clube_id,clube,status_id,status,posicao_id,posicao,apelido,atleta_id,rodada_id,pontos_num,media_num,jogos_num,preco_num,variacao_num,preco_num_anterior,A,CA,FC,FF,FS,PE,RB,SG,G,CV,FD,I,FT,DD,DP,GS,PP,GC,ano
267,Vasco,6,Nulo,1,gol,João Pedro Borges,101721,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,3,zag,Diego,101728,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,2,lat,Iury,101846,25,0,2.94,10,6.43,0,6.43,1,1,14,3,10,30,10,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,1,gol,Lucas Paes,101837,25,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,3,Suspenso,5,ata,Gonzalo Carneiro,101796,25,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,2,lat,Carlos Augusto,101803,25,0,2.84,8,5.25,0,5.25,NA,1,6,2,6,13,6,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,5,ata,Fabinho,101729,25,0,-0.5,1,0.77,0,0.77,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,3,zag,Miranda,101720,25,0,0.7,1,2.57,0,2.57,NA,NA,2,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,2,lat,Rafael França,101719,25,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,5,ata,Marrony,101717,25,1.2,2.53,21,10.79,-0.41,11.2,1,3,33,17,32,31,26,NA,1,1,9,5,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,4,mei,Bruninho,101716,25,0,3.13,7,2.08,0,2.08,NA,NA,5,4,6,6,4,NA,1,NA,5,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Alerrandro,101715,25,1.2,5.15,10,6.27,0,6.27,1,NA,5,9,9,8,8,NA,2,NA,6,3,2,NA,NA,NA,NA,NA,2019
293,Athlético-PR,5,Contundido,3,zag,Lucas Halter,102253,25,0,1.61,9,3.09,0,3.09,NA,1,5,3,2,8,7,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Felipe Sousa,101861,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,5,Contundido,4,mei,Bruno Leite,102301,25,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,5,Contundido,5,ata,Toró,101885,25,0,2.18,15,4.99,0,4.99,1,1,19,10,20,28,11,NA,2,1,3,3,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,1,gol,Gabriel,102290,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Gabriel Calabres,101911,25,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,5,ata,Braian Romero,101997,25,0,3.28,11,4.48,0,4.48,1,1,18,6,13,15,10,NA,2,NA,2,2,1,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,5,ata,Vitinho,101960,25,0,2.93,10,2.74,0,2.74,2,NA,15,7,5,8,4,NA,1,NA,6,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,1,gol,Vitor Eudes,102137,25,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,4,mei,Igor Goularte,101889,25,4.9,3.2,2,3.02,1.54,1.48,NA,NA,1,1,3,2,3,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,5,ata,Papagaio,102302,25,0.5,0.7,7,1.43,0.1,1.3299999999999998,NA,NA,6,2,3,3,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,Jairinho,102139,25,0,1.77,4,2.89,0,2.89,NA,NA,1,1,4,2,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,3,zag,Cacá,102340,25,0,2.02,8,1.79,0,1.79,NA,3,5,NA,7,2,7,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,5,ata,Caio Paulista,102318,25,1.3,2.87,19,4.03,0.05,3.9800000000000004,NA,NA,21,19,25,32,28,NA,NA,NA,5,2,NA,NA,NA,NA,NA,NA,2019
290,Goiás,5,Contundido,4,mei,Kaio,102563,25,0,0.52,5,1.05,0,1.05,1,NA,6,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Marcinho,102380,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,3,zag,Vital,102452,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Miguel Figueira,102565,25,0,0.5,1,0.86,0,0.86,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,5,ata,Helinho,102598,25,0,-0.23,6,2.56,0,2.56,NA,1,6,1,6,8,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,5,ata,Dudu,102581,25,0,0,1,1.54,-0.46,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Rodrigo Fernandes,102771,25,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,1,gol,Fernando Castro,102609,25,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,1,gol,Yago Darub,102686,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,6,tec,Ney Franco,37246,25,6.3,3.69,23,9.74,0.69,9.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,Moresche,102719,25,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,5,Contundido,4,mei,Yann Rolim,102892,25,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,2,lat,Hulk,102700,25,2.5,2.5,1,2.75,-0.25,3,NA,NA,1,NA,NA,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Dudu,102852,25,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,1,gol,Anderson,102906,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,1,gol,Matheus Teixeira,102907,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,5,ata,Romarinho Gouveia,102891,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Terans,102878,25,0,0.4,1,3.94,0,3.94,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,4,mei,Luan,102909,25,0.5,0.86,15,3.01,0.15,2.86,NA,2,27,3,5,24,21,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Rhuan,102958,25,0,-0.3,2,0.77,0,0.77,NA,NA,2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,4,mei,Vini Locatelli,102998,25,2.7,2.95,4,1.64,0.43,1.21,1,NA,4,NA,5,1,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,2,lat,César,102912,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,1,gol,Andrew,103183,25,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Zé Ricardo,102911,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,4,mei,Régis,102999,25,7.4,1.42,11,4.54,1.44,3.1,NA,1,8,9,4,14,11,NA,NA,NA,4,3,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,4,mei,Éderson,103099,25,2.6,1.59,9,2.36,0.12,2.2399999999999998,NA,2,16,3,16,19,10,NA,NA,NA,3,NA,1,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Tharlis,102997,25,0,1.7,2,2.84,0,2.84,NA,NA,2,NA,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,4,mei,Yuri ,103446,25,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,7,Provável,5,ata,Mateus Gonçalves,103076,25,0.3,1.29,15,2.79,-0.3,3.09,NA,1,7,6,8,20,8,NA,1,NA,2,1,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,3,zag,Antonini,103069,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,1,gol,Phelipe,103524,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,5,ata,Kaio Jorge,103445,25,0,0,1,0.75,0,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,2,Dúvida,5,ata,Antony,103455,25,0,4.23,17,12.48,0,12.48,3,1,14,12,46,50,15,NA,1,1,14,NA,2,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Michel,103579,25,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,1,gol,Fábio,37656,25,7,3.22,22,10.71,0.31,10.4,NA,2,NA,NA,3,9,NA,7,NA,NA,NA,NA,NA,27,2,27,NA,NA,2019
265,Bahia,6,Nulo,3,zag,Ignácio,103523,25,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Thiaguinho,102599,25,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,5,ata,Rafael Moura,37655,25,0.2,0,11,2.89,0.47,2.42,NA,1,24,4,13,12,4,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,3,zag,Betão,37646,25,0.9,2.36,22,4.16,-1.13,5.29,NA,5,14,2,21,43,29,6,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,3,zag,Edu Dracena,37657,25,0,4.7,4,6.97,0,6.97,NA,NA,3,3,2,1,4,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,7,Provável,6,tec,Mano Menezes,37281,25,6.11,3.7,21,10.18,0.66,9.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,7,Provável,4,mei,Evandro,37614,25,2.1,1.17,8,4.56,0.61,3.9499999999999997,2,NA,12,1,6,12,6,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Jadsom Silva,103695,25,0,0,1,0.76,0,0.76,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,3,zag,Kaique Rocha,103684,25,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,1,gol,Júnior,103662,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,5,ata,Veron,103764,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,3,zag,Luiz Felipe,79035,25,0,3.58,5,6.47,0,6.47,NA,NA,NA,NA,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,5,ata,João Pedro,104026,25,3.4,4.55,19,6.46,0.5,5.96,1,1,22,20,27,27,14,NA,4,NA,17,7,1,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,3,zag,Walce,104074,25,0,3.57,3,3.67,0,3.67,NA,NA,1,NA,NA,6,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Anderson Ceará,103724,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Neto,103706,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,1,gol,André,104080,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,5,Contundido,1,gol,Vagner,78151,25,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,3,zag,Bruno Méndez,103700,25,0,3.27,3,5.01,0,5.01,NA,1,2,NA,NA,9,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,1,gol,Carlos Miguel,104084,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,4,mei,Richard,86711,25,1.4,2.02,16,4.33,-0.9,5.23,NA,4,21,4,21,24,28,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,2,Dúvida,3,zag,Bruno Fuchs,104085,25,0,3,5,2.44,0,2.44,NA,1,3,1,4,10,5,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Alessandro,104081,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Marcos Paulo,103645,25,0,3.33,12,4,0,4,2,NA,4,8,9,17,13,NA,NA,NA,3,NA,1,NA,NA,NA,NA,NA,2019
277,Santos,7,Provável,3,zag,Gustavo Henrique,78248,25,4.2,3.4,21,7.13,-1.16,8.29,NA,6,23,6,12,32,16,11,2,1,3,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,2,lat,Danilo Barcelos,84382,25,0,3.24,16,6.47,0,6.47,1,1,26,7,8,41,20,3,2,1,5,1,1,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Falcão,104104,25,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,2,lat,Renê,78445,25,12.2,4.74,16,9.56,1.27,8.290000000000001,2,2,15,2,6,39,28,8,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,5,ata,Pedro Lucas,104087,25,0,-0.45,4,2.45,0,2.45,NA,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,3,Suspenso,5,ata,Uribe,78415,25,-1.6,-0.29,10,3.59,-0.39,3.98,NA,3,5,6,NA,9,1,NA,NA,NA,4,2,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,3,zag,Matheus Stockl,104088,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,5,ata,Alex Amado,78475,25,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,5,ata,Vitinho,78435,25,-1.2,4.3,14,8.26,-2.87,11.129999999999999,3,1,18,12,14,27,10,NA,3,NA,8,2,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,2,Dúvida,4,mei,Gabriel,78605,25,4.4,3.48,9,6.53,-0.1,6.63,NA,1,14,1,4,15,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Igor Reis,104408,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,3,zag,Jaques,104128,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,1,gol,Douglas Friedrich,78584,25,-4,6.67,24,13.04,-2.18,15.219999999999999,NA,NA,NA,NA,5,7,1,13,NA,NA,NA,NA,NA,42,1,20,NA,NA,2019
354,Ceará,6,Nulo,4,mei,Fernando Sobral,84428,25,0,2.14,13,5.34,0,5.34,NA,1,17,6,11,23,22,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,3,zag,Eduardo Brock,78654,25,8,8,1,4.5,0.5,4,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,3,zag,João Victor,104250,25,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,2,Dúvida,2,lat,Weverton,104625,25,-0.3,3.25,4,2.61,-0.47,3.08,NA,NA,1,1,3,11,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,2,lat,Talison,104415,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Ramiro,78715,25,0,0.88,13,8.58,0,8.58,1,1,20,3,10,17,10,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,5,ata,Rick,104459,25,0,0.82,4,1.82,0,1.82,NA,NA,2,1,1,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,4,mei,Willian Arão,78478,25,3.4,4.7,23,13.72,-1.54,15.260000000000002,5,2,36,12,17,51,51,NA,2,NA,6,1,1,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,1,gol,Marcos,78495,25,0,-0.5,1,2.23,0,2.23,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,2019
314,Avaí,5,Contundido,4,mei,Pedro Castro,78840,25,0,2.79,22,5.68,0,5.68,NA,NA,27,9,28,51,36,NA,1,NA,7,1,1,NA,NA,NA,1,NA,2019
262,Flamengo,7,Provável,2,lat,João Lucas,104257,25,3.9,5.83,4,3.41,-0.08,3.49,NA,NA,2,NA,2,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,2,lat,Reinaldo,78850,25,20.7,6.78,23,17.51,2.93,14.580000000000002,1,4,28,18,27,51,42,10,5,NA,7,NA,1,NA,NA,NA,1,NA,2019
277,Santos,2,Dúvida,5,ata,Tailson,104578,25,-2,2.07,3,0.77,-0.25,1.02,NA,NA,9,2,3,11,1,NA,1,NA,2,2,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,1,gol,Arthur,104325,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,2,lat,Calegari,104276,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,2,lat,Abner Vinícius,104513,25,0,2.06,5,5.07,0,5.07,1,NA,4,NA,1,9,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,5,Contundido,4,mei,Rodrigo Dourado,78865,25,0,1.4,1,7.12,0,7.12,NA,1,2,NA,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Sandry,104580,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,3,zag,Nuno,104326,25,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,3,Suspenso,4,mei,Thiago Santos,78855,25,9.2,2.4,9,6.39,0.79,5.6,NA,3,24,1,8,8,19,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,4,mei,Darlan,104593,25,0,1.1,8,1.72,0,1.72,NA,NA,7,2,1,10,8,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,1,gol,João Vitor,104329,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,5,ata,Caíque,104591,25,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,7,Provável,3,zag,Roberto,104086,25,5.7,1.55,4,2.69,1,1.69,NA,1,4,NA,5,11,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Dudu,104327,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,1,gol,Richard,78851,25,0,1.2,1,4.73,0,4.73,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,2019
314,Avaí,6,Nulo,1,gol,Rodrigo,104328,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,4,mei,Naldo,78897,25,-0.3,1.93,22,3.55,-0.63,4.18,2,4,36,7,13,28,34,NA,NA,NA,4,2,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,2,lat,Hélio Júnior,104622,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Julian,104333,25,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,7,Provável,4,mei,Ricardinho,78577,25,8.6,4.08,22,8.35,0.78,7.569999999999999,5,1,22,18,7,58,34,NA,1,NA,15,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,3,zag,Lucas Dias,104356,25,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,3,Suspenso,4,mei,Moisés Ribeiro,78991,25,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,2,lat,Warley,104646,25,0,0.5,1,1.68,0,1.68,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,2,lat,Douglas Borel,104634,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,2,lat,Paulinho,78512,25,0,0.85,4,1.93,0,1.93,NA,NA,7,2,4,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Jean Mota,78548,25,-1.1,2.04,18,7.22,-0.84,8.06,1,1,16,5,21,32,10,NA,1,NA,9,NA,1,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,5,ata,Gustavo Coutinho,104362,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
