clube_id,clube,status_id,status,posicao_id,posicao,apelido,atleta_id,rodada_id,pontos_num,media_num,jogos_num,preco_num,variacao_num,preco_num_anterior,FC,FD,FF,FS,PE,RB,CA,DD,GS,SG,DP,FT,I,G,A,CV,PP,GC,ano
277,Santos,7,Provável,2,lat,Jorge,88065,8,2.5,8.18,6,13.44,-1.06,14.5,9,7,5,11,11,11,1,NA,NA,4,NA,NA,1,NA,1,NA,NA,NA,2019
315,Chapecoense,6,Nulo,3,zag,Joílson,80779,8,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,4,mei,Márcio Araújo,38311,8,-1.3,4.2,8,8.55,-1.18,9.73,5,2,3,8,9,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,5,ata,Lourency,94249,8,0,2.4,1,2.84,0,2.84,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,5,ata,Aylon,85930,8,0,1.53,3,3.15,0,3.15,NA,1,NA,2,2,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Amaral,42232,8,0,0,1,3.47,0,3.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,2,Dúvida,5,ata,Eduardo Sasha,70360,8,9.2,7.3,7,17.64,0.38,17.26,8,1,5,7,12,12,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Yuri Lima,90569,8,1.5,0.4,3,2.35,-0.12,2.47,2,NA,NA,NA,6,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,7,Provável,6,tec,Jorge Sampaoli,70800,8,5.93,4.99,8,11.98,0.29,11.690000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,3,Suspenso,3,zag,Lucas Veríssimo,93368,8,0.2,4.02,8,8.27,-1.59,9.86,20,NA,3,7,19,17,3,NA,NA,4,NA,1,1,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,3,zag,Léo,50459,8,7,3.37,7,8.55,1.26,7.290000000000001,7,NA,NA,3,8,12,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,4,mei,Elicarlos,50313,8,-2.1,1.28,5,4.47,-0.47,4.9399999999999995,7,2,5,2,10,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Alison,73974,8,0,1.85,4,4.97,0,4.97,10,NA,1,4,3,11,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,4,mei,Robinho,62104,8,-1.9,2.92,6,7.34,-0.02,7.359999999999999,12,1,6,8,35,10,2,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,2019
315,Chapecoense,5,Contundido,2,lat,Eduardo,50645,8,0,3.3,3,9.19,0,9.19,NA,NA,NA,2,7,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,5,Contundido,5,ata,Thiago Santos,93151,8,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,2,lat,Alan Cardoso,93785,8,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,2,lat,Dodô,68727,8,7.3,2.95,4,6.46,1.01,5.45,8,1,1,1,14,3,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,2,lat,Bruno Pacheco,90061,8,-4.9,3.53,8,12.2,-1.88,14.079999999999998,14,NA,1,19,22,17,2,NA,NA,1,NA,NA,NA,NA,2,1,NA,NA,2019
277,Santos,6,Nulo,4,mei,Bryan Ruíz,71019,8,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,7,Provável,4,mei,Diego Pituca,94156,8,1.5,1.47,7,2.98,0.13,2.85,17,2,4,8,21,7,3,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,2019
277,Santos,7,Provável,3,zag,Aguilar,95494,8,0.4,1.68,6,3.93,-0.55,4.48,10,NA,NA,NA,3,4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,1,gol,Rafael,68928,8,0,-1.5,1,4.02,0,4.02,NA,NA,NA,1,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,5,ata,Derlis González,75372,8,0,-3,4,0.74,0,0.74,6,1,NA,5,4,NA,3,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,2019
283,Cruzeiro,2,Dúvida,4,mei,Marquinhos Gabriel,68954,8,0,0.68,5,3.76,0,3.76,1,NA,NA,3,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,2,lat,Orinho,95542,8,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,5,ata,Copete,77959,8,0,0.3,1,4.56,0,4.56,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,3,zag,Rafael Pereira,51194,8,7.9,4.4,2,5.26,1.34,3.92,NA,NA,NA,1,4,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,3,zag,Douglas,63128,8,0,-0.45,6,1.96,0,1.96,10,NA,2,1,6,2,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,2,lat,Alan Ruschel,63110,8,0,0.98,4,5.57,0,5.57,13,1,NA,10,6,2,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,7,Provável,3,zag,Gustavo Henrique,78248,8,0,3.25,6,6.26,0,6.26,6,2,NA,3,8,8,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,7,Provável,4,mei,Jean Lucas,98517,8,7.4,4.21,8,11.5,0.95,10.55,10,5,4,15,15,15,2,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,2019
315,Chapecoense,7,Provável,5,ata,Arthur Gomes,96966,8,3,1.52,5,3.71,0.68,3.03,2,NA,NA,7,8,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,4,mei,Jhon Cley,78652,8,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,5,ata,Perotti,94286,8,0,0.5,1,1.66,0,1.66,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,5,ata,Rodrygo,100651,8,0,10.73,4,14.95,0,14.95,7,6,7,8,3,10,1,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,2019
315,Chapecoense,6,Nulo,3,zag,Hiago,97535,8,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,3,zag,Gum,68887,8,-2,2.21,8,6.2,-0.82,7.0200000000000005,1,2,3,3,17,3,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Lucas Silva,79701,8,0,1.18,6,4.1,0,4.1,2,3,1,2,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,3,zag,Luiz Felipe,79035,8,0,0,0,7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,5,ata,Sassá,79578,8,1.8,1.18,4,5.8,0.24,5.56,3,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Jadson,80129,8,0,0.25,4,3.19,-0.54,3.73,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,3,Suspenso,4,mei,Naldo,78897,8,2.4,1.43,7,3.23,0.61,2.62,14,2,4,4,12,13,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,5,ata,Yuri Alberto,100652,8,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Tharlis,102997,8,0,2.9,1,3.43,0,3.43,2,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,3,zag,Neto,69008,8,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,4,mei,Ariel Cabral,80363,8,3.2,0.4,3,3.09,0.79,2.3,3,NA,2,2,8,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,2,Dúvida,4,mei,Carlos Sánchez,81677,8,8.2,4.66,7,12.65,1.17,11.48,9,6,5,10,27,3,1,NA,NA,NA,NA,2,1,2,1,NA,NA,NA,2019
315,Chapecoense,7,Provável,4,mei,Gustavo Campanharo,72497,8,1.3,2.22,6,3.67,-0.16,3.83,6,1,3,5,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,4,mei,Lucas Romero,84558,8,1.9,3.14,7,4.08,-0.29,4.37,10,1,1,13,15,18,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Cueva,82411,8,0,1.25,4,6.83,0,6.83,2,NA,NA,3,10,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Augusto,71042,8,0,2.43,3,4,0,4,5,2,1,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,2,lat,Bryan,97536,8,-0.9,-0.32,5,1.03,0,1.03,5,1,1,4,7,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,5,ata,Raniel,86797,8,1.3,1.3,1,6.31,-1.69,8,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Diego Torres,98794,8,0,3.42,5,4.46,-0.48,4.9399999999999995,1,2,3,3,9,4,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,1,gol,Rodolfo,63082,8,0,-0.67,6,2.22,0,2.22,NA,NA,NA,1,5,NA,NA,7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,5,ata,Rildo,73635,8,0,7.7,4,8.21,0,8.21,2,1,6,12,4,5,1,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,2019
277,Santos,6,Nulo,2,lat,Matheus Ribeiro,82943,8,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,5,ata,Bruno Silva,101422,8,0,-0.3,1,2.8,0,2.8,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,5,ata,David,90309,8,1.7,0.95,7,4.8,0.51,4.29,10,3,4,4,4,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Kendy,98421,8,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,3,zag,Bruno Alves,73620,8,10.2,3.06,8,7.86,1.94,5.92,16,1,3,2,12,9,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,5,Contundido,4,mei,Yann Rolim,102892,8,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Orzusa,99160,8,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Régis,102999,8,0,2.04,5,4.34,0,4.34,4,2,3,2,7,6,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,3,zag,Fabrício Bruno,90768,8,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,4,mei,Jadson,38315,8,0,-0.35,4,3.59,-0.5,4.09,3,NA,2,1,10,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2019
277,Santos,6,Nulo,5,ata,Felippe Cardoso,100963,8,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,1,gol,Vitor Eudes,102137,8,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Vini Locatelli,102998,8,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,5,Contundido,2,lat,Orejuela,95352,8,0,3.4,2,5.55,0,5.55,4,1,NA,2,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,2,lat,Danilo Avelar,72142,8,7.1,6.45,4,7.99,0.52,7.470000000000001,3,2,1,5,8,4,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,3,zag,Marllon,70666,8,3.4,5.05,2,5.51,-0.39,5.8999999999999995,1,NA,1,7,4,3,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,2,Dúvida,5,ata,Gustavo,86932,8,0.7,1.13,3,3.82,-0.38,4.2,6,2,2,4,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,3,zag,Cacá,102340,8,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,2,Dúvida,5,ata,Vagner Love,38959,8,0,1.08,6,4.27,0,4.27,8,2,2,7,10,1,1,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Lucas Lourenço,101580,8,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,3,zag,Murilo,97653,8,0,-1.8,1,2.22,0,2.22,3,NA,NA,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2019
264,Corinthians,7,Provável,6,tec,Fábio Carille,70696,8,4.92,4.58,7,11.07,-0.25,11.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,1,gol,Walter,51413,8,20.5,20.5,1,9.89,2.89,7,NA,NA,NA,1,NA,NA,NA,5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,3,zag,Henrique,50856,8,4.5,4.45,4,7.83,-0.02,7.85,2,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,2,lat,Felipe Jonatan,101708,8,-0.5,2.97,4,7.84,-0.78,8.62,2,1,1,NA,12,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,4,mei,Ralf,52190,8,4.7,3.59,7,10.42,0.13,10.29,8,1,1,15,13,17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Guilherme Nunes,101912,8,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Gabriel Calabres,101911,8,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,2,lat,Rafael Santos,97907,8,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,4,mei,Júnior Urso,71829,8,3.4,1.98,4,6.99,-0.03,7.0200000000000005,4,4,3,5,6,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,5,ata,Boselli,69161,8,0,0.07,3,3.06,0,3.06,NA,1,NA,3,5,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,5,ata,Kaio Jorge,103445,8,0,0,1,0.75,0,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,3,zag,Kaique Rocha,103684,8,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,2,lat,Pedro Rosa,79053,8,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Sandry,104580,8,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,4,mei,Dawhan,97780,8,0.8,2.65,6,6.69,-0.57,7.260000000000001,2,NA,4,1,6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,3,zag,Wagner Leonardo,104994,8,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Renê Júnior,73281,8,0,0,0,7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,5,Contundido,1,gol,Alexandre Cajuru,80276,8,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,3,zag,Manoel,69014,8,0,5.84,5,11.77,0,11.77,3,NA,2,NA,8,9,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,5,ata,Bruninho,105111,8,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,5,ata,Vinícius Popó,105201,8,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Michel,103579,8,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Anderson Ceará,103724,8,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,5,Contundido,4,mei,Everton,50301,8,-0.5,1.45,6,7.38,-0.75,8.129999999999999,14,2,1,8,10,3,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,2019
341,CSA,7,Provável,3,zag,Leandro Souza,62057,8,0,0,1,3.62,0,3.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Jucilei,63422,8,0,0,0,8,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Nenê,38913,8,0,-0.3,1,5.81,0,5.81,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Éderson,103099,8,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,5,ata,Patrick Fabiano,80275,8,0,1.9,4,5.53,0,5.53,10,3,4,4,9,2,NA,NA,NA,NA,NA,NA,3,NA,1,NA,NA,NA,2019
341,CSA,6,Nulo,2,lat,Rafinha,83681,8,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,4,mei,Hudson,50324,8,0.9,3.82,8,11.29,-0.39,11.68,9,2,1,7,12,13,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,2019
276,São Paulo,5,Contundido,5,ata,Joao Rojas,70784,8,0,0,0,7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,2,lat,Carlinhos,38451,8,10.6,4.77,6,7.13,2.18,4.949999999999999,2,3,2,5,22,7,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,2019
341,CSA,7,Provável,6,tec,Marcelo Cabo,37333,8,3.28,2.86,8,5.33,0.62,4.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,3,Suspenso,3,zag,Luciano Castán,68942,8,-2.8,1.5,8,4.56,-0.83,5.39,6,NA,NA,NA,15,7,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,5,Contundido,5,ata,Robinho,99574,8,0.3,-0.07,3,1.96,-0.14,2.1,2,NA,1,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,3,zag,Anderson Martins,52618,8,5.6,0.63,4,3.54,0.87,2.67,4,NA,NA,1,5,3,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Willian Farias,63058,8,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,4,mei,Didira,63178,8,1.7,2.58,8,6.25,-0.07,6.32,6,NA,2,11,15,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,4,mei,Bruno Ramires,89924,8,0,1.3,3,3.81,0,3.81,4,NA,1,1,3,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,4,mei,Madson,42467,8,1.5,1.8,6,6.21,-0.25,6.46,2,1,6,11,14,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,4,mei,Matheus Savio,91264,8,4,4.22,8,9.44,0.64,8.799999999999999,4,7,3,10,17,8,NA,NA,NA,NA,NA,2,2,1,NA,NA,NA,NA,2019
341,CSA,6,Nulo,1,gol,Igo,104991,8,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,1,gol,João Carlos,69010,8,0,-6,1,0.69,0,0.69,1,NA,NA,1,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA,2019
341,CSA,6,Nulo,3,zag,Rony,101040,8,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,4,mei,Joelson,101512,8,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,1,gol,Fabrício,61228,8,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,5,Contundido,3,zag,Ronaldo Alves,68950,8,0,0,0,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,1,gol,Tiago Volpi,72018,8,5.5,4.06,8,9.22,0.13,9.09,NA,NA,NA,2,5,NA,NA,7,4,4,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,5,ata,Cassiano,72033,8,0.8,1.13,7,3.5,-0.08,3.58,10,3,4,10,8,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,3,zag,Vital,102452,8,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,3,zag,Rhodolfo,42501,8,0,-1,1,4.63,0,4.63,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,5,Contundido,4,mei,Amaral,72071,8,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,2,lat,Bruno Peres,73962,8,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,5,ata,Biro Biro,80949,8,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,3,zag,Gerson,104089,8,1.5,2.23,8,4.75,0.46,4.29,5,NA,1,1,10,6,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2019
