clube_id,clube,status_id,status,posicao_id,posicao,apelido,atleta_id,rodada_id,pontos_num,media_num,jogos_num,preco_num,variacao_num,preco_num_anterior,CA,FC,FF,FS,FT,I,PE,RB,SG,CV,FD,A,G,DD,GS,PP,DP,GC,ano
266,Fluminense,7,Provável,4,mei,Yuri Lima,90569,38,1.7,0.43,24,2.04,0.37,1.67,9,40,7,15,NA,NA,38,30,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,2,lat,Daniel Alves,38939,38,0,5.22,19,15.91,0,15.91,4,46,13,42,1,5,70,34,6,NA,6,3,2,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,5,ata,Vagner Love,38959,38,-1.3,2.02,27,4.69,-0.67,5.36,4,33,11,37,NA,9,34,14,NA,NA,5,NA,5,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,4,mei,Léo Sena,90572,38,8.2,5.19,32,10.15,0.21,9.94,7,39,7,147,NA,NA,87,94,NA,1,1,2,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,4,mei,Felipe,91733,38,2.7,2.55,30,6.58,-0.76,7.34,12,57,7,34,NA,NA,82,80,NA,NA,5,1,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,5,Contundido,5,ata,Renato,39572,38,0,2.29,15,5.15,0,5.15,2,8,8,33,NA,NA,15,12,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,3,zag,Juninho,92182,38,-0.6,3.15,27,5.87,-0.47,6.34,1,22,7,17,NA,1,48,24,10,NA,4,NA,1,NA,NA,NA,NA,NA,2019
263,Botafogo,3,Suspenso,4,mei,Luiz Fernando ,90715,38,0,1.05,32,3.34,0,3.34,6,34,15,43,1,5,44,22,NA,1,5,NA,1,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Terans,102878,38,0,0.17,4,3.33,-0.18,3.5100000000000002,NA,2,2,NA,NA,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,5,Contundido,3,zag,David Duarte,91772,38,0,2.92,7,8.03,0,8.03,NA,2,3,3,NA,NA,10,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,5,ata,Giovanny ,92085,38,0,-1.6,1,1.24,0,1.24,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,1,gol,Caíque França,91808,38,0,0,1,2.32,0,2.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,6,tec,Renato Gaúcho,41929,38,4.53,4.59,38,12.94,-0.27,13.209999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,3,zag,Fabrício Bruno,90768,38,0,3.52,19,5.42,0,5.42,3,4,3,12,NA,NA,23,15,10,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Max,94982,38,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,6,tec,Adilson Batista,41258,38,1.33,2.87,16,9.84,0.05,9.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,2,lat,Kevin ,91888,38,0,0.68,4,5.05,0,5.05,2,1,1,2,NA,NA,13,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,6,tec,Vanderlei Luxemburgo,41327,38,2.48,3,32,8.29,0.08,8.209999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,3,zag,Klaus,90846,38,0,1.23,10,3.11,0,3.11,1,9,NA,3,NA,NA,21,5,3,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,1,gol,Elias,90843,38,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,5,ata,Carlos Eduardo,90917,38,0,-0.15,6,2.79,0,2.79,2,5,1,8,NA,2,3,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,4,mei,Ramón Martínez,92155,38,-0.5,1.38,11,3.68,-0.22,3.9000000000000004,1,6,1,5,NA,1,7,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,5,ata,André Luís,92146,38,0,2,25,4.43,0,4.43,4,17,6,52,3,5,28,7,NA,NA,9,NA,2,NA,NA,NA,NA,NA,2019
275,Palmeiras,2,Dúvida,5,ata,Willian,42116,38,1.5,2.24,21,7.35,-0.31,7.659999999999999,3,14,6,18,2,5,27,7,NA,1,7,1,4,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,1,gol,Jean,90933,38,0,-2,0,3.32,0,3.32,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,3,Suspenso,4,mei,Flávio,91102,38,0,1.82,28,3.34,0,3.34,6,56,8,22,NA,1,40,51,NA,NA,4,1,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,5,ata,Osvaldo,42222,38,13.4,3.57,32,8.26,2.26,6,3,26,19,22,3,1,41,16,NA,1,9,5,7,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,4,mei,Raul,92496,38,2.3,4.02,28,7.94,-0.3,8.24,7,50,11,64,NA,NA,52,65,NA,NA,9,2,1,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,3,zag,Zé Marcos,90943,38,5.6,1.67,3,1.64,0.86,0.7799999999999999,NA,3,NA,NA,NA,NA,4,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,3,Suspenso,2,lat,Egídio,42145,38,0,3.39,25,7.47,0,7.47,2,36,8,23,NA,1,73,41,8,1,8,1,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,5,ata,Helinho,102598,38,-1.7,-0.42,8,2.28,-0.32,2.5999999999999996,1,10,3,8,NA,1,10,3,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,5,ata,Renato Kayzer,92696,38,0,1.9,13,3.24,0,3.24,NA,12,4,12,NA,2,9,4,NA,NA,1,2,1,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,1,gol,Cássio,42234,38,-3.8,3.31,30,7.2,-1.92,9.120000000000001,6,1,NA,8,NA,NA,15,NA,13,NA,NA,NA,NA,32,28,NA,1,NA,2019
275,Palmeiras,6,Nulo,5,ata,Deyverson,92708,38,0,3.63,19,9.93,0,9.93,3,23,21,52,NA,21,31,10,NA,NA,12,2,3,NA,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,3,zag,Maurício Ramos,42477,38,-2,2.32,17,4.1,-2.76,6.859999999999999,3,21,2,11,NA,NA,17,9,6,NA,2,NA,1,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Amaral,42232,38,0,0.66,14,2.91,0,2.91,3,19,4,3,NA,NA,7,14,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Thiaguinho,102599,38,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,5,Contundido,4,mei,Yann Rolim,102892,38,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,4,mei,Mateus Vital,93108,38,3.2,3.5,29,7.59,0.15,7.4399999999999995,1,17,22,62,NA,1,27,21,NA,NA,12,2,2,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,1,gol,Anderson,102906,38,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,3,zag,Antonini,103069,38,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,5,ata,Fernandinho,91130,38,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Jobson,93377,38,2.3,1.12,4,3.31,0.31,3,2,3,1,4,NA,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,3,zag,Joel Carli,93414,38,0,0.93,25,5.29,0,5.29,10,24,4,19,1,1,51,16,6,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,1,gol,Matheus Teixeira,102907,38,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,5,Contundido,5,ata,Thiago Santos,93151,38,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,5,ata,Mateus Gonçalves,103076,38,2.8,2.04,24,3.64,0.5,3.14,2,15,11,11,NA,1,26,10,NA,NA,2,1,4,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,5,ata,Everaldo ,91151,38,0,2.62,10,3.91,0,3.91,2,15,8,15,NA,3,7,8,NA,NA,2,1,1,NA,NA,NA,NA,NA,2019
282,Atlético-MG,5,Contundido,4,mei,Gustavo Blanco,91191,38,0,0,0,9,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Zé Ricardo,102911,38,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,4,mei,Éderson,103099,38,-0.4,2.43,21,2.66,-0.24,2.9000000000000004,4,37,13,31,1,1,39,25,NA,NA,6,NA,2,NA,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,5,ata,Pepê,91201,38,0.5,3.72,32,6.13,-2.37,8.5,2,18,20,34,NA,8,42,18,NA,NA,8,3,8,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,1,gol,Fernando Castro,102609,38,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,4,mei,Luan,102909,38,1.4,0.86,23,3.12,0.22,2.9,4,29,4,8,NA,NA,31,28,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,5,Contundido,1,gol,Michael,93659,38,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,2,lat,César,102912,38,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,5,ata,Alisson Safira,93782,38,0,0.26,7,2.63,-0.09,2.7199999999999998,1,10,NA,9,NA,2,4,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,5,ata,Leandro Barcia,91242,38,-0.2,2.7,34,8.12,-0.38,8.5,9,57,22,39,2,7,47,25,NA,NA,13,4,5,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,5,ata,Rhuan,102958,38,3.4,2.67,10,1.73,0.54,1.19,1,5,7,23,NA,1,14,4,NA,NA,4,NA,1,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,4,mei,Andrey,93787,38,0,3.08,16,6,0,6,1,17,8,14,1,NA,25,23,NA,NA,3,1,1,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,2,lat,Alan Cardoso,93785,38,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,4,mei,Vini Locatelli,102998,38,8.5,2.89,11,2.88,0.74,2.1399999999999997,NA,6,4,12,NA,NA,9,7,NA,NA,4,1,1,NA,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,4,mei,Tharlis,102997,38,3.7,2.82,4,3.1,-0.03,3.13,NA,7,1,4,NA,NA,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Régis,102999,38,0,1.3,13,3.34,0,3.34,1,12,11,5,NA,3,15,12,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,1,gol,Matheus Cabral,93795,38,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,1,gol,Andrew,103183,38,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,4,mei,Daniel,93791,38,-0.3,1.6,30,4.23,0.15,4.08,3,21,8,36,NA,1,86,21,NA,NA,10,3,1,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,2,lat,Marcinho,93797,38,-1,2.95,25,6.2,-0.32,6.5200000000000005,2,32,15,20,1,1,69,19,5,NA,7,4,1,NA,NA,NA,NA,NA,2019
277,Santos,7,Provável,3,zag,Lucas Veríssimo,93368,38,9.2,4.08,33,10.76,-1.02,11.78,8,62,15,22,2,1,77,63,14,2,5,1,2,NA,NA,NA,NA,1,2019
276,São Paulo,6,Nulo,1,gol,Júnior,103662,38,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,5,ata,Kaio Jorge,103445,38,0,0.23,3,0.79,0,0.79,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,4,mei,Yuri ,103446,38,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,1,gol,Keiller,93834,38,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,1,gol,Lucas França,93869,38,0,4,1,2.36,0,2.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,2019
264,Corinthians,6,Nulo,3,zag,Bruno Méndez,103700,38,0,0.88,6,4.1,0,4.1,3,5,NA,2,NA,NA,14,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,6,tec,Vagner Mancini,39850,38,2.77,3.55,13,7.16,-0.76,7.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,1,gol,John Victor,94044,38,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,1,gol,Cleiton,93882,38,0,3.16,24,5.54,0,5.54,1,NA,NA,8,NA,NA,21,1,6,NA,NA,1,NA,29,25,NA,1,NA,2019
265,Bahia,6,Nulo,3,zag,Ignácio,103523,38,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Jadsom Silva,103695,38,0,0,1,0.76,0,0.76,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,5,ata,Antony,103455,38,0,5.04,28,14.01,0,14.01,3,28,20,78,2,1,97,30,NA,1,23,6,4,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,3,zag,Kaique Rocha,103684,38,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,1,gol,Phelipe,103524,38,-3.3,-0.65,2,0.78,-0.43,1.21,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,3,5,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Michel,103579,38,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,5,ata,Marcos Paulo,103645,38,4.7,4.43,23,5.63,0.83,4.8,NA,13,16,19,1,1,38,24,NA,NA,6,4,4,NA,NA,NA,NA,NA,2019
354,Ceará,7,Provável,4,mei,William Oliveira,94297,38,-2.5,0.97,14,1.83,-0.3,2.13,7,20,5,18,NA,1,9,17,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Lima,94288,38,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,7,Provável,4,mei,Matheus Fernandes,94067,38,4.4,1.83,10,4.2,0.75,3.45,2,16,NA,5,NA,NA,12,14,NA,NA,2,NA,1,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Marcos Júnior,93893,38,1.7,1.17,25,3.4,0.15,3.25,5,38,7,31,1,NA,53,25,NA,NA,4,NA,1,NA,NA,NA,NA,NA,2019
267,Vasco,2,Dúvida,5,ata,Ribamar,94068,38,1.8,1.58,19,2.87,0.44,2.43,NA,32,15,23,1,11,14,4,NA,NA,6,NA,2,NA,NA,NA,NA,NA,2019
275,Palmeiras,2,Dúvida,4,mei,Raphael Veiga,94509,38,8.6,2.46,14,7.63,1.34,6.29,NA,12,11,13,NA,2,17,9,NA,NA,4,1,1,NA,NA,NA,NA,NA,2019
277,Santos,2,Dúvida,4,mei,Diego Pituca,94156,38,0.9,1.65,35,3.61,-0.18,3.79,8,62,16,36,2,1,77,37,NA,NA,12,1,2,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,5,ata,Felipe Vizeu,94138,38,0,0.55,11,2.04,0,2.04,NA,9,4,3,NA,NA,7,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Lucas Fernandes,94931,38,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Alessandro Vinícius,94495,38,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,5,ata,Jarro Pedroso,94542,38,11.5,2,5,3.17,1.96,1.21,1,6,1,10,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,4,mei,Jonatan Gomez,94857,38,0,4.41,26,6.27,0,6.27,6,36,19,76,1,2,62,26,NA,1,16,3,5,NA,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,2,lat,Juninho Capixaba,94968,38,3.4,3.87,17,7.34,-1.2,8.54,7,27,2,41,NA,3,39,28,7,NA,2,1,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Marco Antônio,94975,38,0,3.8,6,4.45,0,4.45,NA,3,2,12,NA,1,9,3,NA,NA,2,1,1,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,5,ata,Zeca,94976,38,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,5,ata,Geovane Itinga,94980,38,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Felipinho,94981,38,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Neto,103706,38,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,2,lat,Jefferson,95220,38,0,3.65,32,10.77,0,10.77,5,26,8,32,NA,1,69,48,9,NA,3,2,1,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,5,ata,Gustavo Coutinho,104362,38,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,5,Contundido,5,ata,Matheus Lucas,95246,38,0,0.8,4,1.03,0,1.03,NA,3,1,6,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Gabriel,104404,38,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Matheus Jesus,95335,38,0,2.4,5,4.5,0,4.5,NA,3,NA,7,NA,1,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,6,tec,Rogério Ceni,97341,38,3.87,3.51,36,8.77,-0.27,9.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,3,zag,Vitor Mendes,104401,38,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,5,ata,Marcos Calazans,97452,38,0,0.13,4,1.94,0,1.94,1,7,NA,3,NA,NA,4,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Pachu,97352,38,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,2,lat,Igor Vinícius,95466,38,10.4,4.34,18,8.9,0.91,7.99,3,29,4,13,NA,NA,30,34,7,2,3,2,1,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,2,lat,Orejuela,95352,38,0.5,3.32,23,5.64,-0.9,6.54,2,43,6,22,NA,2,48,37,6,1,4,NA,2,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Igor Reis,104408,38,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,3,zag,Aguilar,95494,38,0,3.32,17,5.5,0,5.5,3,21,2,10,NA,NA,16,24,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Shaylon,97520,38,-2.5,-0.11,8,2.1,-0.49,2.59,1,5,1,2,NA,NA,8,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,4,mei,Gregore,95464,38,3.8,2.45,34,9.99,0.29,9.700000000000001,6,116,11,26,1,NA,91,92,NA,1,3,4,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,3,zag,Kunde,95476,38,0,1.05,12,1.43,0,1.43,2,12,1,9,NA,NA,24,13,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,2,lat,Talison,104415,38,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Lepu,97522,38,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,2,lat,Orinho,95542,38,0,3.88,5,2.7,0,2.7,NA,6,2,3,NA,NA,3,6,2,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,5,ata,Rick,104459,38,0,0.82,4,1.82,0,1.82,NA,2,1,1,NA,NA,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Anderson Ceará,103724,38,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,4,mei,Araruna,95660,38,1.2,1.55,9,3.06,-0.74,3.8,1,4,NA,4,NA,NA,17,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,3,zag,Marcelo Benevenuto,95638,38,0.7,2.35,17,4.42,-0.14,4.56,3,8,3,15,1,NA,33,9,4,NA,2,1,2,NA,NA,NA,NA,2,2019
277,Santos,2,Dúvida,5,ata,Tailson,104578,38,0,1.32,11,1.06,0,1.06,NA,18,7,12,NA,3,17,3,NA,NA,5,NA,1,NA,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,2,lat,Abner Vinícius,104513,38,6.4,2.93,8,5.28,0.42,4.86,NA,9,NA,2,NA,NA,16,7,3,NA,1,1,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,5,ata,Gabriel Veron,103764,38,-0.3,8.07,3,1.34,-3.42,4.76,NA,1,1,1,NA,NA,2,2,NA,NA,NA,1,2,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,3,zag,Frazan,97528,38,0,1.88,11,1.78,0,1.78,2,11,NA,2,NA,NA,8,5,5,2,1,NA,1,NA,NA,NA,NA,NA,2019
285,Internacional,7,Provável,6,tec,Zé Ricardo,95780,38,3.97,2.82,18,7.06,0.49,6.569999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,5,ata,Matheus Alessandro,97527,38,0.5,0.65,8,2.07,-0.02,2.09,NA,2,1,6,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Sandry,104580,38,0,0,1,0.78,-0.22,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,João Pedro,104026,38,0,3.81,24,5.9,0,5.9,1,25,22,30,1,9,32,17,NA,NA,18,1,4,NA,NA,NA,NA,NA,2019
315,Chapecoense,5,Contundido,3,zag,Hiago,97535,38,0,0.78,5,1.76,0,1.76,NA,4,1,NA,NA,NA,3,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,5,ata,Caíque,104591,38,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
