clube_id,clube,status_id,status,posicao_id,posicao,apelido,atleta_id,rodada_id,pontos_num,media_num,jogos_num,preco_num,variacao_num,preco_num_anterior,FC,FD,FF,PE,RB,SG,A,CV,FS,I,CA,G,DD,GS,DP,FT,PP,GC,ano
285,Internacional,6,Nulo,5,ata,Tréllez,87679,30,0,1.58,4,4.35,0,4.35,5,3,6,2,1,NA,NA,NA,4,5,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Sornoza,87877,30,0,1.7,18,4.35,0,4.35,20,7,12,20,14,NA,1,NA,16,1,4,NA,NA,NA,NA,1,NA,NA,2019
290,Goiás,7,Provável,4,mei,Yago Felipe,87747,30,1.9,3.4,24,5.41,-0.08,5.49,30,4,4,35,42,NA,2,NA,43,2,5,1,NA,NA,NA,2,NA,NA,2019
275,Palmeiras,7,Provável,4,mei,Gustavo Scarpa,87999,30,0.4,4.06,21,5.61,-2.1,7.710000000000001,14,17,18,50,14,NA,3,NA,15,2,1,4,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,3,zag,Paulo Ricardo,88224,30,0,-0.3,1,2.22,0,2.22,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,4,mei,Arrascaeta,87863,30,5.6,10.64,17,17.36,0.77,16.59,19,5,15,68,30,NA,9,NA,33,NA,1,11,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,4,mei,Gabriel Dias,88368,30,20.5,2.14,23,7.19,3.4,3.7900000000000005,30,4,4,20,31,NA,NA,1,31,1,5,2,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Marlon,88427,30,3.3,0.56,17,3.38,0.07,3.31,13,NA,1,8,11,NA,NA,NA,11,1,2,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,7,Provável,2,lat,Jorge,88065,30,4.4,6.94,25,15.67,-1.24,16.91,27,13,12,47,47,13,4,NA,39,2,3,1,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,4,mei,Yuri,88125,30,1.2,0.63,11,2.06,0.06,2,15,2,3,5,7,NA,NA,NA,9,NA,2,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,5,Contundido,5,ata,Bruno Sávio,89101,30,0,0.68,5,1.34,0,1.34,3,1,2,8,4,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,5,ata,Leandro Carvalho,88669,30,1.4,3.22,22,9.99,0.16,9.83,14,11,14,43,18,NA,2,NA,29,2,4,3,NA,NA,NA,NA,NA,NA,2019
290,Goiás,3,Suspenso,2,lat,Daniel Guedes ,88225,30,0,2.31,14,5.6,0,5.6,23,1,2,35,22,4,NA,NA,7,2,2,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Vinícius Tanque,88651,30,-0.5,-0.43,6,1,-0.24,1.24,9,NA,1,3,NA,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Jean,89150,30,0,0.93,3,3.57,0,3.57,NA,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,2,lat,Caju,89342,30,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,2,lat,João Pedro ,89273,30,1.2,2.12,6,4.4,0.55,3.8500000000000005,9,1,3,8,5,2,NA,NA,5,NA,2,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,3,zag,Igor Rabello,89493,30,-1,1.95,26,8.05,-0.15,8.200000000000001,29,2,6,28,32,4,NA,1,16,1,2,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,4,mei,Gerson,89256,30,6.8,4.15,20,10.09,0.99,9.1,44,5,7,41,31,NA,2,NA,62,NA,2,2,NA,NA,NA,2,NA,NA,2019
282,Atlético-MG,6,Nulo,3,zag,Iago Maidana,89226,30,0,3.35,4,3.9,0,3.9,5,NA,2,9,6,NA,NA,NA,2,NA,2,1,NA,NA,NA,1,NA,NA,2019
263,Botafogo,6,Nulo,1,gol,Saulo,89492,30,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Gustavo Ferrareis,89815,30,0.7,0.74,10,2.67,-0.54,3.21,9,4,11,21,5,NA,NA,1,13,1,2,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Dodi,89883,30,1.5,0.68,4,2.44,0.19,2.25,NA,NA,NA,1,3,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Felipe Ferreira,86749,30,0,1.02,6,2.55,0,2.55,1,3,3,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,2,lat,Bruno Pacheco,90061,30,4.7,3.93,27,13.27,-1.44,14.709999999999999,42,1,4,62,52,5,4,1,58,NA,3,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,5,ata,Bruno Henrique,90285,30,22.1,7.4,27,23.02,2.9,20.12,44,22,32,45,22,NA,3,NA,58,9,7,15,NA,NA,NA,3,1,NA,2019
283,Cruzeiro,7,Provável,3,zag,Fabrício Bruno,90768,30,0,3.17,15,5.76,0,5.76,3,1,2,20,12,7,NA,NA,11,NA,3,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,4,mei,Yuri Lima,90569,30,3.2,0.31,17,2.26,1.13,1.13,27,1,3,25,23,NA,NA,NA,8,NA,8,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,5,ata,Pedro Rocha,90302,30,0,2.95,17,9.73,0,9.73,15,10,7,46,14,NA,2,NA,25,3,2,2,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,2,lat,Yago Rocha,90118,30,5.5,1.99,14,2.7,0.88,1.8200000000000003,16,NA,2,22,12,5,NA,1,11,1,1,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,5,ata,David,90309,30,4,1.29,27,5.12,0.52,4.6,41,15,20,38,14,NA,2,NA,21,11,3,NA,NA,NA,NA,1,NA,NA,2019
263,Botafogo,7,Provável,3,zag,Joel Carli,93414,30,0.5,1.11,20,5.67,0.28,5.39,19,1,3,45,14,5,NA,NA,14,1,7,NA,NA,NA,NA,1,NA,NA,2019
290,Goiás,7,Provável,4,mei,Léo Sena,90572,30,0.2,4.75,24,8.24,-1.51,9.75,24,1,7,61,65,NA,1,1,101,NA,5,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,1,gol,Elias,90843,30,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,2,lat,Moisés,90444,30,-0.1,5.32,22,12.77,-0.89,13.66,42,4,10,38,57,10,2,1,10,2,4,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Matheus Vargas,87929,30,0,1.6,2,2.2,0,2.2,3,NA,NA,1,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,5,ata,Carlos Eduardo,90917,30,0,-0.18,5,2.82,0,2.82,5,1,1,3,1,NA,NA,NA,8,2,2,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,1,gol,Jean,90933,30,0,-2,0,3.32,0,3.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,3,zag,Klaus,90846,30,0,1.23,10,3.11,0,3.11,9,1,NA,21,5,3,NA,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,5,ata,Leandro Barcia,91242,30,-0.3,2.78,26,8.1,0.31,7.79,45,9,17,34,23,NA,1,NA,29,4,7,5,NA,NA,NA,1,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Luiz Fernando ,90715,30,0,1.36,26,4.07,0,4.07,28,4,15,36,17,NA,NA,NA,34,4,4,1,NA,NA,NA,1,NA,NA,2019
265,Bahia,6,Nulo,5,ata,Fernandinho,91130,30,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,3,zag,Zé Marcos,90943,30,0,-0.1,1,0.77,0,0.77,2,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,5,ata,Pepê,91201,30,7.5,3.43,24,6.7,-0.25,6.95,15,8,14,35,12,NA,2,NA,18,7,1,6,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,5,ata,Everaldo ,91151,30,0,2.62,10,3.91,0,3.91,15,2,8,7,8,NA,1,NA,15,3,2,1,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,5,Contundido,4,mei,Gustavo Blanco,91191,30,0,0,0,9,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,4,mei,Flávio,91102,30,2.7,2.24,22,3.79,0.89,2.9,39,2,7,28,43,NA,NA,NA,19,1,2,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,3,zag,Juninho,92182,30,-0.6,3.55,20,5.83,-0.07,5.9,17,4,4,37,14,10,NA,NA,12,1,1,1,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,3,zag,Rodriguez,91251,30,0,5.5,7,4.45,0,4.45,2,NA,1,11,15,3,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,3,zag,Arboleda,91573,30,5.7,3.33,21,7.74,0.39,7.3500000000000005,23,5,5,36,20,8,1,NA,19,1,5,1,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,2,Dúvida,4,mei,Leonardo Valencia,91508,30,0,1.42,16,3.62,-0.52,4.140000000000001,6,4,10,24,6,NA,1,NA,5,1,2,1,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,4,mei,Raul,92496,30,2.5,4.34,22,7.97,-0.56,8.53,35,8,11,40,54,NA,2,NA,51,NA,5,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,2,Dúvida,5,ata,Deyverson,92708,30,1.2,3.88,16,9.69,-0.06,9.75,19,9,18,29,8,NA,2,NA,47,21,2,3,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,1,gol,Lucas Perri,91260,30,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Fessin,97994,30,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,3,zag,Nino,91708,30,4.8,3.13,27,5.02,0.34,4.68,24,2,8,22,38,6,1,NA,17,NA,7,1,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,4,mei,Felipe,91733,30,-1.6,2.49,23,5.83,-0.84,6.67,44,3,4,75,66,NA,1,NA,22,NA,10,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Ronaldo,92981,30,0,2.9,13,4.39,0,4.39,18,NA,3,21,31,NA,1,NA,10,NA,3,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,4,mei,Mateus Vital,93108,30,9.4,4.19,22,8.69,1.41,7.279999999999999,11,10,17,23,20,NA,2,NA,50,NA,1,2,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,1,gol,Matheus Alves,91712,30,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Fernando Medeiros,92841,30,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,5,ata,Rony,91607,30,0.5,5.61,23,12.95,-1.16,14.11,47,19,34,46,22,NA,5,NA,44,10,5,6,NA,NA,NA,1,NA,NA,2019
264,Corinthians,6,Nulo,1,gol,Caíque França,91808,30,0,0,1,2.32,-0.68,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,5,Contundido,3,zag,David Duarte,91772,30,0,2.92,7,8.03,0,8.03,2,NA,3,10,7,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,7,Provável,3,zag,Lucas Veríssimo,93368,30,4.2,3.69,26,9.58,-0.13,9.71,55,3,10,58,51,11,1,2,17,1,7,1,NA,NA,NA,2,NA,1,2019
356,Fortaleza,6,Nulo,5,ata,André Luís,92146,30,5,2.06,20,4.97,0.49,4.4799999999999995,14,6,6,25,4,NA,NA,NA,45,4,4,2,NA,NA,NA,3,NA,NA,2019
315,Chapecoense,5,Contundido,5,ata,Thiago Santos,93151,30,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Jobson,93377,30,-0.5,0.73,3,3,-0.16,3.16,3,NA,NA,1,4,NA,NA,NA,4,NA,2,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,4,mei,Marcos Júnior,93893,30,0.2,1.5,20,3.36,-0.01,3.3699999999999997,34,4,6,49,24,NA,NA,NA,26,NA,4,1,NA,NA,NA,1,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Ramón Martínez,92155,30,0,1.78,7,4.73,0,4.73,5,NA,1,6,11,NA,NA,NA,4,1,1,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,1,gol,Cleiton,93882,30,-1.6,1.43,17,2.09,-0.17,2.26,NA,NA,NA,14,NA,3,NA,NA,5,NA,1,NA,16,21,1,NA,NA,NA,2019
282,Atlético-MG,5,Contundido,1,gol,Michael,93659,30,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,5,ata,Giovanny ,92085,30,0,-1.6,1,1.24,0,1.24,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,2,Dúvida,5,ata,Bustamante,100425,30,-0.5,1.64,15,2.46,-0.38,2.84,30,3,8,17,12,NA,1,NA,12,1,1,1,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,2,lat,Kevin ,91888,30,0,0.68,4,5.05,0,5.05,1,NA,1,13,5,1,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,1,gol,John Victor,94044,30,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,1,gol,Lucas França,93869,30,0,4,1,2.36,0,2.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,2019
341,CSA,6,Nulo,5,ata,Alisson Safira,93782,30,0,0.65,4,3.13,0,3.13,7,NA,NA,3,1,NA,1,NA,6,1,1,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Erick,98022,30,0,1.56,8,2.98,0,2.98,15,4,1,12,7,NA,NA,NA,3,NA,1,1,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,5,ata,Dalberto,97995,30,0.6,0.8,4,2.16,0.2,1.9600000000000002,5,3,NA,3,3,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,2,lat,Alan Cardoso,93785,30,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,5,ata,Ribamar,94068,30,-0.8,2.26,13,2.61,-0.22,2.83,18,6,13,11,2,NA,NA,NA,11,7,NA,2,NA,NA,NA,1,NA,NA,2019
284,Grêmio,5,Contundido,5,ata,Felipe Vizeu,94138,30,0,0.67,9,2.41,0,2.41,9,NA,4,7,NA,NA,NA,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,4,mei,Matheus Fernandes,94067,30,0,1.7,5,4.03,0,4.03,1,1,NA,4,5,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,1,gol,Gabriel Batista,98333,30,0,-2,1,2.77,0,2.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Jaderson,98224,30,0,0,1,0.76,0,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,4,mei,Bruno Guimarães,98352,30,1.7,3.87,21,11.88,-0.56,12.440000000000001,37,8,15,79,33,NA,2,NA,59,NA,3,2,NA,NA,NA,1,NA,NA,2019
293,Athlético-PR,7,Provável,6,tec,Tiago Nunes,98057,30,6,3.71,29,10.77,0.51,10.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,7,Provável,4,mei,William Oliveira,94297,30,0,1.46,11,3.1,0,3.1,15,2,4,8,16,NA,NA,NA,14,1,5,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Lima,94288,30,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,5,ata,Gabriel Lima,98400,30,1,0.75,2,2.43,0.03,2.4000000000000004,NA,NA,1,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,2,lat,Diego Tavares,83869,30,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Alessandro Vinícius,94495,30,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Jean Carlos,84253,30,0,-2.8,1,0.78,0,0.78,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,7,Provável,4,mei,Diego Pituca,94156,30,-0.5,1.19,27,3.01,-0.31,3.32,55,11,14,66,28,NA,NA,NA,25,NA,7,1,NA,NA,NA,2,NA,NA,2019
266,Fluminense,7,Provável,2,lat,Gilberto ,80313,30,4.1,2.91,22,7.05,0.36,6.6899999999999995,26,6,10,65,23,6,2,NA,18,1,1,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,5,ata,Jarro Pedroso,94542,30,0,-0.38,4,1.21,0,1.21,3,NA,NA,NA,NA,NA,NA,NA,4,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,1,gol,Max Walef,84338,30,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,4,mei,Raphael Veiga,94509,30,0,2.48,10,6.73,0,6.73,8,3,9,8,6,NA,NA,NA,7,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,1,gol,Tiepo,98412,30,0,3.38,24,12.62,-2.01,14.629999999999999,NA,NA,NA,16,NA,5,NA,NA,3,NA,2,NA,39,38,4,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Ronei,98419,30,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,3,zag,Kanu,98484,30,0,0.33,3,0.89,0,0.89,2,NA,NA,5,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,4,mei,Jonatan Gomez,94857,30,4.1,4.73,22,6.37,0.11,6.26,27,14,16,56,18,NA,3,NA,61,1,5,5,NA,NA,NA,1,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Max,94982,30,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,5,ata,Geovane Itinga,94980,30,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,2,lat,Juninho Capixaba,94968,30,0,3.47,15,7.24,0,7.24,27,2,2,35,24,6,1,NA,33,3,7,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Felipinho,94981,30,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,2,lat,Jefferson,95220,30,3.9,4.31,27,11.63,0.74,10.89,22,3,7,55,46,9,2,NA,27,1,5,1,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Kendy,98421,30,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Lucas Fernandes,94931,30,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,4,mei,Lucas Bessa,98494,30,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,4,mei,Marco Antônio,94975,30,-0.8,2.46,5,2.46,-0.57,3.03,3,NA,2,6,3,NA,1,NA,10,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,5,ata,Matheus Lucas,95246,30,0,1.1,2,1.1,0,1.1,3,NA,1,2,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Thalles,95222,30,11.3,4.33,3,3.54,2,1.54,6,1,2,1,NA,NA,1,NA,5,NA,1,1,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Matheus Jesus,95335,30,0,2.4,5,4.5,0,4.5,3,NA,NA,5,8,NA,NA,NA,7,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,5,ata,Zeca,94976,30,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,4,mei,Gregore,95464,30,0,2.08,26,8.92,0,8.92,92,2,10,74,76,NA,1,1,20,NA,6,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,3,Suspenso,2,lat,Orejuela,95352,30,-3.2,2.68,16,4.62,-1.43,6.05,32,3,3,31,24,4,NA,1,15,1,2,1,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,3,zag,Kunde,95476,30,0,-1.04,5,0.78,0,0.78,8,NA,NA,9,3,1,NA,1,2,NA,2,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,3,zag,Maurício,96464,30,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Jean,99459,30,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,1,gol,Vinícius,98496,30,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,1,gol,Diego,99430,30,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,2,lat,Igor Vinícius,95466,30,0,3.98,17,7.99,0,7.99,28,3,4,28,33,7,2,2,9,NA,3,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,1,gol,Daniel,96468,30,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,4,mei,Natan,98497,30,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,1,gol,Caio,99460,30,0,1.6,3,1.25,0,1.25,NA,NA,NA,4,NA,1,NA,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,6,tec,Dyego Coelho,98499,30,0,0,0,11.34,0,11.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,4,mei,Allan,96652,30,5.5,0.47,22,2.43,1.58,0.8500000000000001,51,9,13,65,26,NA,1,1,26,NA,9,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,3,zag,Aguilar,95494,30,0,3.42,16,6.33,0,6.33,21,NA,2,15,23,7,NA,NA,9,NA,3,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,4,mei,Caio Henrique,98569,30,-0.8,2.19,27,5.47,-0.06,5.529999999999999,33,3,4,57,45,NA,1,NA,22,7,1,1,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,5,ata,Lucas Silva,98515,30,0,0.5,7,1.48,0,1.48,2,NA,1,1,1,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Wesley,99462,30,0,-1.25,4,1.15,0,1.15,6,NA,3,8,3,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,5,ata,Yony González,97080,30,-1,5.56,26,12.45,-1.04,13.489999999999998,34,21,40,30,24,NA,2,NA,49,5,2,5,NA,NA,NA,3,NA,NA,2019
266,Fluminense,6,Nulo,2,lat,Orinho,95542,30,0,4.92,4,2.97,0,2.97,6,1,2,2,6,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,1,gol,Léo Lopes,96965,30,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
