clube_id,clube,status_id,status,posicao_id,posicao,apelido,atleta_id,rodada_id,pontos_num,media_num,jogos_num,preco_num,variacao_num,preco_num_anterior,A,CA,FC,FD,FF,FS,G,I,PE,PP,RB,FT,CV,SG,DD,DP,GS,GC,ano
282,Atlético-MG,6,Nulo,4,mei,Igor Reis,104408,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,4,mei,Yuri ,103446,27,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Gabriel,104404,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,3,zag,Vitor Mendes,104401,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,5,ata,Kaio Jorge,103445,27,0,0,1,0.75,0,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,1,gol,Rodrigo,104328,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,6,tec,Roger Machado ,79437,27,3.21,4.36,27,11.89,-0.35,12.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,5,ata,Romário Rodrigues,79336,27,0,1,2,1.76,0,1.76,NA,NA,1,NA,1,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,2,lat,Talison,104415,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,5,ata,Sassá,79578,27,0,2.03,16,6.47,0,6.47,NA,1,13,7,8,15,2,3,6,NA,2,1,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,1,gol,Fabrício,61228,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,3,zag,Antônio Carlos ,79702,27,0,2.16,7,6.13,0,6.13,NA,2,7,NA,NA,2,NA,NA,8,NA,6,NA,NA,3,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,4,mei,Jadson,80129,27,0,1.54,12,3.48,0,3.48,NA,1,10,1,3,15,NA,NA,12,NA,12,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,5,ata,Rick,104459,27,0,0.82,4,1.82,0,1.82,NA,NA,2,NA,1,1,NA,NA,5,NA,3,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,2,lat,Fabiano,79887,27,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,5,ata,Brenner,80080,27,-5,0.63,13,3.12,-1.12,4.24,NA,4,26,3,7,19,2,7,15,NA,3,1,1,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Sandry,104580,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,2,lat,Abner Vinícius,104513,27,0,2.06,5,5.07,0,5.07,1,NA,4,NA,NA,1,NA,NA,9,NA,3,NA,NA,1,NA,NA,NA,NA,2019
277,Santos,2,Dúvida,5,ata,Tailson,104578,27,-0.3,1.8,5,1,-0.52,1.52,NA,NA,13,4,4,8,1,3,15,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,5,ata,Caíque,104591,27,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,3,Suspenso,4,mei,D'Alessandro,62023,27,1.3,0.93,14,6.07,0.13,5.94,1,3,3,9,6,13,1,6,45,1,4,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Ariel Cabral,80363,27,3,1.14,12,3.14,0.53,2.6100000000000003,NA,2,11,1,4,7,NA,NA,19,NA,14,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,2,lat,Hélio Júnior,104622,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,5,ata,Fernandão,62033,27,0.7,1.8,23,6.14,0.13,6.01,NA,1,9,8,15,13,3,6,13,NA,5,NA,1,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,2,lat,Weverton,104625,27,0,3.25,4,2.61,0,2.61,NA,NA,1,NA,1,3,NA,NA,11,NA,3,NA,NA,2,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,2,lat,Douglas Borel,104634,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,4,mei,Darlan,104593,27,0,1.1,8,1.72,0,1.72,NA,NA,7,1,2,1,NA,NA,10,NA,8,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,7,Provável,4,mei,Fabinho,80393,27,0,2.45,25,6.58,0,6.58,NA,6,40,2,3,25,1,3,33,NA,51,1,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,2,lat,Talison,105173,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,1,gol,Igo,104991,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,5,ata,Gerson Júnior,104824,27,0,0,2,0.75,0,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,3,zag,Lucas Fonseca,80189,27,0.5,3.18,27,6.73,-0.68,7.41,1,2,6,2,3,10,NA,NA,43,NA,14,NA,NA,14,NA,NA,NA,NA,2019
277,Santos,6,Nulo,5,ata,Bruninho,105111,27,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,4,mei,Edinho,80193,27,4.7,2.4,21,8.17,0.64,7.53,NA,1,12,7,16,35,2,2,25,NA,8,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,5,Contundido,1,gol,Matheus Inácio,80394,27,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,2,lat,Khellven ,105175,27,0,1.65,2,1.25,0,1.25,NA,NA,3,NA,NA,NA,NA,NA,4,NA,4,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,7,Provável,2,lat,Heitor,104649,27,4.7,3.7,10,2.73,-0.07,2.8,1,1,10,4,3,17,NA,NA,32,NA,12,NA,NA,3,NA,NA,NA,NA,2019
277,Santos,6,Nulo,3,zag,Wagner Leonardo,104994,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,5,ata,Luiz Fernando,105176,27,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,5,Contundido,4,mei,Renatinho,80395,27,0,0.91,8,2.11,0,2.11,NA,1,4,4,4,7,NA,1,9,NA,2,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Luis Henrique ,105049,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,2,lat,Lucas Barros,104650,27,0,0.72,7,0.83,0,0.83,NA,1,7,NA,NA,2,NA,NA,5,NA,4,NA,NA,1,NA,NA,NA,NA,2019
275,Palmeiras,7,Provável,4,mei,Lucas Lima,80583,27,1.5,0.84,12,4.29,0.25,4.04,2,2,14,2,1,9,NA,NA,12,NA,8,NA,1,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,4,mei,Yago Pikachu,80196,27,4,2.36,25,9.36,0.49,8.87,1,5,16,4,16,42,3,1,61,2,22,1,NA,NA,NA,NA,NA,NA,2019
341,CSA,5,Contundido,1,gol,Alexandre Cajuru,80276,27,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,2,lat,Michel,80664,27,0,1.17,6,2.41,0,2.41,NA,1,7,NA,NA,6,NA,NA,10,NA,5,NA,1,2,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,1,gol,Lucas Alves,104651,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,4,mei,Reinier,105068,27,5.2,5.35,7,4.2,-0.28,4.48,2,1,8,1,7,4,3,NA,13,NA,3,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Raphael Lopes,105198,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,5,ata,Luciano,80287,27,1.4,3.53,15,6.38,-0.7,7.08,3,6,17,11,9,15,3,3,30,1,14,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,4,mei,Vinícius,105199,27,0,-0.3,1,1.5,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,7,Provável,4,mei,Jean,62047,27,1.7,0.03,4,3.92,0.2,3.7199999999999998,NA,NA,2,NA,NA,1,NA,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,5,ata,Vinícius Popó,105201,27,0,0,2,1.28,0,1.28,NA,NA,2,NA,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,2,lat,Gilberto ,80313,27,0.2,3.15,19,6.6,-0.35,6.949999999999999,2,1,24,5,8,17,NA,1,54,NA,23,NA,NA,5,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,Tiago Reis,104678,27,0,1.74,8,4.08,0,4.08,1,1,13,1,3,3,1,1,4,NA,2,1,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,4,mei,Robinho,62104,27,1.4,0.64,20,5.75,0.41,5.34,1,6,29,5,13,21,1,NA,87,NA,17,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,7,Provável,2,lat,Pará,62086,27,0,2.07,10,4.24,0,4.24,NA,3,11,NA,NA,5,NA,NA,11,NA,12,NA,NA,3,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,5,ata,Vinícius,104660,27,-1,-1,1,0.79,-0.21,1,NA,1,2,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,7,Provável,3,zag,Luan,80692,27,0.7,4.43,9,9.27,-0.64,9.91,NA,1,9,3,2,8,NA,NA,11,NA,17,NA,NA,3,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,5,ata,Di Santo,80748,27,0.3,2.66,9,6.57,-0.51,7.08,NA,1,11,5,3,4,2,2,10,NA,6,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,2,lat,Ezequiel ,80318,27,0,0.85,6,3.23,0,3.23,NA,3,13,NA,NA,2,NA,1,8,NA,3,NA,NA,3,NA,NA,NA,NA,2019
277,Santos,6,Nulo,1,gol,Vanderlei,62121,27,0,7.97,6,22.89,0,22.89,NA,NA,NA,NA,NA,2,NA,NA,4,NA,NA,NA,NA,3,15,NA,6,NA,2019
293,Athlético-PR,6,Nulo,1,gol,Bento,105208,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,3,zag,Diguinho,105282,27,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,5,ata,Arthur Caíke,80337,27,0.7,2.61,21,9.3,-1.1,10.4,1,NA,14,7,16,10,4,3,23,NA,6,1,1,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,3,zag,Iago Mendonça,105278,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,3,zag,Heron,105339,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,3,zag,Pedro Geromel,80853,27,0,6.18,13,13.31,0,13.31,NA,3,8,1,4,9,2,NA,14,NA,33,NA,NA,4,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,3,zag,Alan,105395,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,3,Suspenso,4,mei,Cazares,81682,27,0.8,3.31,17,9.8,0.77,9.030000000000001,NA,1,16,18,17,6,4,NA,66,NA,12,1,1,NA,NA,NA,NA,NA,2019
267,Vasco,5,Contundido,3,zag,Oswaldo Henríquez,81241,27,6.2,2.72,18,4.85,1.11,3.7399999999999993,NA,4,10,2,1,4,NA,NA,22,NA,17,1,NA,7,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,Clayton,81770,27,0,0.2,7,3.33,0,3.33,NA,1,7,5,3,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Rafael Barbosa,105396,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,3,zag,Filipe Trindade,105341,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,3,Suspenso,5,ata,Walter,62128,27,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,1,gol,Alexander,105553,27,0,6,2,9.79,0,9.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,6,NA,2019
277,Santos,7,Provável,4,mei,Carlos Sánchez,81677,27,3.2,5.88,24,14.22,-1.55,15.770000000000001,6,4,29,17,17,48,7,5,79,1,29,2,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,1,gol,Felipe Mosquete,105397,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,4,mei,Wellington,62129,27,4.4,-0.48,20,1.22,-0.4,1.62,1,7,35,3,3,11,NA,NA,42,NA,12,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Flávio,105340,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Maicon,62968,27,-1.3,1.76,9,5.16,-0.48,5.640000000000001,2,1,8,1,3,6,NA,1,11,NA,6,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,2,lat,Riquelme,105566,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Ganso,62977,27,0.4,1.8,20,7.41,-0.39,7.8,NA,7,24,8,12,27,2,NA,66,NA,22,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Roni,105585,27,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,3,zag,Rodriguez,91251,27,0,6.17,6,4.69,0,4.69,1,NA,2,NA,1,1,NA,2,11,NA,14,NA,NA,3,NA,NA,NA,NA,2019
275,Palmeiras,5,Contundido,2,lat,Marcos Rocha,63013,27,0,6.22,18,17.03,0,17.03,1,2,32,1,4,26,1,1,62,NA,57,NA,NA,7,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,1,gol,Lucas Bergantin,105589,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,2,lat,Lucas Piton,105584,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Yuri Lima,90569,27,-2,0.4,15,1.57,-0.51,2.08,NA,7,25,1,2,8,NA,NA,20,NA,21,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,3,Suspenso,1,gol,Rodolfo,63082,27,0,-0.67,6,2.22,0,2.22,NA,NA,NA,NA,NA,1,NA,NA,5,NA,NA,NA,NA,NA,7,NA,12,NA,2019
267,Vasco,6,Nulo,3,zag,Werley,62974,27,0,-0.82,6,0.78,0,0.78,NA,NA,5,3,NA,1,NA,3,5,NA,1,NA,NA,NA,NA,NA,NA,1,2019
284,Grêmio,6,Nulo,5,ata,Pepê,91201,27,-1.2,3.08,21,5.12,-0.41,5.53,1,1,15,8,12,16,5,7,32,NA,10,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,3,zag,Douglas,63128,27,1.4,0.29,17,2.44,0.24,2.2,NA,6,21,1,5,5,NA,NA,13,NA,9,NA,NA,2,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,2,lat,Alan Ruschel,63110,27,0,1.95,9,4.6,0,4.6,NA,4,19,2,1,15,1,NA,9,NA,6,NA,NA,2,NA,NA,NA,NA,2019
282,Atlético-MG,5,Contundido,4,mei,Gustavo Blanco,91191,27,0,0,0,9,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,3,zag,Vanderley,106077,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,5,ata,Leandro Barcia,91242,27,0,3.3,23,9.81,0,9.81,1,6,37,9,16,26,5,3,31,NA,22,1,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,4,mei,Breno,106083,27,-0.5,-1.06,5,0.79,0.01,0.78,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Mauricio,105647,27,0,1.76,7,1.47,0,1.47,NA,NA,3,1,2,4,1,1,10,NA,3,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,3,zag,Gabriel Fornari,105636,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,Talles Magno,105786,27,0,2.11,14,2.55,0,2.55,NA,4,22,6,12,29,2,1,24,NA,6,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Miguel,105612,27,0,0.35,2,2.21,0,2.21,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Geovane,105635,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,1,gol,Lucão,106160,27,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,4,mei,Leonardo Valencia,91508,27,2.9,1.46,13,4.1,0.37,3.7299999999999995,1,2,4,3,8,5,1,1,20,NA,4,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,2,lat,Alexandre Melo,106159,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,1,gol,Lucas Perri,91260,27,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,5,ata,Da Silva,105836,27,0,0.17,3,0.78,0,0.78,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,2,lat,Marcelo Hermes,82639,27,1,2.94,10,3.53,-0.82,4.35,1,3,9,1,3,10,NA,NA,17,NA,11,NA,NA,3,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,5,ata,Jonathan,106161,27,0,4.04,8,5.68,0,5.68,NA,1,12,NA,8,14,3,2,12,NA,5,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Gabriel Pec,106199,27,2.8,1.67,3,1.77,0.45,1.32,NA,NA,1,NA,1,4,NA,NA,6,NA,3,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,3,zag,Luan,105807,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,Kaio Magno,106200,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,4,mei,Bruno Gomes,106202,27,-1.8,3.07,3,1.22,-1.81,3.0300000000000002,NA,1,6,NA,1,6,1,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,3,zag,Arboleda,91573,27,13,2.84,18,8.62,2.25,6.369999999999999,1,5,22,4,5,15,1,1,31,NA,15,NA,NA,6,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,3,zag,Nino,91708,27,-0.3,2.88,24,4,-0.32,4.32,1,6,23,2,5,14,1,NA,22,NA,32,NA,NA,5,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,5,ata,Rony,91607,27,4.5,5.21,20,13.37,-0.49,13.86,4,5,42,16,30,42,4,8,39,NA,21,1,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Marx Lênin,106312,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Kawan,106219,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,Lucas Figueiredo,106201,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Caio Alexandre,106323,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,1,gol,Matheus Alves,91712,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,2,Dúvida,5,ata,Victor Rangel,82653,27,2.5,0.28,10,1.85,0.32,1.53,NA,2,14,2,3,21,NA,3,10,NA,2,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,4,mei,Felipe,91733,27,2.9,2.66,21,6.68,-0.32,7,1,8,42,2,4,19,NA,NA,73,NA,63,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,5,ata,Guilherme Azevedo,105837,27,0,-0.5,1,0.78,0,0.78,NA,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Régis,82647,27,0,1.34,5,3.47,0,3.47,NA,NA,NA,1,1,4,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,5,Contundido,5,ata,Daniel Amorim,82880,27,0,1.37,9,5.13,0,5.13,NA,1,6,3,5,9,1,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,5,ata,Jhonata Robert,106371,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,5,ata,Vinícius Araújo,82767,27,1.2,0.77,4,1.78,0.03,1.75,NA,NA,5,2,NA,10,NA,3,6,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,2,lat,Erik,105838,27,0,2.55,2,2.05,0,2.05,NA,NA,NA,NA,NA,3,NA,NA,3,NA,3,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,1,gol,Marcelo Rangel,82730,27,0,12.5,1,5.43,0,5.43,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,3,NA,2019
283,Cruzeiro,6,Nulo,5,ata,Joel,82787,27,1.3,1.3,1,1.94,-0.06,2,NA,NA,2,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,3,zag,Fabrício Bruno,90768,27,-0.6,3.02,13,4.75,-1.2,5.95,NA,2,3,NA,1,9,NA,NA,18,NA,10,NA,NA,6,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,3,zag,Welligton Rocha,105846,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,4,mei,Luiz Fernando ,90715,27,1.7,1.39,24,4.26,-0.31,4.569999999999999,NA,3,24,4,14,33,1,4,32,NA,13,1,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,4,mei,Léo Sena,90572,27,3.4,4.83,21,8.69,-0.59,9.28,1,5,21,1,7,88,NA,NA,52,NA,58,NA,1,NA,NA,NA,NA,NA,2019
