clube_id,clube,status_id,status,posicao_id,posicao,apelido,atleta_id,rodada_id,pontos_num,media_num,jogos_num,preco_num,variacao_num,preco_num_anterior,value,ano
314,Avaí,6,Nulo,1,gol,Glédson,73533,26,0,2,1,2.69,0,2.69,NA,2019
341,CSA,6,Nulo,5,ata,Maranhão,73513,26,0,1.58,11,3.04,0,3.04,NA,2019
265,Bahia,6,Nulo,5,ata,Rogério,73540,26,0,2.48,9,7.76,0,7.76,NA,2019
290,Goiás,6,Nulo,4,mei,Gilberto,73789,26,0,2.59,11,3.2,-0.03,3.23,NA,2019
263,Botafogo,6,Nulo,4,mei,Marcos Vinícius,73721,26,0,0.73,4,3.8,0,3.8,NA,2019
277,Santos,6,Nulo,5,ata,Uribe,78415,26,0,-0.29,10,3.59,0,3.59,NA,2019
293,Athlético-PR,6,Nulo,5,ata,Marco Ruben,73741,26,0,3.8,13,13.02,0,13.02,NA,2019
315,Chapecoense,7,Provável,5,ata,Everaldo,78117,26,0,4.33,23,15.04,-0.91,15.95,NA,2019
290,Goiás,7,Provável,6,tec,Ney Franco,37246,26,0,3.67,24,9.44,-0.3,9.74,NA,2019
277,Santos,7,Provável,3,zag,Gustavo Henrique,78248,26,0,3.5,22,7.53,0.4,7.13,NA,2019
315,Chapecoense,5,Contundido,1,gol,Vagner,78151,26,0,0,0,4,0,4,NA,2019
262,Flamengo,6,Nulo,1,gol,César,78086,26,0,4.62,4,6.1,0,6.1,NA,2019
314,Avaí,6,Nulo,2,lat,Paulinho,78512,26,0,1.22,5,2.21,0.28,1.93,NA,2019
275,Palmeiras,7,Provável,6,tec,Mano Menezes,37281,26,0,3.79,22,10.37,0.19,10.18,NA,2019
314,Avaí,7,Provável,3,zag,Betão,37646,26,0,2.34,23,4.41,0.25,4.16,NA,2019
293,Athlético-PR,7,Provável,2,lat,Madson,78077,26,0,4.38,18,8.98,3.29,5.69,NA,2019
277,Santos,2,Dúvida,4,mei,Evandro,37614,26,0,0.86,9,3.95,-0.61,4.5600000000000005,NA,2019
275,Palmeiras,6,Nulo,3,zag,Antônio Carlos ,79702,26,0,2.16,7,6.13,0,6.13,NA,2019
283,Cruzeiro,7,Provável,1,gol,Fábio,37656,26,0,3.31,23,10.66,-0.05,10.71,NA,2019
290,Goiás,6,Nulo,1,gol,Matheus Alves,91712,26,0,0,0,1,0,1,NA,2019
314,Avaí,6,Nulo,4,mei,Luanderson ,86380,26,0,3,2,2.62,0,2.62,NA,2019
290,Goiás,3,Suspenso,5,ata,Rafael Moura,37655,26,0,-0.57,12,1.55,-1.34,2.89,NA,2019
356,Fortaleza,7,Provável,4,mei,Felipe,91733,26,0,2.65,20,7,0,7,NA,2019
283,Cruzeiro,6,Nulo,5,ata,Sassá,79578,26,0,2.03,16,6.47,0,6.47,NA,2019
275,Palmeiras,6,Nulo,2,lat,Fabiano,79887,26,0,0,0,4,0,4,NA,2019
290,Goiás,5,Contundido,3,zag,David Duarte,91772,26,0,2.92,7,8.03,0,8.03,NA,2019
275,Palmeiras,3,Suspenso,2,lat,Victor Luis,86410,26,0,-3.3,2,4.17,-1.05,5.22,NA,2019
266,Fluminense,5,Contundido,5,ata,Pablo Dyego,86444,26,0,0.73,3,2.03,0,2.03,NA,2019
276,São Paulo,7,Provável,4,mei,Tchê Tchê,86686,26,0,1.85,24,4.78,-0.4,5.180000000000001,NA,2019
264,Corinthians,6,Nulo,1,gol,Caíque França,91808,26,0,0,0,3,0,3,NA,2019
356,Fortaleza,6,Nulo,5,ata,André Luís,92146,26,0,2.01,17,4.52,-0.03,4.55,NA,2019
290,Goiás,6,Nulo,2,lat,Kevin ,91888,26,0,1.97,4,6.04,0,6.04,NA,2019
354,Ceará,5,Contundido,5,ata,João Paulo,91972,26,0,0,0,3,0,3,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Ramón Martínez,92155,26,0,1.78,7,4.73,0,4.73,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Everton Felipe,86519,26,0,0.75,8,2.17,0,2.17,NA,2019
267,Vasco,7,Provável,4,mei,Richard,86711,26,0,2.02,17,4.51,0.18,4.33,NA,2019
290,Goiás,6,Nulo,5,ata,Giovanny ,92085,26,0,-1.6,1,1.24,0,1.24,NA,2019
267,Vasco,6,Nulo,4,mei,Raul,92496,26,0,4.48,19,7.94,0,7.94,NA,2019
265,Bahia,7,Provável,3,zag,Juninho,92182,26,0,4.03,16,6.87,0.94,5.93,NA,2019
314,Avaí,6,Nulo,5,ata,Brenner,80080,26,0,1.1,12,4.24,0,4.24,NA,2019
315,Chapecoense,6,Nulo,5,ata,Renato Kayzer,92696,26,0,1.21,11,2.18,0,2.18,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Jadson,80129,26,0,1.54,12,3.48,-0.71,4.1899999999999995,NA,2019
275,Palmeiras,2,Dúvida,5,ata,Deyverson,92708,26,0,3.21,12,9.29,-0.09,9.379999999999999,NA,2019
265,Bahia,6,Nulo,4,mei,Ronaldo,92981,26,0,3.1,12,4.38,-0.53,4.91,NA,2019
264,Corinthians,7,Provável,4,mei,Mateus Vital,93108,26,0,4.05,18,7.39,-0.29,7.68,NA,2019
265,Bahia,7,Provável,3,zag,Lucas Fonseca,80189,26,0,3.28,26,7.41,0.7,6.71,NA,2019
265,Bahia,6,Nulo,4,mei,Fernando Medeiros,92841,26,0,0,0,2,0,2,NA,2019
356,Fortaleza,7,Provável,4,mei,Edinho,80193,26,0,2.29,20,7.53,-0.21,7.74,NA,2019
277,Santos,7,Provável,3,zag,Lucas Veríssimo,93368,26,0,3.77,23,9.72,0.06,9.66,NA,2019
354,Ceará,7,Provável,2,lat,João Lucas,86740,26,0,2.33,22,9.36,-0.66,10.02,NA,2019
277,Santos,6,Nulo,3,zag,Aguilar,95494,26,0,3.42,16,6.33,0,6.33,NA,2019
282,Atlético-MG,5,Contundido,1,gol,Michael,93659,26,0,0,0,1,0,1,NA,2019
277,Santos,6,Nulo,4,mei,Jobson,93377,26,0,2.5,1,3.57,-0.43,4,NA,2019
315,Chapecoense,5,Contundido,5,ata,Thiago Santos,93151,26,0,0,0,3,0,3,NA,2019
277,Santos,6,Nulo,2,lat,Alan Cardoso,93785,26,0,0,0,3,0,3,NA,2019
267,Vasco,7,Provável,4,mei,Felipe Ferreira,86749,26,0,1.1,4,2.88,0.34,2.54,NA,2019
263,Botafogo,6,Nulo,3,zag,Joel Carli,93414,26,0,1.43,17,5.59,0,5.59,NA,2019
284,Grêmio,6,Nulo,5,ata,Everton,86757,26,0,7.22,19,17.39,0.12,17.27,NA,2019
341,CSA,6,Nulo,5,ata,Alisson Safira,93782,26,0,0.65,4,3.13,0,3.13,NA,2019
284,Grêmio,6,Nulo,5,ata,Luan,86759,26,0,5.3,20,11.16,-1.04,12.2,NA,2019
266,Fluminense,7,Provável,4,mei,Daniel,93791,26,0,1.7,19,4.17,-1.53,5.7,NA,2019
285,Internacional,6,Nulo,1,gol,Keiller,93834,26,0,0,0,2,0,2,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Matheus Rossetto,86766,26,0,0.17,6,2.49,0,2.49,NA,2019
267,Vasco,6,Nulo,4,mei,Andrey,93787,26,0,2.73,14,5.89,0,5.89,NA,2019
276,São Paulo,6,Nulo,5,ata,Raniel,86797,26,0,2.12,9,6.66,0,6.66,NA,2019
354,Ceará,6,Nulo,1,gol,Matheus Cabral,93795,26,0,0,0,2,0,2,NA,2019
341,CSA,5,Contundido,1,gol,Jordi,86776,26,0,6.1,24,10.48,0,10.48,NA,2019
263,Botafogo,7,Provável,2,lat,Marcinho,93797,26,0,3.57,18,7.37,1.01,6.36,NA,2019
262,Flamengo,2,Dúvida,5,ata,Vitinho,78435,26,0,4.05,15,8.6,0.34,8.26,NA,2019
314,Avaí,7,Provável,4,mei,João Paulo,86770,26,0,2.4,21,4.94,0,4.94,NA,2019
266,Fluminense,6,Nulo,5,ata,Ewandro,86842,26,0,-1.25,2,2.26,0,2.26,NA,2019
282,Atlético-MG,6,Nulo,4,mei,José Welison,86859,26,0,1.97,9,3.97,0,3.97,NA,2019
267,Vasco,6,Nulo,4,mei,Marcos Júnior,93893,26,0,1.68,18,3.66,0.22,3.44,NA,2019
354,Ceará,7,Provável,5,ata,Willian Popp,86890,26,0,-1.8,1,1.81,0,1.81,NA,2019
282,Atlético-MG,7,Provável,1,gol,Cleiton,93882,26,0,1.53,13,1.72,-0.67,2.39,NA,2019
277,Santos,6,Nulo,1,gol,John Victor,94044,26,0,0,0,1,0,1,NA,2019
264,Corinthians,7,Provável,5,ata,Gustavo,86932,26,0,2.06,13,5.66,2.64,3.02,NA,2019
275,Palmeiras,6,Nulo,3,zag,Edu Dracena,37657,26,0,4.7,4,6.97,0,6.97,NA,2019
293,Athlético-PR,5,Contundido,2,lat,Jonathan,37662,26,0,4.32,5,7.3,0,7.3,NA,2019
341,CSA,2,Dúvida,5,ata,Alecsandro,37673,26,0,1.2,14,5.27,1.72,3.55,NA,2019
275,Palmeiras,6,Nulo,4,mei,Matheus Fernandes,94067,26,0,1.7,5,4.03,0,4.03,NA,2019
284,Grêmio,5,Contundido,2,lat,Leonardo,86973,26,0,2.7,9,5.41,0,5.41,NA,2019
285,Internacional,6,Nulo,3,zag,Emerson Santos,86972,26,0,2.88,11,4.12,0,4.12,NA,2019
264,Corinthians,6,Nulo,4,mei,Gabriel,78605,26,0,3.48,9,6.53,0,6.53,NA,2019
263,Botafogo,7,Provável,4,mei,Cícero,37688,26,0,3.13,23,11.71,0.29,11.420000000000002,NA,2019
354,Ceará,6,Nulo,1,gol,Lucas França,93869,26,0,4,1,2.36,0,2.36,NA,2019
283,Cruzeiro,7,Provável,4,mei,Henrique,37694,26,0,3.32,21,8.56,0.32,8.24,NA,2019
354,Ceará,6,Nulo,3,zag,Eduardo Brock,78654,26,0,8,1,4.5,0,4.5,NA,2019
284,Grêmio,6,Nulo,2,lat,Léo Moura,37701,26,0,1.73,12,4.49,-0.53,5.0200000000000005,NA,2019
264,Corinthians,6,Nulo,4,mei,Ramiro,78715,26,0,0.88,13,8.58,0,8.58,NA,2019
314,Avaí,5,Contundido,4,mei,Pedro Castro,78840,26,0,2.79,22,5.68,0,5.68,NA,2019
275,Palmeiras,6,Nulo,4,mei,Thiago Santos,78855,26,0,2.4,9,6.39,0,6.39,NA,2019
285,Internacional,5,Contundido,5,ata,Rafael Sobis,37798,26,0,4.45,14,7.76,0,7.76,NA,2019
356,Fortaleza,6,Nulo,1,gol,Marcelo Boeck,37788,26,0,4.41,7,4.9,0,4.9,NA,2019
354,Ceará,6,Nulo,1,gol,Richard,78851,26,0,1.2,1,4.73,0,4.73,NA,2019
265,Bahia,6,Nulo,1,gol,Anderson,38001,26,0,-1,1,2.08,0,2.08,NA,2019
341,CSA,7,Provável,4,mei,Naldo,78897,26,0,2.17,23,4.95,1.4,3.5500000000000003,NA,2019
276,São Paulo,6,Nulo,1,gol,Lucas Perri,91260,26,0,0,0,2,0,2,NA,2019
276,São Paulo,3,Suspenso,2,lat,Reinaldo,78850,26,0,6.59,24,14.9,-2.61,17.51,NA,2019
285,Internacional,5,Contundido,4,mei,Rodrigo Dourado,78865,26,0,1.4,1,7.12,0,7.12,NA,2019
314,Avaí,7,Provável,4,mei,Mosquera,86116,26,0,0.89,11,2.43,0.19,2.24,NA,2019
356,Fortaleza,6,Nulo,4,mei,Romero,79109,26,0,0,0,4,0,4,NA,2019
263,Botafogo,7,Provável,4,mei,Leonardo Valencia,91508,26,0,1.34,12,3.73,0.14,3.59,NA,2019
265,Bahia,6,Nulo,3,zag,Wanderson,86143,26,0,-2.5,1,1.68,0,1.68,NA,2019
285,Internacional,5,Contundido,2,lat,Natanael,86264,26,0,1.47,6,4.46,0,4.46,NA,2019
285,Internacional,7,Provável,3,zag,Víctor Cuesta,79113,26,0,5.81,19,15.13,0,15.13,NA,2019
276,São Paulo,7,Provável,3,zag,Arboleda,91573,26,0,2.24,17,6.37,-0.89,7.26,NA,2019
315,Chapecoense,3,Suspenso,4,mei,Moisés Ribeiro,78991,26,0,0,0,3,0,3,NA,2019
277,Santos,6,Nulo,3,zag,Luiz Felipe,79035,26,0,3.58,5,6.47,0,6.47,NA,2019
275,Palmeiras,2,Dúvida,5,ata,Borja,86120,26,0,1.6,5,5.77,0,5.77,NA,2019
293,Athlético-PR,7,Provável,5,ata,Rony,91607,26,0,5.25,19,13.86,1.18,12.68,NA,2019
354,Ceará,6,Nulo,5,ata,Romário Rodrigues,79336,26,0,1,2,1.76,0,1.76,NA,2019
290,Goiás,7,Provável,2,lat,Jefferson,95220,26,0,4.81,23,12.19,0.5,11.69,NA,2019
284,Grêmio,5,Contundido,5,ata,Felipe Vizeu,94138,26,0,0.67,9,2.41,0,2.41,NA,2019
265,Bahia,7,Provável,6,tec,Roger Machado ,79437,26,0,4.4,26,12.24,0.7,11.540000000000001,NA,2019
282,Atlético-MG,7,Provável,4,mei,Nathan,87009,26,0,2.95,15,5.3,0,5.3,NA,2019
266,Fluminense,7,Provável,3,zag,Nino,91708,26,0,3.02,23,4.32,-1.01,5.33,NA,2019
277,Santos,7,Provável,4,mei,Diego Pituca,94156,26,0,1.18,24,3.05,0.17,2.88,NA,2019
267,Vasco,7,Provável,5,ata,Ribamar,94068,26,0,3.05,9,4.1,1.51,2.59,NA,2019
285,Internacional,7,Provável,2,lat,Zeca,87192,26,0,4.07,17,7.79,-0.05,7.84,NA,2019
293,Athlético-PR,6,Nulo,3,zag,Pedro Henrique,87225,26,0,4.46,13,8.45,-0.48,8.93,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Alessandro Vinícius,94495,26,0,0,0,1,0,1,NA,2019
284,Grêmio,6,Nulo,3,zag,Kannemann,87342,26,0,4.24,9,11.98,-1.04,13.02,NA,2019
277,Santos,7,Provável,4,mei,Soteldo,87258,26,0,3.08,22,6.8,0.01,6.79,NA,2019
354,Ceará,7,Provável,4,mei,William Oliveira,94297,26,0,0.43,8,1.88,-0.19,2.07,NA,2019
263,Botafogo,7,Provável,3,zag,Gabriel,87393,26,0,3.41,24,8.63,0.11,8.520000000000001,NA,2019
275,Palmeiras,6,Nulo,4,mei,Raphael Veiga,94509,26,0,2.76,9,6.96,-0.1,7.06,NA,2019
267,Vasco,7,Provável,4,mei,Yago Pikachu,80196,26,0,2.29,24,8.87,-0.82,9.69,NA,2019
264,Corinthians,6,Nulo,4,mei,Matheus Jesus,95335,26,0,2.4,5,4.5,0,4.5,NA,2019
290,Goiás,3,Suspenso,2,lat,Daniel Guedes ,88225,26,0,2.31,14,5.6,0,5.6,NA,2019
277,Santos,2,Dúvida,2,lat,Jorge,88065,26,0,7,21,14.99,-1.54,16.53,NA,2019
263,Botafogo,7,Provável,4,mei,Yuri,88125,26,0,0.59,7,2.37,0.22,2.15,NA,2019
290,Goiás,7,Provável,4,mei,Thalles,95222,26,0,2,1,1.89,0,1.89,NA,2019
314,Avaí,6,Nulo,5,ata,Matheus Lucas,95246,26,0,1.1,2,1.1,-0.06,1.1600000000000001,NA,2019
265,Bahia,7,Provável,4,mei,Gregore,95464,26,0,2.13,23,10.23,1.19,9.040000000000001,NA,2019
283,Cruzeiro,7,Provável,2,lat,Orejuela,95352,26,0,2.41,12,5.03,0,5.03,NA,2019
356,Fortaleza,6,Nulo,4,mei,Gabriel Dias,88368,26,0,1.29,20,2.81,0,2.81,NA,2019
290,Goiás,6,Nulo,3,zag,Paulo Ricardo,88224,26,0,-0.3,1,2.22,0,2.22,NA,2019
356,Fortaleza,6,Nulo,4,mei,Marlon,88427,26,0,0.39,14,3.33,0.67,2.66,NA,2019
315,Chapecoense,6,Nulo,2,lat,Caíque Sá,87437,26,0,-0.25,2,3.03,0,3.03,NA,2019
341,CSA,7,Provável,4,mei,Jonatan Gomez,94857,26,0,5.24,18,7.13,1.41,5.72,NA,2019
276,São Paulo,7,Provável,2,lat,Igor Vinícius,95466,26,0,3.67,15,8.7,0,8.7,NA,2019
263,Botafogo,6,Nulo,5,ata,Vinícius Tanque,88651,26,0,-0.72,4,1.21,0,1.21,NA,2019
341,CSA,6,Nulo,5,ata,Jarro Pedroso,94542,26,0,-0.5,3,1.05,0,1.05,NA,2019
284,Grêmio,7,Provável,4,mei,Thaciano,87470,26,0,2.52,19,5.09,0.38,4.71,NA,2019
354,Ceará,6,Nulo,5,ata,Leandro Carvalho,88669,26,0,3.42,19,10.65,0,10.65,NA,2019
276,São Paulo,6,Nulo,4,mei,Lucas Fernandes,94931,26,0,0,0,2,0,2,NA,2019
284,Grêmio,7,Provável,2,lat,Juninho Capixaba,94968,26,0,3.54,14,7.25,0,7.25,NA,2019
290,Goiás,7,Provável,4,mei,Yago Felipe,87747,26,0,3.57,20,6.48,0.82,5.66,NA,2019
265,Bahia,6,Nulo,4,mei,Marco Antônio,94975,26,0,1,1,2.52,-0.48,3,NA,2019
290,Goiás,6,Nulo,5,ata,Zeca,94976,26,0,0,0,1,0,1,NA,2019
276,São Paulo,2,Dúvida,4,mei,Vitor Bueno,87552,26,0,2.73,16,5.75,-0.78,6.53,NA,2019
285,Internacional,6,Nulo,5,ata,Tréllez,87679,26,0,1.58,4,4.35,0,4.35,NA,2019
265,Bahia,6,Nulo,5,ata,Geovane Itinga,94980,26,0,0,0,2,0,2,NA,2019
265,Bahia,6,Nulo,4,mei,Max,94982,26,0,0,0,1,0,1,NA,2019
262,Flamengo,5,Contundido,4,mei,Arrascaeta,87863,26,0,11.75,14,18.35,0,18.35,NA,2019
264,Corinthians,7,Provável,4,mei,Sornoza,87877,26,0,2,15,3.99,-0.43,4.42,NA,2019
356,Fortaleza,6,Nulo,4,mei,Matheus Vargas,87929,26,0,1.6,2,2.2,0,2.2,NA,2019
275,Palmeiras,7,Provável,4,mei,Gustavo Scarpa,87999,26,0,3.43,18,5.48,-1,6.48,NA,2019
265,Bahia,6,Nulo,4,mei,Felipinho,94981,26,0,0,0,2,0,2,NA,2019
265,Bahia,6,Nulo,2,lat,Ezequiel ,80318,26,0,0.85,6,3.23,0,3.23,NA,2019
314,Avaí,6,Nulo,5,ata,Bruno Sávio,89101,26,0,1.63,4,2.22,0,2.22,NA,2019
314,Avaí,6,Nulo,3,zag,Kunde,95476,26,0,0.1,4,0.75,0,0.75,NA,2019
282,Atlético-MG,6,Nulo,3,zag,Iago Maidana,89226,26,0,3.35,4,3.9,0,3.9,NA,2019
263,Botafogo,7,Provável,3,zag,Marcelo Benevenuto,95638,26,0,1.94,11,5.82,2.25,3.5700000000000003,NA,2019
263,Botafogo,6,Nulo,4,mei,Jean,89150,26,0,0.93,3,3.57,0,3.57,NA,2019
341,CSA,5,Contundido,1,gol,Alexandre Cajuru,80276,26,0,0,0,3,0,3,NA,2019
263,Botafogo,7,Provável,4,mei,Gustavo Bochecha,95798,26,0,1.67,19,6.05,0.17,5.88,NA,2019
356,Fortaleza,6,Nulo,4,mei,Araruna,95660,26,0,1.46,5,3.53,0.33,3.1999999999999997,NA,2019
315,Chapecoense,5,Contundido,5,ata,Dalberto,97995,26,0,0,1,2.34,0,2.34,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Ariel Cabral,80363,26,0,0.97,11,2.61,-0.06,2.67,NA,2019
266,Fluminense,6,Nulo,2,lat,Orinho,95542,26,0,4.92,4,2.97,-1.57,4.54,NA,2019
263,Botafogo,6,Nulo,1,gol,Saulo,89492,26,0,0,0,3,0,3,NA,2019
266,Fluminense,7,Provável,2,lat,Gilberto ,80313,26,0,3.31,18,6.95,-0.92,7.87,NA,2019
265,Bahia,7,Provável,5,ata,Artur,95799,26,0,2.84,22,9.8,0.84,8.96,NA,2019
284,Grêmio,7,Provável,5,ata,Luciano,80287,26,0,3.68,14,7.08,0,7.08,NA,2019
262,Flamengo,2,Dúvida,4,mei,Piris da Motta,95802,26,0,0.66,18,3.33,0.33,3,NA,2019
264,Corinthians,5,Contundido,3,zag,Léo Santos,95820,26,0,0,0,6,0,6,NA,2019
275,Palmeiras,6,Nulo,4,mei,Lucas Lima,80583,26,0,0.78,11,4.04,0,4.04,NA,2019
264,Corinthians,3,Suspenso,2,lat,Michel,80664,26,0,1.17,6,2.41,0,2.41,NA,2019
282,Atlético-MG,7,Provável,3,zag,Igor Rabello,89493,26,0,2.13,22,7.88,-0.76,8.64,NA,2019
267,Vasco,6,Nulo,5,ata,Hugo Borges,95875,26,0,0,0,2,0,2,NA,2019
315,Chapecoense,6,Nulo,5,ata,Arthur Gomes,96966,26,0,2.7,21,5.09,0,5.09,NA,2019
275,Palmeiras,2,Dúvida,3,zag,Luan,80692,26,0,4.9,8,9.91,0.31,9.6,NA,2019
314,Avaí,6,Nulo,4,mei,Gustavo Ferrareis,89815,26,0,0.74,9,3.21,0,3.21,NA,2019
315,Chapecoense,6,Nulo,3,zag,Ruan,95860,26,0,0,0,1,0,1,NA,2019
314,Avaí,6,Nulo,1,gol,Léo Lopes,96965,26,0,0,0,1,0,1,NA,2019
354,Ceará,7,Provável,4,mei,Lima,96340,26,0,5,10,6.78,0.97,5.8100000000000005,NA,2019
266,Fluminense,7,Provável,5,ata,Yony González,97080,26,0,5.64,22,12.9,-0.05,12.950000000000001,NA,2019
266,Fluminense,6,Nulo,4,mei,Dodi,89883,26,0,0.4,3,2.25,0,2.25,NA,2019
282,Atlético-MG,7,Provável,5,ata,Di Santo,80748,26,0,2.95,8,7.08,-0.27,7.35,NA,2019
283,Cruzeiro,3,Suspenso,5,ata,David,90309,26,0,1.11,24,3.97,-0.92,4.890000000000001,NA,2019
315,Chapecoense,7,Provável,2,lat,Bruno Pacheco,90061,26,0,3.44,23,12.19,-0.53,12.719999999999999,NA,2019
264,Corinthians,6,Nulo,4,mei,Mantuan,97315,26,0,0,0,2,0,2,NA,2019
264,Corinthians,7,Provável,5,ata,Janderson,97245,26,0,2.4,7,2.86,1.75,1.1099999999999999,NA,2019
262,Flamengo,7,Provável,5,ata,Bruno Henrique,90285,26,0,6.75,23,21.28,0,21.28,NA,2019
285,Internacional,6,Nulo,2,lat,Dudu,97133,26,0,0,0,3,0,3,NA,2019
356,Fortaleza,7,Provável,6,tec,Rogério Ceni,97341,26,0,3.26,24,8.15,0.41,7.74,NA,2019
290,Goiás,7,Provável,2,lat,Yago Rocha,90118,26,0,2.04,10,1.86,-0.72,2.58,NA,2019
283,Cruzeiro,6,Nulo,5,ata,Pedro Rocha,90302,26,0,2.95,17,9.73,0,9.73,NA,2019
263,Botafogo,6,Nulo,5,ata,Pachu,97352,26,0,0,0,1,0,1,NA,2019
265,Bahia,5,Contundido,2,lat,Moisés,90444,26,0,5.65,20,13.92,0,13.92,NA,2019
276,São Paulo,6,Nulo,5,ata,Marcos Calazans,97452,26,0,0.17,3,2.38,0,2.38,NA,2019
265,Bahia,6,Nulo,4,mei,Shaylon,97520,26,0,0.32,6,2.99,0,2.99,NA,2019
265,Bahia,6,Nulo,4,mei,Lepu,97522,26,0,0,0,2,0,2,NA,2019
356,Fortaleza,6,Nulo,5,ata,Matheus Alessandro,97527,26,0,0.75,4,2.1,0,2.1,NA,2019
263,Botafogo,7,Provável,4,mei,Luiz Fernando ,90715,26,0,1.38,23,4.57,0.6,3.97,NA,2019
266,Fluminense,7,Provável,3,zag,Frazan,97528,26,0,2.29,10,3.65,1.01,2.6399999999999997,NA,2019
266,Fluminense,6,Nulo,4,mei,Yuri Lima,90569,26,0,0.57,14,2.08,0,2.08,NA,2019
315,Chapecoense,6,Nulo,2,lat,Bryan,97536,26,0,1.22,9,2.6,0,2.6,NA,2019
283,Cruzeiro,7,Provável,3,zag,Fabrício Bruno,90768,26,0,3.32,12,5.95,1.02,4.93,NA,2019
290,Goiás,7,Provável,4,mei,Léo Sena,90572,26,0,4.9,20,9.28,0.45,8.83,NA,2019
315,Chapecoense,6,Nulo,3,zag,Hiago,97535,26,0,-0.5,1,1.45,0,1.45,NA,2019
356,Fortaleza,7,Provável,3,zag,Quintero,96382,26,0,1.46,25,3.28,-0.28,3.5599999999999996,NA,2019
315,Chapecoense,6,Nulo,1,gol,Elias,90843,26,0,0,0,2,0,2,NA,2019
263,Botafogo,6,Nulo,4,mei,Rickson,100002,26,0,1.35,4,1.73,0,1.73,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Erick,98022,26,0,1.56,8,2.98,0,2.98,NA,2019
262,Flamengo,6,Nulo,3,zag,Rafael,97902,26,0,-1.2,1,0.73,0,0.73,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Tomás Andrade,97619,26,0,0.69,10,3.82,0,3.82,NA,2019
284,Grêmio,6,Nulo,3,zag,Pedro Geromel,80853,26,0,6.18,13,13.31,1.07,12.24,NA,2019
282,Atlético-MG,6,Nulo,1,gol,Fernando,97543,26,0,0,0,1,0,1,NA,2019
285,Internacional,6,Nulo,3,zag,Klaus,90846,26,0,1.23,10,3.11,0,3.11,NA,2019
341,CSA,7,Provável,4,mei,Dawhan,97780,26,0,1.29,21,5.56,-0.46,6.02,NA,2019
276,São Paulo,6,Nulo,1,gol,Jean,90933,26,0,-2,0,3.32,0,3.32,NA,2019
283,Cruzeiro,6,Nulo,2,lat,Rafael Santos,97907,26,0,1.65,2,0.9,0,0.9,NA,2019
265,Bahia,7,Provável,4,mei,Flávio,91102,26,0,2.2,18,3.7,-1.09,4.79,NA,2019
284,Grêmio,6,Nulo,4,mei,Jhonata,97993,26,0,0,0,1,0,1,NA,2019
314,Avaí,6,Nulo,3,zag,Zé Marcos,90943,26,0,-0.1,1,0.77,0,0.77,NA,2019
265,Bahia,6,Nulo,5,ata,Fernandinho,91130,26,0,0,0,2,0,2,NA,2019
290,Goiás,5,Contundido,4,mei,Marlone,80944,26,0,1.37,14,5.08,0,5.08,NA,2019
263,Botafogo,5,Contundido,5,ata,Biro Biro,80949,26,0,0,0,3,0,3,NA,2019
264,Corinthians,6,Nulo,4,mei,Fessin,97994,26,0,0,0,2,0,2,NA,2019
315,Chapecoense,7,Provável,6,tec,Marquinhos Santos,81031,26,0,1.84,6,7.23,-0.53,7.760000000000001,NA,2019
314,Avaí,7,Provável,6,tec,Evando Camillato,96454,26,0,2.63,2,6.88,0.46,6.42,NA,2019
354,Ceará,3,Suspenso,4,mei,Fabinho,80393,26,0,2.45,25,6.58,0.62,5.96,NA,2019
356,Fortaleza,6,Nulo,5,ata,Romarinho Gouveia,102891,26,0,0,0,1,0,1,NA,2019
262,Flamengo,2,Dúvida,4,mei,Gerson,89256,26,0,3.85,16,8.69,-0.05,8.74,NA,2019
356,Fortaleza,5,Contundido,1,gol,Matheus Inácio,80394,26,0,0,0,2,0,2,NA,2019
314,Avaí,6,Nulo,3,zag,Maurício,96464,26,0,0,0,3,0,3,NA,2019
266,Fluminense,7,Provável,4,mei,Allan,96652,26,0,0.47,19,2.1,0.75,1.35,NA,2019
265,Bahia,2,Dúvida,2,lat,João Pedro ,89273,26,0,4.3,3,5.7,1.75,3.95,NA,2019
264,Corinthians,5,Contundido,5,ata,Everaldo ,91151,26,0,2.62,10,3.91,0,3.91,NA,2019
285,Internacional,6,Nulo,1,gol,Daniel,96468,26,0,0,0,3,0,3,NA,2019
293,Athlético-PR,7,Provável,6,tec,Tiago Nunes,98057,26,0,3.64,25,10.42,0.62,9.8,NA,2019
266,Fluminense,6,Nulo,2,lat,César,102912,26,0,0,0,1,0,1,NA,2019
282,Atlético-MG,5,Contundido,4,mei,Gustavo Blanco,91191,26,0,0,0,9,0,9,NA,2019
265,Bahia,6,Nulo,4,mei,Yuri,83263,26,0,0,0,1,0,1,NA,2019
267,Vasco,6,Nulo,1,gol,João Pedro Borges,101721,26,0,0,0,1,0,1,NA,2019
285,Internacional,7,Provável,4,mei,Patrick,83433,26,0,4.76,15,10.48,2.19,8.290000000000001,NA,2019
