clube_id,clube,status_id,status,posicao_id,posicao,apelido,atleta_id,rodada_id,pontos_num,media_num,jogos_num,preco_num,variacao_num,preco_num_anterior,value,ano
263,Botafogo,6,Nulo,3,zag,Kanu,98484,21,0,2.6,1,1.41,0,1.41,NA,2019
284,Grêmio,7,Provável,2,lat,Juninho Capixaba,94968,21,0,3.69,13,7.7,0,7.7,NA,2019
262,Flamengo,6,Nulo,1,gol,Gabriel Batista,98333,21,0,0,0,4,0,4,NA,2019
314,Avaí,6,Nulo,5,ata,Gabriel Lima,98400,21,0,0,0,3,0,3,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Jaderson,98224,21,0,0,1,0.76,0,0.76,NA,2019
315,Chapecoense,7,Provável,1,gol,Tiepo,98412,21,0,3.44,20,13.34,0,13.34,NA,2019
315,Chapecoense,6,Nulo,4,mei,Kendy,98421,21,0,0,0,2,0,2,NA,2019
315,Chapecoense,6,Nulo,4,mei,Ronei,98419,21,0,0,0,1,0,1,NA,2019
290,Goiás,6,Nulo,5,ata,Zeca,94976,21,0,0,0,1,0,1,NA,2019
285,Internacional,6,Nulo,4,mei,Lucas Bessa,98494,21,0,0,0,1,0,1,NA,2019
290,Goiás,3,Suspenso,2,lat,Jefferson,95220,21,0,4.97,19,11.61,-1.2,12.809999999999999,NA,2019
283,Cruzeiro,6,Nulo,1,gol,Vinícius,98496,21,0,0,0,1,0,1,NA,2019
265,Bahia,6,Nulo,5,ata,Geovane Itinga,94980,21,0,0,0,2,0,2,NA,2019
290,Goiás,6,Nulo,4,mei,Thalles,95222,21,0,0,0,2,0,2,NA,2019
265,Bahia,6,Nulo,4,mei,Felipinho,94981,21,0,0,0,2,0,2,NA,2019
314,Avaí,6,Nulo,5,ata,Matheus Lucas,95246,21,0,0,0,1,0,1,NA,2019
265,Bahia,6,Nulo,4,mei,Max,94982,21,0,0,0,1,0,1,NA,2019
263,Botafogo,6,Nulo,4,mei,Wenderson,99474,21,0,2.9,1,3.4,0,3.4,NA,2019
264,Corinthians,6,Nulo,4,mei,Matheus Jesus,95335,21,0,2.2,4,4.92,0,4.92,NA,2019
283,Cruzeiro,2,Dúvida,2,lat,Orejuela,95352,21,0,2.79,10,6.25,1.63,4.62,NA,2019
315,Chapecoense,5,Contundido,1,gol,Vagner,78151,21,0,0,0,4,0,4,NA,2019
315,Chapecoense,7,Provável,5,ata,Everaldo,78117,21,0,5.09,19,15.35,0,15.35,NA,2019
262,Flamengo,6,Nulo,5,ata,Vitinho,78435,21,0,3.5,11,8.27,0.11,8.16,NA,2019
277,Santos,2,Dúvida,5,ata,Uribe,78415,21,0,-0.14,9,3.98,-0.33,4.31,NA,2019
290,Goiás,6,Nulo,1,gol,Marcos,78495,21,0,-0.5,1,2.23,0,2.23,NA,2019
277,Santos,7,Provável,3,zag,Gustavo Henrique,78248,21,0,2.44,17,6.01,0.53,5.4799999999999995,NA,2019
262,Flamengo,7,Provável,4,mei,Willian Arão,78478,21,0,4.53,19,13.15,-0.57,13.72,NA,2019
262,Flamengo,6,Nulo,2,lat,Renê,78445,21,0,4.03,12,8.04,0,8.04,NA,2019
314,Avaí,6,Nulo,2,lat,Paulinho,78512,21,0,0.85,4,1.93,0,1.93,NA,2019
354,Ceará,7,Provável,4,mei,Ricardinho,78577,21,0,4.03,18,6.74,-0.59,7.33,NA,2019
354,Ceará,6,Nulo,5,ata,Alex Amado,78475,21,0,0,0,2,0,2,NA,2019
277,Santos,6,Nulo,4,mei,Jean Mota,78548,21,0,2.17,15,8,0,8,NA,2019
264,Corinthians,2,Dúvida,4,mei,Gabriel,78605,21,0,3.36,8,6.63,0,6.63,NA,2019
265,Bahia,7,Provável,1,gol,Douglas Friedrich,78584,21,0,7.16,20,14.44,1,13.44,NA,2019
354,Ceará,6,Nulo,3,zag,Eduardo Brock,78654,21,0,0,0,4,0,4,NA,2019
276,São Paulo,7,Provável,2,lat,Reinaldo,78850,21,0,6.53,19,14.28,-0.44,14.719999999999999,NA,2019
264,Corinthians,2,Dúvida,4,mei,Ramiro,78715,21,0,1.25,11,9.34,0,9.34,NA,2019
341,CSA,7,Provável,4,mei,Naldo,78897,21,0,1.98,18,5.14,2.16,2.9799999999999995,NA,2019
354,Ceará,6,Nulo,5,ata,Romário Rodrigues,79336,21,0,1,2,1.76,0,1.76,NA,2019
314,Avaí,7,Provável,4,mei,Pedro Castro,78840,21,0,2.77,21,5.82,0.77,5.050000000000001,NA,2019
275,Palmeiras,6,Nulo,4,mei,Thiago Santos,78855,21,0,1.55,8,5.6,0,5.6,NA,2019
285,Internacional,7,Provável,3,zag,Víctor Cuesta,79113,21,0,6.23,15,14.54,-0.47,15.01,NA,2019
277,Santos,6,Nulo,3,zag,Luiz Felipe,79035,21,0,3.23,4,5.54,0,5.54,NA,2019
283,Cruzeiro,2,Dúvida,5,ata,Sassá,79578,21,0,2.3,13,6.25,0,6.25,NA,2019
356,Fortaleza,6,Nulo,4,mei,Romero,79109,21,0,0,0,4,0,4,NA,2019
354,Ceará,6,Nulo,1,gol,Richard,78851,21,0,1.2,1,4.73,0,4.73,NA,2019
315,Chapecoense,3,Suspenso,4,mei,Moisés Ribeiro,78991,21,0,0,0,3,0,3,NA,2019
275,Palmeiras,6,Nulo,2,lat,Fabiano,79887,21,0,0,0,4,0,4,NA,2019
356,Fortaleza,6,Nulo,4,mei,Edinho,80193,21,0,2.38,15,7.63,0,7.63,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Jadson,80129,21,0,1.56,9,3.49,0,3.49,NA,2019
275,Palmeiras,6,Nulo,3,zag,Antônio Carlos ,79702,21,0,2.16,7,6.13,0,6.13,NA,2019
265,Bahia,7,Provável,6,tec,Roger Machado ,79437,21,0,4.36,21,11.94,0.79,11.149999999999999,NA,2019
341,CSA,5,Contundido,1,gol,Alexandre Cajuru,80276,21,0,0,0,3,0,3,NA,2019
267,Vasco,7,Provável,4,mei,Yago Pikachu,80196,21,0,2.31,19,8.59,0,8.59,NA,2019
265,Bahia,6,Nulo,2,lat,Ezequiel ,80318,21,0,0.85,6,3.23,0,3.23,NA,2019
314,Avaí,6,Nulo,5,ata,Brenner,80080,21,0,1.13,11,4.62,0,4.62,NA,2019
266,Fluminense,7,Provável,2,lat,Gilberto ,80313,21,0,2.64,13,6.71,0.68,6.03,NA,2019
265,Bahia,7,Provável,3,zag,Lucas Fonseca,80189,21,0,3.24,21,7.05,0.81,6.24,NA,2019
284,Grêmio,7,Provável,5,ata,Luciano,80287,21,0,3.66,12,7.85,1.94,5.91,NA,2019
276,São Paulo,6,Nulo,4,mei,Igor Gomes,100084,21,0,0.17,12,0.82,-0.06,0.8799999999999999,NA,2019
293,Athlético-PR,6,Nulo,5,ata,Pedrinho,100103,21,0,0.6,2,1.02,0,1.02,NA,2019
262,Flamengo,6,Nulo,3,zag,Thuler,100125,21,0,1.21,9,3.28,0,3.28,NA,2019
356,Fortaleza,7,Provável,5,ata,Felipe Pires,100289,21,0,3.23,6,4.39,-1.24,5.63,NA,2019
265,Bahia,6,Nulo,5,ata,Arthur Caíke,80337,21,0,2.26,16,8.99,-0.2,9.19,NA,2019
277,Santos,6,Nulo,5,ata,Lucas Venuto,100290,21,0,0,2,2.16,0,2.16,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Ariel Cabral,80363,21,0,1.13,9,2.85,0,2.85,NA,2019
341,CSA,7,Provável,5,ata,Bustamante,100425,21,0,1.54,8,1.95,-0.91,2.86,NA,2019
314,Avaí,6,Nulo,5,ata,Matheus Matias,100430,21,0,-0.1,2,1.79,0,1.79,NA,2019
354,Ceará,7,Provável,4,mei,Fabinho,80393,21,0,2.03,20,5.89,-0.5,6.39,NA,2019
356,Fortaleza,5,Contundido,1,gol,Matheus Inácio,80394,21,0,0,0,2,0,2,NA,2019
277,Santos,6,Nulo,5,ata,Yuri Alberto,100652,21,0,0,0,2,0,2,NA,2019
264,Corinthians,6,Nulo,1,gol,Filipe,100712,21,0,0,0,2,0,2,NA,2019
290,Goiás,6,Nulo,4,mei,Renatinho,80395,21,0,0.91,8,2.11,0,2.11,NA,2019
276,São Paulo,6,Nulo,4,mei,Liziero,100761,21,0,1.46,8,3.82,0,3.82,NA,2019
264,Corinthians,3,Suspenso,2,lat,Michel,80664,21,0,1.17,6,2.41,0,2.41,NA,2019
276,São Paulo,6,Nulo,4,mei,Gabriel Sara,100763,21,0,0.6,1,0.9,0,0.9,NA,2019
284,Grêmio,6,Nulo,1,gol,Brenno,100830,21,0,0,0,2,0,2,NA,2019
282,Atlético-MG,7,Provável,5,ata,Di Santo,80748,21,0,3.53,3,7.11,0,7.11,NA,2019
275,Palmeiras,6,Nulo,3,zag,Luan,80692,21,0,5.24,5,9.98,0,9.98,NA,2019
284,Grêmio,5,Contundido,3,zag,Pedro Geromel,80853,21,0,6.4,10,13.01,0,13.01,NA,2019
284,Grêmio,6,Nulo,4,mei,Matheus Henrique,100742,21,0,1.37,11,2.96,-1.38,4.34,NA,2019
290,Goiás,6,Nulo,4,mei,Marlone,80944,21,0,1.46,13,5.27,0,5.27,NA,2019
284,Grêmio,6,Nulo,3,zag,Emanuel,100840,21,0,0,0,2,0,2,NA,2019
275,Palmeiras,6,Nulo,2,lat,Esteves,100846,21,0,0,0,1,0,1,NA,2019
284,Grêmio,6,Nulo,3,zag,Ruan,100842,21,0,0,0,1,0,1,NA,2019
315,Chapecoense,7,Provável,6,tec,Marquinhos Santos,81031,21,0,1.25,1,8.15,0,8.15,NA,2019
284,Grêmio,6,Nulo,2,lat,Felipe,100843,21,0,0,0,1,0,1,NA,2019
275,Palmeiras,5,Contundido,2,lat,Mayke,81150,21,0,-0.3,1,7.71,0,7.71,NA,2019
263,Botafogo,5,Contundido,5,ata,Biro Biro,80949,21,0,0,0,3,0,3,NA,2019
354,Ceará,2,Dúvida,5,ata,Felippe Cardoso,100963,21,0,2.48,12,3.34,-0.62,3.96,NA,2019
267,Vasco,3,Suspenso,3,zag,Oswaldo Henríquez,81241,21,0,2.31,13,3.6,0,3.6,NA,2019
282,Atlético-MG,5,Contundido,4,mei,Jair,81091,21,0,3.48,9,6.81,0,6.81,NA,2019
275,Palmeiras,6,Nulo,4,mei,Lucas Lima,80583,21,0,1.1,8,4.94,0.62,4.32,NA,2019
282,Atlético-MG,7,Provável,4,mei,Cazares,81682,21,0,4.37,13,9.85,0,9.85,NA,2019
314,Avaí,6,Nulo,3,zag,Gustavo,101316,21,0,0,0,3,0,3,NA,2019
267,Vasco,7,Provável,5,ata,Rossi,81798,21,0,1.28,14,4.98,0,4.98,NA,2019
277,Santos,2,Dúvida,4,mei,Carlos Sánchez,81677,21,0,5.12,20,13.1,-0.66,13.76,NA,2019
267,Vasco,6,Nulo,5,ata,Clayton,81770,21,0,-0.2,4,3.48,0,3.48,NA,2019
315,Chapecoense,6,Nulo,1,gol,João Ricardo,81881,21,0,0,0,6,0,6,NA,2019
293,Athlético-PR,5,Contundido,4,mei,Bruno Nazário,81776,21,0,1.65,7,2.36,0,2.36,NA,2019
277,Santos,6,Nulo,2,lat,Matheus Ribeiro,82943,21,0,0,0,3,0,3,NA,2019
354,Ceará,6,Nulo,4,mei,Chico,82407,21,0,0.65,6,3.68,0,3.68,NA,2019
275,Palmeiras,6,Nulo,5,ata,Henrique Dourado,81905,21,0,0,0,6,0,6,NA,2019
284,Grêmio,6,Nulo,4,mei,Alisson,81845,21,0,5.76,10,8.08,0,8.08,NA,2019
290,Goiás,7,Provável,1,gol,Tadeu,82453,21,0,6.11,19,17.32,2.8,14.52,NA,2019
314,Avaí,6,Nulo,4,mei,Gegê,82474,21,0,3.54,8,4.48,1.37,3.1100000000000003,NA,2019
275,Palmeiras,6,Nulo,4,mei,Zé Rafael,82455,21,0,2.59,11,9.09,0,9.09,NA,2019
277,Santos,6,Nulo,4,mei,Cueva,82411,21,0,0.38,5,5.15,0,5.15,NA,2019
341,CSA,7,Provável,3,zag,Alan Costa,82613,21,0,2.7,12,4.76,-0.45,5.21,NA,2019
264,Corinthians,6,Nulo,4,mei,Régis,82647,21,0,2.1,2,4.02,0,4.02,NA,2019
285,Internacional,5,Contundido,4,mei,Matheus Galdezani,82634,21,0,0,0,5,0,5,NA,2019
263,Botafogo,6,Nulo,5,ata,Victor Rangel,82653,21,0,-0.06,7,1.76,0.24,1.52,NA,2019
356,Fortaleza,7,Provável,2,lat,Tinga,82628,21,0,2.11,13,2,-0.23,2.23,NA,2019
267,Vasco,6,Nulo,5,ata,Vinícius Araújo,82767,21,0,0,0,2,0,2,NA,2019
290,Goiás,3,Suspenso,2,lat,Marcelo Hermes,82639,21,0,2.35,7,3.41,-0.2,3.6100000000000003,NA,2019
314,Avaí,7,Provável,2,lat,Igor Fernandes,82635,21,0,2.93,17,4.57,-0.34,4.91,NA,2019
290,Goiás,6,Nulo,1,gol,Marcelo Rangel,82730,21,0,12.5,1,5.43,0,5.43,NA,2019
314,Avaí,5,Contundido,5,ata,Daniel Amorim,82880,21,0,1.37,9,5.13,0,5.13,NA,2019
275,Palmeiras,7,Provável,6,tec,Mano Menezes,37281,21,0,3.73,17,10.46,0.63,9.83,NA,2019
277,Santos,2,Dúvida,4,mei,Evandro,37614,21,0,1.12,5,5.04,0,5.04,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Otero,83004,21,0,2.04,7,6.99,0,6.99,NA,2019
262,Flamengo,7,Provável,5,ata,Gabriel,83257,21,0,10.7,17,21.43,-0.07,21.5,NA,2019
266,Fluminense,6,Nulo,5,ata,Lucão,83199,21,0,-0.15,2,2.71,0,2.71,NA,2019
354,Ceará,6,Nulo,2,lat,Cristovam,82930,21,0,1.93,3,2.49,0,2.49,NA,2019
285,Internacional,7,Provável,4,mei,Patrick,83433,21,0,3.36,10,8.49,0.1,8.39,NA,2019
265,Bahia,6,Nulo,4,mei,Yuri,83263,21,0,0,0,1,0,1,NA,2019
283,Cruzeiro,7,Provável,1,gol,Fábio,37656,21,0,3.51,18,12.28,2.61,9.67,NA,2019
293,Athlético-PR,7,Provável,3,zag,Léo Pereira,83528,21,0,2.12,15,7.54,-0.52,8.06,NA,2019
285,Internacional,6,Nulo,5,ata,Guilherme Parede,83438,21,0,1.89,14,4.28,-0.15,4.430000000000001,NA,2019
341,CSA,6,Nulo,2,lat,Rafinha,83681,21,0,2.95,2,3.92,0,3.92,NA,2019
290,Goiás,7,Provável,5,ata,Rafael Moura,37655,21,0,0.37,7,3.15,-0.11,3.26,NA,2019
275,Palmeiras,6,Nulo,3,zag,Edu Dracena,37657,21,0,4.7,4,6.97,0,6.97,NA,2019
293,Athlético-PR,6,Nulo,2,lat,Jonathan,37662,21,0,4.32,5,7.3,0,7.3,NA,2019
263,Botafogo,7,Provável,2,lat,Fernando,99550,21,0,2.65,13,3.94,0,3.94,NA,2019
314,Avaí,7,Provável,3,zag,Betão,37646,21,0,2.41,18,3.92,-1.06,4.98,NA,2019
276,São Paulo,2,Dúvida,2,lat,Igor Vinícius,95466,21,0,3.07,13,7.17,-0.09,7.26,NA,2019
341,CSA,6,Nulo,5,ata,Alecsandro,37673,21,0,0.77,11,4.13,-0.1,4.2299999999999995,NA,2019
277,Santos,6,Nulo,3,zag,Aguilar,95494,21,0,3.25,15,5.33,-0.69,6.02,NA,2019
314,Avaí,6,Nulo,5,ata,Jô,101317,21,0,0,0,1,0,1,NA,2019
283,Cruzeiro,7,Provável,4,mei,Henrique,37694,21,0,3.37,17,7.93,-0.39,8.32,NA,2019
285,Internacional,6,Nulo,5,ata,Neilton,83772,21,0,3.27,7,6.6,0,6.6,NA,2019
263,Botafogo,6,Nulo,5,ata,Igor Cássio,99661,21,0,-0.5,2,1.29,0,1.29,NA,2019
263,Botafogo,7,Provável,4,mei,Cícero,37688,21,0,3.33,19,11.68,0.15,11.53,NA,2019
266,Fluminense,5,Contundido,2,lat,Mascarenhas,99721,21,0,-2.3,1,1.75,0,1.75,NA,2019
314,Avaí,6,Nulo,3,zag,Kunde,95476,21,0,0.1,4,0.75,0,0.75,NA,2019
264,Corinthians,7,Provável,5,ata,Clayson,83817,21,0,2.76,17,11.61,0,11.61,NA,2019
284,Grêmio,7,Provável,2,lat,Léo Moura,37701,21,0,2.51,8,5.03,-0.66,5.69,NA,2019
314,Avaí,7,Provável,4,mei,Richard Franco,99802,21,0,3.06,11,4.87,0.74,4.13,NA,2019
266,Fluminense,6,Nulo,5,ata,Brenner,99789,21,0,2.3,6,3.14,0,3.14,NA,2019
282,Atlético-MG,7,Provável,5,ata,Chará,99891,21,0,4.25,17,12.01,0,12.01,NA,2019
290,Goiás,6,Nulo,4,mei,Jean Carlos,84253,21,0,-2.8,1,0.78,0,0.78,NA,2019
356,Fortaleza,7,Provável,1,gol,Marcelo Boeck,37788,21,0,-0.2,3,3.56,0.96,2.6,NA,2019
356,Fortaleza,6,Nulo,1,gol,Max Walef,84338,21,0,0,0,1,0,1,NA,2019
356,Fortaleza,6,Nulo,2,lat,Diego Tavares,83869,21,0,0,0,3,0,3,NA,2019
356,Fortaleza,6,Nulo,2,lat,Bruno Melo,84339,21,0,3.22,5,3.2,0,3.2,NA,2019
314,Avaí,6,Nulo,4,mei,Luan Pereira,99900,21,0,0.97,10,2.54,0,2.54,NA,2019
262,Flamengo,6,Nulo,5,ata,Lucas Silva,98515,21,0,0.9,3,1.69,0,1.69,NA,2019
285,Internacional,7,Provável,5,ata,Rafael Sobis,37798,21,0,4.68,13,8.67,0,8.67,NA,2019
275,Palmeiras,6,Nulo,4,mei,Natan,98497,21,0,0,0,2,0,2,NA,2019
264,Corinthians,7,Provável,4,mei,Pedrinho,98706,21,0,5.27,14,12.12,0,12.12,NA,2019
356,Fortaleza,6,Nulo,4,mei,Mariano Vázquez,98760,21,0,2.3,4,3.77,0,3.77,NA,2019
266,Fluminense,7,Provável,4,mei,Caio Henrique,98569,21,0,2.16,20,5.7,0.23,5.47,NA,2019
283,Cruzeiro,6,Nulo,5,ata,Ezequiel,99915,21,0,2.7,3,4.6,0.02,4.58,NA,2019
284,Grêmio,7,Provável,4,mei,Patrick,99918,21,0,1.26,10,1.74,-0.05,1.79,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Marquinhos,98765,21,0,0,0,1,0,1,NA,2019
263,Botafogo,6,Nulo,5,ata,Lucas Campos,99903,21,0,1.54,8,1.73,-0.47,2.2,NA,2019
315,Chapecoense,6,Nulo,4,mei,Diego Torres,98794,21,0,2.5,10,4.98,0,4.98,NA,2019
282,Atlético-MG,6,Nulo,2,lat,Lucas Hernández,98822,21,0,-0.62,4,1.97,0,1.97,NA,2019
262,Flamengo,5,Contundido,5,ata,Lincoln,100065,21,0,1.97,8,3.74,0,3.74,NA,2019
263,Botafogo,6,Nulo,4,mei,Rickson,100002,21,0,1.35,4,1.73,-0.26,1.99,NA,2019
314,Avaí,6,Nulo,1,gol,Cláudio Vitor,98888,21,0,0,0,1,0,1,NA,2019
282,Atlético-MG,6,Nulo,2,lat,Guga,101319,21,0,3.95,10,7.59,0,7.59,NA,2019
284,Grêmio,5,Contundido,4,mei,Jean Pyerre,98832,21,0,5.61,10,10.48,0,10.48,NA,2019
275,Palmeiras,6,Nulo,1,gol,Fernando Prass,38140,21,0,0,0,8,0,8,NA,2019
290,Goiás,7,Provável,5,ata,Michael,99392,21,0,4.03,20,7.56,-0.96,8.52,NA,2019
293,Athlético-PR,6,Nulo,1,gol,Caio,99460,21,0,1.6,3,1.25,0,1.25,NA,2019
265,Bahia,6,Nulo,1,gol,Anderson,38001,21,0,-1,1,2.08,0,2.08,NA,2019
314,Avaí,7,Provável,5,ata,Lourenço,99032,21,0,2.88,17,4.5,0,4.5,NA,2019
341,CSA,6,Nulo,4,mei,Matheus Prado,101375,21,0,0,0,1,0,1,NA,2019
315,Chapecoense,6,Nulo,1,gol,Igor Campos,101421,21,0,0,0,1,0,1,NA,2019
263,Botafogo,6,Nulo,1,gol,Diego,99430,21,0,0,0,1,0,1,NA,2019
314,Avaí,6,Nulo,4,mei,Wesley,99462,21,0,0,0,2,0,2,NA,2019
341,CSA,6,Nulo,4,mei,Joelson,101512,21,0,0,0,1,0,1,NA,2019
262,Flamengo,7,Provável,2,lat,Rafinha,38144,21,0,4.38,10,9.78,0.98,8.799999999999999,NA,2019
293,Athlético-PR,3,Suspenso,4,mei,Thonny Anderson,101484,21,0,3.3,13,4.37,0.16,4.21,NA,2019
284,Grêmio,6,Nulo,5,ata,Isaque,101483,21,0,0,0,1,0,1,NA,2019
262,Flamengo,6,Nulo,4,mei,Pepê,101573,21,0,0,0,2,0,2,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Bruno Silva,101422,21,0,-0.3,1,2.8,0,2.8,NA,2019
314,Avaí,7,Provável,3,zag,Ricardo,101491,21,0,2.48,11,4.6,0,4.6,NA,2019
283,Cruzeiro,3,Suspenso,5,ata,Fred,38162,21,0,1.81,17,5.43,0.1,5.33,NA,2019
277,Santos,6,Nulo,4,mei,Lucas Lourenço,101580,21,0,0,0,2,0,2,NA,2019
262,Flamengo,6,Nulo,1,gol,Hugo Souza,101574,21,0,0,0,1,0,1,NA,2019
293,Athlético-PR,6,Nulo,3,zag,Robson Bambu,101579,21,0,3.12,4,4.97,0,4.97,NA,2019
262,Flamengo,6,Nulo,3,zag,Matheus Dantas,101592,21,0,-0.6,1,1.25,0,1.25,NA,2019
284,Grêmio,6,Nulo,4,mei,Maicon,38196,21,0,1.98,5,7.81,0,7.81,NA,2019
266,Fluminense,6,Nulo,4,mei,Caio,101601,21,0,-2.5,1,1.07,0,1.07,NA,2019
262,Flamengo,6,Nulo,4,mei,Hugo Moura,101594,21,0,0.3,1,2.97,0,2.97,NA,2019
282,Atlético-MG,7,Provável,2,lat,Fábio Santos,38229,21,0,2.48,15,9.92,0,9.92,NA,2019
265,Bahia,6,Nulo,3,zag,Xandão,101626,21,0,0,0,2,0,2,NA,2019
266,Fluminense,6,Nulo,5,ata,Lucas Barcelos,101622,21,0,0,0,1,0,1,NA,2019
262,Flamengo,6,Nulo,5,ata,Vitor Gabriel,101596,21,0,0,0,2,0,2,NA,2019
267,Vasco,6,Nulo,3,zag,Ulisses,101647,21,0,0,0,1,0,1,NA,2019
262,Flamengo,6,Nulo,2,lat,Ramon,101597,21,0,0,0,2,0,2,NA,2019
290,Goiás,6,Nulo,5,ata,Ricardo Verza,101679,21,0,0,0,1,0,1,NA,2019
284,Grêmio,6,Nulo,5,ata,Diego Tardelli,38231,21,0,2.6,16,10.34,2.62,7.72,NA,2019
266,Fluminense,6,Nulo,5,ata,Evanilson,101606,21,0,0,0,2,0,2,NA,2019
285,Internacional,5,Contundido,4,mei,Rodrigo Dourado,78865,21,0,1.4,1,7.12,0,7.12,NA,2019
266,Fluminense,6,Nulo,2,lat,Igor Julião,81951,21,0,2.42,10,4.23,0,4.23,NA,2019
290,Goiás,6,Nulo,3,zag,Alan,105395,21,0,0,0,1,0,1,NA,2019
283,Cruzeiro,7,Provável,4,mei,Thiago Neves,38277,21,0,4.53,16,9.32,0,9.32,NA,2019
276,São Paulo,6,Nulo,3,zag,Rony,101040,21,0,0,0,2,0,2,NA,2019
315,Chapecoense,7,Provável,4,mei,Márcio Araújo,38311,21,0,3.18,19,9.31,0,9.31,NA,2019
356,Fortaleza,7,Provável,5,ata,Wellington Paulista,38279,21,0,4.37,16,11.64,1.78,9.860000000000001,NA,2019
284,Grêmio,6,Nulo,5,ata,Ferreira,101290,21,0,0,0,1,0,1,NA,2019
293,Athlético-PR,6,Nulo,2,lat,Adriano,38336,21,0,3.13,3,10.25,0,10.25,NA,2019
293,Athlético-PR,3,Suspenso,3,zag,Thiago Heleno,38394,21,0,-2.1,2,1.27,0,1.27,NA,2019
264,Corinthians,6,Nulo,4,mei,Jadson,38315,21,0,-0.02,10,3.19,0,3.19,NA,2019
262,Flamengo,7,Provável,1,gol,Diego Alves,38509,21,0,4.46,17,6.6,-0.55,7.1499999999999995,NA,2019
314,Avaí,6,Nulo,3,zag,Marquinhos Silva,38515,21,0,2.08,11,6.34,0,6.34,NA,2019
283,Cruzeiro,2,Dúvida,2,lat,Edílson,38523,21,0,0.92,6,4.97,0,4.97,NA,2019
263,Botafogo,6,Nulo,1,gol,Diego Cavalieri,38431,21,0,5,4,5.35,0,5.35,NA,2019
267,Vasco,7,Provável,3,zag,Leandro Castan,38505,21,0,5.35,9,10.15,0,10.15,NA,2019
341,CSA,7,Provável,2,lat,Carlinhos,38451,21,0,5.4,17,7.69,-1.95,9.64,NA,2019
276,São Paulo,7,Provável,4,mei,Hernanes,38648,21,0,4.53,14,14.38,0,14.38,NA,2019
266,Fluminense,5,Contundido,3,zag,Matheus Ferraz,38632,21,0,3.56,7,6.23,0,6.23,NA,2019
262,Flamengo,7,Provável,2,lat,Filipe Luís,38750,21,0,6.13,8,13.86,0.09,13.77,NA,2019
341,CSA,6,Nulo,4,mei,Nilton,38573,21,0,0.16,8,2.88,0,2.88,NA,2019
314,Avaí,6,Nulo,4,mei,Douglas,38738,21,0,-0.45,7,4.65,0,4.65,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Ricardo Oliveira,38910,21,0,3.29,14,13.34,0,13.34,NA,2019
275,Palmeiras,7,Provável,4,mei,Felipe Melo,38545,21,0,2.2,10,6.97,0.07,6.8999999999999995,NA,2019
262,Flamengo,5,Contundido,4,mei,Diego,38909,21,0,1.53,9,5.52,0,5.52,NA,2019
276,São Paulo,7,Provável,2,lat,Daniel Alves,38939,21,0,6.03,6,15.8,0.27,15.530000000000001,NA,2019
315,Chapecoense,6,Nulo,3,zag,Maurício Ramos,42477,21,0,2.14,9,4.42,0,4.42,NA,2019
356,Fortaleza,6,Nulo,4,mei,Derley,60791,21,0,-0.5,2,3.15,0,3.15,NA,2019
266,Fluminense,7,Provável,4,mei,Nenê,38913,21,0,2.22,10,5.54,-0.27,5.8100000000000005,NA,2019
285,Internacional,7,Provável,2,lat,Uendel,60852,21,0,4.04,8,3.09,-1.47,4.56,NA,2019
283,Cruzeiro,7,Provável,3,zag,Dedé,60819,21,0,5.14,15,14.98,-0.92,15.9,NA,2019
285,Internacional,7,Provável,4,mei,Nonato,100987,21,0,3.69,19,8.55,-0.26,8.81,NA,2019
341,CSA,7,Provável,2,lat,Apodi,51042,21,0,2.73,19,6.57,0.29,6.28,NA,2019
285,Internacional,6,Nulo,4,mei,Sarrafiore,101315,21,0,1.52,14,3.61,0,3.61,NA,2019
282,Atlético-MG,7,Provável,2,lat,Patric,60969,21,0,1.87,11,3.63,0,3.63,NA,2019
265,Bahia,7,Provável,5,ata,Gilberto,61188,21,0,7.29,17,16.59,-0.77,17.36,NA,2019
293,Athlético-PR,7,Provável,2,lat,Márcio Azevedo,42491,21,0,3.05,13,5.29,-1.33,6.62,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Rodriguinho,61033,21,0,2.48,5,5.52,0,5.52,NA,2019
341,CSA,6,Nulo,1,gol,Fabrício,61228,21,0,0,0,1,0,1,NA,2019
265,Bahia,6,Nulo,5,ata,Lucca,61149,21,0,2.36,9,5.32,0,5.32,NA,2019
266,Fluminense,6,Nulo,4,mei,Airton,61985,21,0,-0.73,7,1.97,0,1.97,NA,2019
315,Chapecoense,7,Provável,4,mei,Camilo,62009,21,0,2.46,13,5.73,0,5.73,NA,2019
290,Goiás,3,Suspenso,5,ata,Walter,62128,21,0,0,0,5,0,5,NA,2019
275,Palmeiras,6,Nulo,4,mei,Jean,62047,21,0,-0.53,3,3.72,-0.34,4.0600000000000005,NA,2019
285,Internacional,5,Contundido,4,mei,D'Alessandro,62023,21,0,1.25,9,6.49,0,6.49,NA,2019
277,Santos,6,Nulo,2,lat,Pará,62086,21,0,1.69,8,4.4,0,4.4,NA,2019
