clube_id,clube,status_id,status,posicao_id,posicao,apelido,atleta_id,rodada_id,pontos_num,media_num,jogos_num,preco_num,variacao_num,preco_num_anterior,A,CA,FC,FD,FF,FS,FT,G,PE,RB,SG,DD,GS,DP,I,PP,CV,GC,ano
267,Vasco,6,Nulo,3,zag,Breno,50408,11,0,0,0,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Luciano,80287,11,0,4.33,6,6.83,0,6.83,1,3,12,6,7,8,NA,2,16,7,NA,NA,NA,NA,3,1,NA,NA,2019
267,Vasco,7,Provável,4,mei,Marquinho,50407,11,0.7,1.05,2,4.73,-0.13,4.86,NA,NA,5,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,1,NA,NA,NA,2019
354,Ceará,5,Contundido,1,gol,Richard,78851,11,0,1.2,1,4.73,0,4.73,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,2,lat,Gilberto ,80313,11,7.7,1.93,8,7.05,1.46,5.59,1,NA,11,1,3,5,NA,NA,27,12,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,2,lat,Eduardo,50645,11,-0.4,2.84,5,7.82,-0.88,8.700000000000001,1,1,6,NA,NA,4,NA,NA,11,7,1,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,7,Provável,4,mei,Carlos Sánchez,81677,11,1.9,4.28,10,11.85,-0.99,12.84,1,1,12,7,7,17,2,3,36,6,NA,NA,NA,NA,2,1,NA,NA,2019
356,Fortaleza,7,Provável,2,lat,Tinga,82628,11,5.6,0.8,5,1.64,0.89,0.7499999999999999,1,NA,5,NA,1,2,NA,NA,16,3,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,3,zag,Léo,50459,11,0,2.9,9,8.28,0,8.28,NA,1,12,NA,NA,4,NA,NA,8,13,3,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,5,Contundido,4,mei,Matheus Galdezani,82634,11,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,3,zag,Alan Costa,82613,11,4,0.75,2,2.5,1.36,1.14,NA,1,1,1,NA,2,NA,NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Léo Artur,82644,11,0,0.67,6,1.99,0,1.99,NA,NA,1,3,1,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,4,mei,Otero,83004,11,0,6.3,1,8.96,0,8.96,NA,NA,1,3,2,5,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,2,lat,Igor Fernandes,82635,11,7.3,3.74,8,4.94,1.11,3.83,NA,2,12,NA,2,8,NA,NA,14,16,3,NA,NA,NA,1,NA,NA,NA,2019
290,Goiás,6,Nulo,2,lat,Marcelo Hermes,82639,11,0,-1.1,1,3.14,0,3.14,NA,NA,2,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,5,ata,Gabriel,83257,11,7.5,10.31,9,19.61,-3.07,22.68,2,2,7,11,12,10,NA,8,20,5,NA,NA,NA,NA,6,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Yuri,83263,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,4,mei,Rodrigo Dourado,78865,11,0,1.4,1,7.12,0,7.12,NA,1,2,NA,NA,1,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,2,lat,Ezequiel ,80318,11,1.1,1.57,3,3.47,0.28,3.1900000000000004,NA,1,7,NA,NA,2,NA,NA,6,1,2,NA,NA,NA,1,NA,NA,NA,2019
265,Bahia,3,Suspenso,5,ata,Arthur Caíke,80337,11,-5,2.77,9,9.15,-1.41,10.56,1,NA,9,4,10,5,1,2,18,1,NA,NA,NA,NA,2,NA,1,NA,2019
356,Fortaleza,5,Contundido,2,lat,Diego Tavares,83869,11,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,3,Suspenso,2,lat,Apodi,51042,11,-1.5,0.16,10,3.3,-0.19,3.4899999999999998,NA,3,19,2,2,8,NA,NA,26,5,2,NA,NA,NA,1,NA,NA,NA,2019
341,CSA,6,Nulo,4,mei,Naldo,78897,11,0,1.72,9,3.17,-0.82,3.9899999999999998,NA,3,15,2,4,4,NA,NA,17,18,NA,NA,NA,NA,1,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Régis,82647,11,0,2.1,2,4.02,0,4.02,NA,NA,NA,1,1,2,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,4,mei,Patrick,83433,11,0.3,3.48,5,8.11,-0.81,8.92,1,NA,4,1,1,5,NA,NA,7,8,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,3,Suspenso,4,mei,Moisés Ribeiro,78991,11,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,7,Provável,4,mei,Fabinho,80393,11,0,1.89,10,5.36,0,5.36,NA,3,15,NA,1,11,NA,NA,8,19,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,4,mei,Ariel Cabral,80363,11,0.6,0.38,6,2.65,0.08,2.57,NA,2,7,NA,3,4,NA,NA,12,6,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,1,gol,João Ricardo,81881,11,0,0,0,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,5,Contundido,1,gol,Matheus Inácio,80394,11,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,3,zag,Luiz Felipe,79035,11,0,6.75,2,7.11,0,7.11,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,4,mei,Lucas Lima,80583,11,0,1.3,4,5.08,0,5.08,1,1,8,1,1,3,NA,NA,6,3,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Renatinho,80395,11,1.4,0.92,5,2.56,-0.1,2.66,NA,NA,3,2,3,5,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,5,Contundido,5,ata,Rossi,81798,11,0,1.16,9,3.62,0,3.62,1,3,15,5,7,12,NA,NA,24,6,NA,NA,NA,NA,1,NA,NA,NA,2019
293,Athlético-PR,2,Dúvida,4,mei,Bruno Nazário,81776,11,4,2.4,5,3.33,0.57,2.7600000000000002,NA,NA,2,4,2,6,1,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,4,mei,Alisson,81845,11,0,3.87,6,6.86,0,6.86,2,2,6,3,2,9,NA,NA,10,9,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,7,Provável,3,zag,Luan,80692,11,9.2,7.1,2,10.79,0.22,10.569999999999999,NA,NA,1,1,1,4,NA,NA,1,4,1,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,3,zag,Joílson,80779,11,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Victor Rangel,82653,11,-0.3,-0.55,2,1.93,-0.11,2.04,NA,NA,3,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,4,mei,Chico,82407,11,0,0.75,4,4.27,0,4.27,NA,NA,11,NA,NA,5,NA,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,2,lat,Igor Julião,81951,11,0,1.55,6,3.22,0,3.22,NA,1,9,NA,1,5,NA,NA,5,6,1,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,3,zag,Pedro Geromel,80853,11,0,6.57,7,14.75,0,14.75,NA,2,3,1,3,4,NA,NA,12,23,3,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,7,Provável,5,ata,Guilherme Parede,83438,11,-0.3,2.14,7,4.24,-0.49,4.73,1,NA,8,1,3,14,NA,NA,7,4,NA,NA,NA,NA,1,NA,NA,NA,2019
290,Goiás,5,Contundido,1,gol,Marcelo Rangel,82730,11,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,2,Dúvida,3,zag,Léo Pereira,83528,11,0,3.13,9,9.07,0,9.07,NA,2,10,3,2,4,NA,1,25,10,3,NA,NA,NA,1,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,Vinícius Araújo,82767,11,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,2,Dúvida,4,mei,Marlone,80944,11,-0.8,1.86,8,5.56,-0.25,5.81,NA,NA,2,NA,1,4,1,1,8,3,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,2,lat,Rafinha,83681,11,3.7,2.95,2,3.92,0.41,3.51,NA,NA,2,NA,NA,3,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Cueva,82411,11,0,1.25,4,6.83,0,6.83,NA,NA,2,NA,NA,3,NA,NA,10,5,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,5,ata,Neilton,83772,11,0,3.5,2,6.84,0,6.84,NA,NA,1,1,1,5,NA,NA,5,3,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,5,ata,Daniel Amorim,82880,11,-1.8,1.5,8,5.23,-0.6,5.83,NA,1,5,3,4,9,NA,1,6,NA,NA,NA,NA,NA,2,NA,NA,NA,2019
277,Santos,6,Nulo,2,lat,Matheus Ribeiro,82943,11,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,5,Contundido,5,ata,Biro Biro,80949,11,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,5,ata,Clayson,83817,11,6.7,2.93,9,10.89,0.93,9.96,NA,2,17,4,3,17,NA,2,21,9,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,1,gol,Tadeu,82453,11,16.7,7.08,10,16.44,2.02,14.420000000000002,NA,NA,NA,NA,NA,3,NA,NA,9,NA,3,26,14,1,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,2,lat,Cristovam,82930,11,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,2,lat,Michel,80664,11,0,2.95,2,3.17,0,3.17,NA,NA,1,NA,NA,1,NA,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,7,Provável,4,mei,Zé Rafael,82455,11,2.1,3.42,6,10.02,-0.31,10.33,1,2,14,4,2,18,NA,NA,8,9,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Jair,81091,11,4.5,3.7,6,7.15,-0.01,7.16,NA,1,8,NA,1,7,NA,1,7,12,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Gegê,82474,11,0,3.54,5,3.23,0,3.23,NA,NA,9,2,2,4,1,NA,6,10,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Lucas Romero,84558,11,0,2.45,8,3.2,0,3.2,NA,3,11,1,1,13,NA,NA,18,19,NA,NA,NA,NA,1,NA,NA,NA,2019
275,Palmeiras,6,Nulo,2,lat,Mayke,81150,11,0,0,0,10,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,5,ata,Nico López,84709,11,0,2.99,8,15.29,0,15.29,NA,2,10,5,10,7,2,NA,17,11,NA,NA,NA,NA,4,NA,NA,NA,2019
356,Fortaleza,6,Nulo,1,gol,Max Walef,84338,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,3,zag,Oswaldo Henríquez,81241,11,4.2,2.98,4,3.6,1.13,2.47,NA,1,NA,1,NA,1,1,NA,6,4,1,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,2,lat,Daniel Guedes ,88225,11,9.8,1.63,9,5.51,2.27,3.2399999999999998,NA,1,11,1,1,5,NA,NA,31,12,2,NA,NA,NA,2,NA,NA,NA,2019
354,Ceará,7,Provável,2,lat,João Lucas,86740,11,6.9,3.95,8,11.18,0.37,10.81,NA,1,5,2,1,5,NA,1,17,12,2,NA,NA,NA,1,NA,NA,NA,2019
267,Vasco,7,Provável,4,mei,Richard,86711,11,3.2,1.9,5,4.39,0.26,4.13,NA,1,6,NA,NA,5,NA,NA,5,9,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,2,lat,Bruno Melo,84339,11,0,0.4,1,3.09,0,3.09,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,3,zag,Charles,84187,11,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,5,ata,Everton,86757,11,0.5,5.37,8,15.09,-0.48,15.57,NA,1,3,4,5,4,NA,3,11,10,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,1,gol,Lucas Frigeri,84854,11,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,4,mei,Tchê Tchê,86686,11,6.2,1.94,10,5.39,0.79,4.6,NA,3,13,5,4,14,NA,1,24,10,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,2,lat,Abner Felipe,84860,11,15.9,8.4,2,6.3,3.1,3.1999999999999997,2,NA,6,NA,NA,3,NA,NA,9,4,1,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Matheus Rossetto,86766,11,2.6,2.67,3,3.78,0.18,3.5999999999999996,NA,NA,3,NA,NA,1,NA,NA,10,8,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,2,lat,Henrique,84893,11,2.6,2.1,3,3.64,0.07,3.5700000000000003,NA,1,3,1,1,9,NA,NA,9,4,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,2,lat,Euller ,84890,11,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,6,tec,Alberto Valentim,84863,11,2.65,2.38,2,5.93,0.16,5.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,5,Contundido,2,lat,Alex Silva,84861,11,0,1.7,1,4.35,0,4.35,NA,1,2,1,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,5,ata,Luan,86759,11,10.8,4.7,6,10.99,1.34,9.65,2,NA,5,4,NA,12,1,1,17,3,NA,NA,NA,NA,1,NA,NA,NA,2019
262,Flamengo,3,Suspenso,5,ata,Berrío ,85300,11,-6.1,1.25,7,4.59,-1.45,6.04,NA,NA,8,NA,2,3,NA,1,8,6,NA,NA,NA,NA,NA,NA,1,NA,2019
290,Goiás,7,Provável,6,tec,Claudinei Oliveira,84761,11,5.31,3.91,10,9.17,0.59,8.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Rafinha,84381,11,0,0.2,1,3.07,0,3.07,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,1,gol,João Paulo,85425,11,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,4,mei,Valdívia,85423,11,2.6,1.23,8,4.13,0.31,3.82,NA,NA,7,3,4,7,NA,NA,10,4,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,5,Contundido,1,gol,Uilson,85418,11,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,7,Provável,3,zag,Valdo,84509,11,10.5,4.31,7,5.63,0.61,5.02,1,NA,5,2,NA,6,NA,NA,9,10,2,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,2,lat,Léo,85626,11,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,4,mei,Fernando Sobral,84428,11,0,2.17,11,5.15,0.01,5.140000000000001,NA,1,14,2,5,10,NA,NA,22,19,NA,NA,NA,NA,1,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Yago Felipe,87747,11,5.6,2.7,7,4.66,0.97,3.6900000000000004,1,2,12,NA,2,8,1,NA,9,11,NA,NA,NA,NA,1,NA,NA,NA,2019
263,Botafogo,7,Provável,4,mei,Alex Santana,85465,11,2.4,4.51,9,9.91,-0.22,10.13,NA,1,5,2,6,11,NA,3,12,8,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,2,lat,Danilo Barcelos,84382,11,0,2.34,8,5,0,5,NA,NA,17,4,2,5,1,1,19,9,1,NA,NA,NA,1,NA,1,NA,2019
266,Fluminense,6,Nulo,1,gol,Marcos Felipe ,85004,11,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,5,ata,Romarinho,84523,11,2.7,2.64,9,4.69,-0.16,4.8500000000000005,1,1,7,NA,NA,18,NA,1,14,8,NA,NA,NA,NA,1,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Mosquera,86116,11,0,0.5,2,2.69,0,2.69,NA,NA,2,NA,2,2,NA,NA,7,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,7,Provável,5,ata,Borja,86120,11,0,0,0,7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,4,mei,Hyoran,85931,11,0,-0.5,1,4.32,0,4.32,NA,NA,2,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,5,ata,Aylon,85930,11,0,1.46,5,2.71,0,2.71,1,1,1,1,NA,6,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,7,Provável,2,lat,Natanael,86264,11,1.5,0.85,2,4.65,0,4.65,NA,NA,3,NA,NA,1,NA,NA,6,3,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,3,zag,Wanderson,86143,11,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Luanderson ,86380,11,0,3,2,2.62,0,2.62,NA,NA,3,NA,1,5,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Pablo Dyego,86444,11,0,0,1,2.17,0,2.17,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,2,lat,Victor Luis,86410,11,0,0,0,7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,1,gol,Jordi,86776,11,1,6.68,11,9.53,-1.31,10.84,NA,2,1,NA,NA,3,NA,NA,5,NA,3,33,18,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Sornoza,87877,11,6,2.26,8,5.4,0.32,5.08,NA,2,10,4,8,9,NA,NA,12,10,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,5,Contundido,4,mei,Arrascaeta,87863,11,0,12.62,5,19.33,0,19.33,4,NA,5,2,3,11,NA,4,19,6,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,3,zag,Iago Maidana,89226,11,0,5.75,2,5.09,0,5.09,NA,1,2,NA,2,2,1,1,7,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,4,mei,João Paulo,86770,11,0,1.51,10,4.49,0,4.49,NA,1,17,4,3,17,NA,NA,27,12,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,5,ata,Raniel,86797,11,9.4,3.23,4,7.86,1.55,6.3100000000000005,NA,1,3,1,2,7,NA,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,4,mei,Gustavo Scarpa,87999,11,2.5,1.02,5,3.4,0.01,3.39,NA,NA,2,2,2,3,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,5,Contundido,4,mei,Everton Felipe,86519,11,0,1.2,2,2.6,0,2.6,NA,NA,NA,NA,1,2,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Ewandro,86842,11,0,-2.5,1,2.46,0,2.46,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,7,Provável,2,lat,Jorge,88065,11,7.2,8.36,9,15.3,0.02,15.280000000000001,2,1,13,7,7,14,NA,NA,14,15,7,NA,NA,NA,1,NA,NA,NA,2019
264,Corinthians,6,Nulo,5,ata,Gustavo,86932,11,0,0.85,4,3.61,0,3.61,NA,NA,6,2,2,4,NA,NA,2,1,NA,NA,NA,NA,1,NA,NA,NA,2019
282,Atlético-MG,2,Dúvida,4,mei,José Welison,86859,11,0,2.25,6,4.6,0,4.6,NA,2,6,NA,4,4,NA,NA,9,12,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,3,zag,Paulo Ricardo,88224,11,0,-0.3,1,2.22,0,2.22,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Marlon,88427,11,0,1.15,6,3.56,-0.06,3.62,NA,NA,2,NA,NA,5,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Vinícius Tanque,88651,11,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Gabriel Dias,88368,11,1.2,2.05,10,4.18,0.02,4.16,NA,1,10,1,3,10,NA,NA,12,15,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,2,lat,Caju,89342,11,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,1,gol,Saulo,89492,11,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,4,mei,Gerson,89256,11,1.8,1.8,1,6,-1,7,NA,NA,2,NA,NA,5,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,3,zag,Igor Rabello,89493,11,-0.8,1.85,9,8.23,-0.69,8.92,NA,NA,9,NA,3,5,NA,NA,16,11,1,NA,NA,NA,1,NA,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Dodi,89883,11,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,5,ata,Leandro Carvalho,88669,11,9.5,3.56,9,11.54,1.44,10.1,NA,1,7,1,9,13,NA,2,11,7,NA,NA,NA,NA,1,NA,NA,NA,2019
314,Avaí,7,Provável,4,mei,Gustavo Ferrareis,89815,11,4.2,0.98,4,3.35,1.08,2.27,NA,2,4,3,5,7,NA,NA,9,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,5,Contundido,3,zag,Emerson Santos,86972,11,0,3.71,7,4.52,0.04,4.4799999999999995,NA,3,7,1,NA,2,NA,1,19,11,3,NA,NA,NA,1,NA,NA,NA,2019
314,Avaí,7,Provável,5,ata,Bruno Sávio,89101,11,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,2,lat,Leonardo,86973,11,0,3.07,8,6.36,0,6.36,NA,2,6,4,3,1,NA,NA,17,6,4,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,2,Dúvida,2,lat,Zeca,87192,11,0,3.45,7,6.75,0,6.75,NA,3,6,NA,NA,2,NA,NA,11,17,2,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Nathan,87009,11,0,2.96,5,5.07,0,5.07,NA,1,1,2,2,1,NA,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,3,zag,Pedro Henrique,87225,11,5.9,5.62,5,9.07,-0.15,9.22,NA,NA,1,2,1,4,NA,NA,7,7,3,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,7,Provável,4,mei,Soteldo,87258,11,2.5,2.53,10,6.1,0.33,5.77,NA,4,8,9,8,10,1,1,23,9,NA,NA,NA,NA,5,NA,NA,NA,2019
263,Botafogo,7,Provável,3,zag,Gabriel,87393,11,-0.6,3.76,11,8.36,-1.1,9.459999999999999,NA,1,6,1,NA,6,NA,NA,16,18,4,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,2,lat,Caíque Sá,87437,11,0,-0.25,2,3.03,0,3.03,NA,1,4,NA,NA,1,NA,NA,5,3,NA,NA,NA,NA,NA,NA,NA,NA,2019
