clube_id,clube,status_id,status,posicao_id,posicao,apelido,atleta_id,rodada_id,pontos_num,media_num,jogos_num,preco_num,variacao_num,preco_num_anterior,A,CA,FC,FD,FF,FS,G,I,PE,RB,SG,DD,GS,DP,FT,PP,CV,GC,ano
293,Athlético-PR,6,Nulo,3,zag,Welligton Rocha,105846,17,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,1,gol,Daniel,96468,17,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,5,Contundido,4,mei,Rodrigo Dourado,78865,17,0,1.4,1,7.12,0,7.12,NA,1,2,NA,NA,1,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,2,lat,Juanfran,72620,17,5.4,4.43,3,11.88,0.92,10.96,NA,NA,4,NA,NA,1,NA,NA,9,5,2,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,5,Contundido,5,ata,Éderson,73446,17,0,0,0,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,4,mei,Naldo,78897,17,6,1.49,14,4.02,1.15,2.8699999999999997,NA,3,17,2,5,6,NA,1,22,22,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,7,Provável,2,lat,Samuel Xavier,73384,17,0,3.89,15,12.86,0,12.86,2,5,14,4,7,33,NA,2,39,22,3,NA,NA,NA,1,NA,NA,NA,2019
275,Palmeiras,6,Nulo,5,ata,Iván Angulo,105841,17,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,3,zag,Luiz Felipe,79035,17,0,4.4,3,5.96,0,5.96,NA,NA,NA,NA,NA,1,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,2,lat,Daniel Marcos,105868,17,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,3,Suspenso,4,mei,Allan,96652,17,-0.1,-0.09,13,1.43,-0.63,2.06,NA,6,28,6,8,18,NA,NA,41,13,NA,NA,NA,NA,NA,NA,1,NA,2019
356,Fortaleza,6,Nulo,4,mei,Romero,79109,17,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,3,zag,Víctor Cuesta,79113,17,0.8,5.82,12,13.43,-1.77,15.2,NA,4,10,NA,NA,12,NA,NA,22,39,5,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,5,ata,Romário Rodrigues,79336,17,0,1,2,1.76,0,1.76,NA,NA,1,NA,1,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,3,Suspenso,4,mei,Moisés Ribeiro,78991,17,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,5,ata,Sassá,79578,17,0,2.67,11,6.58,0,6.58,NA,NA,6,6,3,9,2,2,4,1,NA,NA,NA,NA,1,NA,NA,NA,2019
275,Palmeiras,6,Nulo,2,lat,Fabiano,79887,17,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,3,zag,Pablo Marí,105897,17,6.5,4.82,6,6.84,-1,7.84,NA,1,8,NA,1,1,1,NA,8,12,2,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Edinho,80193,17,0.5,2.59,12,7.56,-0.17,7.7299999999999995,NA,1,7,5,7,19,2,1,15,3,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,5,ata,Allanzinho,105900,17,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,5,ata,Brenner,80080,17,-0.8,0.97,10,4.04,-0.01,4.05,NA,4,22,2,6,17,2,6,15,1,NA,NA,NA,NA,1,NA,NA,NA,2019
275,Palmeiras,6,Nulo,3,zag,Antônio Carlos ,79702,17,0,2.16,7,6.13,0,6.13,NA,2,7,NA,NA,2,NA,NA,8,6,3,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Jadson,80129,17,0,1.56,9,3.49,0,3.49,NA,1,7,1,2,10,NA,NA,6,9,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,4,mei,Yago Pikachu,80196,17,-2,2.71,17,8.89,-0.73,9.620000000000001,1,2,9,3,9,31,2,1,33,15,NA,NA,NA,NA,1,2,NA,NA,2019
265,Bahia,7,Provável,3,zag,Lucas Fonseca,80189,17,4.4,3.18,17,6.75,-0.02,6.77,NA,NA,5,1,2,5,NA,NA,34,11,9,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,5,Contundido,1,gol,Alexandre Cajuru,80276,17,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Edson,105901,17,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,5,ata,Luciano,80287,17,-0.5,3.15,10,5.86,0.17,5.69,2,5,16,8,7,12,2,3,24,10,NA,NA,NA,NA,NA,1,NA,NA,2019
267,Vasco,6,Nulo,3,zag,Miranda,101720,17,0,0.7,1,2.57,0,2.57,NA,NA,2,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,2,lat,Ezequiel ,80318,17,0,0.85,6,3.23,0,3.23,NA,3,13,NA,NA,2,NA,1,8,3,3,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,2,lat,Gilberto ,80313,17,0,1.96,9,6.24,0,6.24,1,NA,12,2,3,5,NA,NA,32,14,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,3,Suspenso,3,zag,Gustavo Gómez,71684,17,-4.3,2.27,6,11.24,-1.71,12.95,NA,3,3,2,NA,7,1,NA,6,6,1,NA,NA,NA,NA,NA,1,NA,2019
277,Santos,6,Nulo,4,mei,Guilherme Nunes,101912,17,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,1,gol,Rodrigo,104328,17,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,2,lat,Giovanni,72097,17,0,3.4,5,6.18,0,6.18,NA,1,3,NA,1,1,NA,NA,11,5,3,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,1,gol,Leo,71043,17,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,5,ata,João Celeri,105866,17,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,2,lat,Khellven ,105175,17,0,1.65,2,1.25,0,1.25,NA,NA,3,NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Alan Santos,70132,17,0,1.2,1,3.28,0,3.28,NA,NA,1,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Renê Júnior,73281,17,0,0,0,7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,5,ata,Guilherme Azevedo,105837,17,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,5,ata,Maranhão,73513,17,-1.6,1.58,11,3.04,-0.64,3.68,NA,NA,12,1,3,18,1,4,14,6,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Julinho,73501,17,0,0.66,4,1.55,0,1.55,NA,2,4,2,2,3,NA,NA,9,6,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,4,mei,José Gabriel,105902,17,0,-0.2,2,0.77,0,0.77,NA,NA,3,NA,NA,1,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Flávio,105340,17,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,2,Dúvida,5,ata,Arthur Caíke,80337,17,8.5,2.79,12,10.61,1.42,9.19,1,NA,9,4,11,7,3,2,22,1,NA,NA,NA,NA,1,NA,1,NA,2019
290,Goiás,6,Nulo,3,zag,Heron,105339,17,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,4,mei,Romulo,70009,17,0,1.64,8,4.74,0,4.74,NA,3,18,1,3,9,1,NA,15,11,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,2,lat,Léo,69177,17,0,2.72,6,4.97,0,4.97,1,2,13,NA,3,13,NA,NA,12,11,1,NA,NA,NA,NA,NA,1,NA,2019
265,Bahia,5,Contundido,5,ata,Rogério,73540,17,0,2.95,7,9.4,0,9.4,NA,NA,7,5,4,11,1,2,7,3,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,3,Suspenso,5,ata,Gonzalo Carneiro,101796,17,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,5,ata,Boselli,69161,17,0,3.25,8,3.99,0,3.99,1,1,2,4,4,4,2,1,10,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,4,mei,Fellipe Bastos,70116,17,0,2.76,7,4.08,-0.86,4.94,NA,2,5,NA,6,2,1,NA,5,9,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,1,gol,Gabriel,102290,17,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,1,gol,Vitor Eudes,102137,17,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,4,mei,Vinícius,71162,17,0.6,2.9,11,4.4,-0.43,4.83,NA,2,9,7,9,11,2,1,37,8,NA,NA,NA,NA,1,NA,NA,NA,2019
354,Ceará,7,Provável,5,ata,Mateus Gonçalves,103076,17,-3.7,1.25,9,2.23,-0.65,2.88,NA,1,5,NA,2,5,1,NA,18,6,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,5,ata,Caio Paulista,102318,17,6.9,2.76,11,4.3,1.27,3.03,NA,NA,13,4,8,17,NA,1,21,16,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,2,lat,Roberto,71116,17,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Lucho González,71479,17,0,1.98,6,5.21,0,5.21,NA,NA,8,2,3,2,1,NA,8,3,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Bryan Ruíz,71019,17,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,6,tec,Jorge Jesus,71224,17,7.31,5.65,8,14.45,0.07,14.379999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,3,zag,Jaques,104128,17,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,1,gol,Weverton,71631,17,-6,2.76,11,11.63,-1.87,13.5,NA,NA,NA,NA,NA,3,NA,NA,4,NA,3,13,12,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Kelvin,71549,17,0,0.2,1,3.72,0,3.72,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,3,zag,Fábio Sanches,71604,17,0,3.35,4,2.87,0.01,2.8600000000000003,NA,NA,1,NA,NA,7,1,NA,7,3,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,4,mei,Juninho Quixadá,71787,17,0,0,1,3.8,0,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,3,zag,Bruno Méndez,103700,17,0,3.7,2,5.31,0,5.31,NA,1,2,NA,NA,NA,NA,NA,7,5,1,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,7,Provável,4,mei,Thiago Galhardo,71844,17,1.8,7.17,14,11.75,-0.56,12.31,1,1,12,11,11,19,7,2,34,16,NA,NA,NA,NA,1,NA,NA,NA,2019
266,Fluminense,6,Nulo,1,gol,Agenor,71724,17,0,2.37,6,3.05,0,3.05,NA,NA,NA,NA,NA,3,NA,NA,1,NA,1,9,7,NA,NA,NA,1,NA,2019
275,Palmeiras,6,Nulo,3,zag,Vitão,97900,17,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,4,mei,Júnior Urso,71829,17,2.1,2.14,12,6.94,0.14,6.800000000000001,NA,2,18,6,5,15,NA,1,22,18,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,6,tec,Rodrigo Santana,97922,17,2.12,3.94,17,10.85,-0.18,11.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Fessin,97994,17,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,2,Dúvida,4,mei,Dawhan,97780,17,4.1,1.99,13,6.84,0.83,6.01,NA,2,9,NA,6,4,NA,NA,13,21,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,3,zag,Rafael,97902,17,0,-1.2,1,0.73,0,0.73,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,2,lat,Rafael Santos,97907,17,0,5,1,1.81,0,1.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Bruno Guimarães,98352,17,0.1,4.85,12,12.44,-1.01,13.45,1,1,21,7,8,41,2,NA,37,15,NA,NA,NA,NA,1,NA,NA,NA,2019
293,Athlético-PR,7,Provável,4,mei,Erick,98022,17,0,0.62,4,1.02,0,1.02,NA,1,8,3,1,1,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Jaderson,98224,17,0,0,1,0.76,0,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,1,gol,Gabriel Batista,98333,17,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,5,ata,Gabriel Lima,98400,17,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,6,tec,Tiago Nunes,98057,17,5.22,3.98,16,10.49,0.3,10.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,5,ata,Lourenço,99032,17,0.1,3.48,14,4.94,-0.71,5.65,3,1,13,7,7,28,NA,3,33,15,NA,NA,NA,NA,1,NA,NA,NA,2019
315,Chapecoense,7,Provável,1,gol,Tiepo,98412,17,7,3.7,17,14.48,0.44,14.040000000000001,NA,NA,NA,NA,NA,3,NA,NA,12,NA,4,29,28,2,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,3,zag,Kanu,98484,17,0,2.6,1,1.41,0,1.41,NA,NA,NA,NA,NA,1,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Ronei,98419,17,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,4,mei,Lucas Bessa,98494,17,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Kendy,98421,17,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,5,ata,Lucas Silva,98515,17,0,0.9,3,1.69,0,1.69,NA,NA,1,NA,NA,4,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,1,gol,Vinícius,98496,17,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,2,lat,Lucas Hernández,98822,17,0,-1.6,3,1.72,0,1.72,NA,2,9,1,1,4,NA,NA,6,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Marquinhos,98765,17,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,4,mei,Diego Torres,98794,17,0.2,2.22,9,4.11,-0.21,4.32,NA,NA,1,2,7,4,1,NA,12,4,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,4,mei,Natan,98497,17,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,1,gol,Cláudio Vitor,98888,17,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,4,mei,Caio Henrique,98569,17,7.2,2.48,16,6.7,1.05,5.65,1,NA,21,2,3,15,NA,2,32,29,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,4,mei,Jean Pyerre,98832,17,0,4.62,8,8.5,0,8.5,1,NA,8,1,7,10,2,NA,18,9,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Lucas Braga,99119,17,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Pedrinho,98706,17,2.2,5.22,12,11.4,-1.47,12.870000000000001,1,NA,3,9,6,20,4,1,38,9,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,4,mei,Mariano Vázquez,98760,17,-0.1,2.3,4,3.77,-0.56,4.33,NA,1,4,1,NA,9,NA,NA,5,6,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,5,ata,Michael,99392,17,3.1,4,16,7.38,-0.98,8.36,NA,1,10,14,15,20,2,8,33,16,NA,NA,NA,NA,2,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,1,gol,Caio,99460,17,0,1.6,3,1.25,0,1.25,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1,3,4,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Igor Cássio,99661,17,0,-0.5,2,1.29,0,1.29,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Wesley,99462,17,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,2,Dúvida,2,lat,Fernando,99550,17,-1.7,2.89,10,3.65,-1.12,4.77,1,1,16,2,NA,7,NA,NA,20,6,5,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,1,gol,Diego,99430,17,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,2,lat,Mascarenhas,99721,17,0,-2.3,1,1.75,0,1.75,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Brenner,99789,17,0,2.3,6,3.14,0,3.14,NA,NA,2,2,4,4,NA,NA,6,4,NA,NA,NA,NA,1,NA,NA,NA,2019
314,Avaí,7,Provável,4,mei,Richard Franco,99802,17,1.2,3.97,7,4.64,-1.48,6.119999999999999,NA,NA,9,3,6,9,1,NA,17,11,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Wenderson,99474,17,0,2.9,1,3.4,0,3.4,NA,NA,NA,NA,NA,4,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,5,ata,Chará,99891,17,-1.2,4.32,15,10.87,-1.38,12.25,NA,NA,8,10,9,19,3,4,44,19,NA,NA,NA,NA,1,NA,NA,NA,2019
267,Vasco,6,Nulo,3,zag,Ricardo,99881,17,0.2,3.3,11,7.1,-0.75,7.85,NA,1,8,1,3,7,1,NA,21,19,1,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,5,Contundido,5,ata,Lincoln,100065,17,0,1.97,8,3.74,0,3.74,NA,1,3,4,3,8,1,1,8,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,5,ata,Ezequiel,99915,17,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Luan Pereira,99900,17,0,0.97,10,2.54,0,2.54,1,4,7,1,2,10,NA,NA,12,8,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Igor Gomes,100084,17,1.7,0.11,9,1.1,0.27,0.8300000000000001,NA,2,5,3,1,5,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,5,ata,Pedrinho,100103,17,0,0.7,1,1.1,0,1.1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Lucas Campos,99903,17,2.2,1.83,7,2.2,0.23,1.9700000000000002,NA,1,5,1,3,7,NA,NA,6,8,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,4,mei,Patrick,99918,17,2.5,1.57,8,2.19,0.29,1.9,NA,NA,1,3,1,9,NA,NA,6,4,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,5,ata,Felipe Pires,100289,17,6.8,2.77,3,4.93,1.09,3.84,1,NA,2,NA,2,3,NA,NA,6,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Rickson,100002,17,0,1.63,3,1.99,0,1.99,NA,NA,1,NA,1,5,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,5,ata,Bustamante,100425,17,3.9,0.05,4,1.49,0.72,0.77,NA,1,9,1,2,6,NA,NA,7,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,2,Dúvida,5,ata,Lucas Venuto,100290,17,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,2,Dúvida,3,zag,Thuler,100125,17,5,1.21,9,3.28,1.03,2.25,NA,1,6,NA,NA,4,NA,NA,7,4,2,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,5,ata,Yuri Alberto,100652,17,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,4,mei,Liziero,100761,17,1.5,2.13,6,4.35,-0.27,4.619999999999999,NA,NA,6,1,1,6,NA,NA,14,10,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,4,mei,Matheus Henrique,100742,17,0,1.09,7,3.81,0,3.81,NA,3,9,2,1,10,NA,NA,22,11,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,5,ata,Matheus Matias,100430,17,0,-0.1,2,1.79,0,1.79,NA,NA,3,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,3,zag,Emanuel,100840,17,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,1,gol,Filipe,100712,17,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,3,zag,Ruan,100842,17,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,1,gol,Brenno,100830,17,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Gabriel Sara,100763,17,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,2,lat,Felipe,100843,17,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
