clube_id,clube,status_id,status,posicao_id,posicao,apelido,atleta_id,rodada_id,pontos_num,media_num,jogos_num,preco_num,variacao_num,preco_num_anterior,CA,FC,RB,DD,GS,PE,SG,A,CV,FD,FF,FS,FT,G,I,DP,PP,GC,ano
356,Fortaleza,6,Nulo,4,mei,Derley,60791,15,-2.5,-0.5,2,3.15,-0.93,4.08,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,1,gol,Victor,52950,15,0,3.32,9,6.56,0,6.56,1,NA,NA,17,11,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Elias,54395,15,-1.9,1.99,13,8.74,-1.58,10.32,1,15,18,NA,NA,41,NA,1,1,2,2,11,1,1,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,2,lat,Ramon,68896,15,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,3,zag,Betão,37646,15,5.2,2.4,14,4.69,0.8,3.8900000000000006,4,11,21,NA,NA,26,3,NA,NA,NA,1,15,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,5,ata,Alecsandro,37673,15,0.9,0.86,5,4.36,-0.56,4.92,NA,7,1,NA,NA,5,NA,NA,NA,3,4,2,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,5,ata,Gilberto,61188,15,0,7.65,11,18.43,0,18.43,NA,7,8,NA,NA,14,NA,2,NA,4,10,6,NA,7,4,NA,NA,NA,2019
263,Botafogo,7,Provável,2,lat,Gilson,52674,15,-0.6,1.83,11,4.71,-0.22,4.93,2,12,11,NA,NA,24,4,NA,1,NA,1,10,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,5,Contundido,4,mei,Rodriguinho,61033,15,0,2.48,5,5.52,0,5.52,2,3,4,NA,NA,9,NA,NA,NA,1,3,7,NA,1,1,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,2,lat,Patric,60969,15,0,1.66,8,3.91,0,3.91,3,18,6,NA,NA,23,3,1,NA,1,5,2,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,2,lat,Jonathan,37662,15,0,4.32,5,7.3,0,7.3,2,4,6,NA,NA,7,2,NA,NA,1,NA,3,NA,1,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,2,lat,Uendel,60852,15,0,4.42,5,3.87,0,3.87,NA,9,11,NA,NA,10,2,NA,NA,1,3,2,NA,NA,3,NA,NA,NA,2019
275,Palmeiras,6,Nulo,3,zag,Edu Dracena,37657,15,0,4.7,4,6.97,0,6.97,NA,3,4,NA,NA,1,2,NA,NA,1,3,2,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,2,Dúvida,3,zag,Dedé,60819,15,5,5.18,13,15.79,0.32,15.469999999999999,2,10,22,NA,NA,28,4,NA,NA,4,6,12,NA,2,NA,NA,NA,NA,2019
290,Goiás,2,Dúvida,5,ata,Rafael Moura,37655,15,0.1,0.57,3,3.6,-0.32,3.92,NA,4,1,NA,NA,2,NA,NA,NA,1,2,1,NA,NA,1,NA,NA,NA,2019
283,Cruzeiro,7,Provável,1,gol,Fábio,37656,15,8,3.33,12,10.95,1.53,9.42,NA,NA,NA,15,16,2,4,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,2019
265,Bahia,7,Provável,5,ata,Lucca,61149,15,3.7,1.72,5,5.31,1.1,4.209999999999999,1,8,3,NA,NA,7,NA,NA,NA,4,3,10,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,1,gol,Fabrício,61228,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,4,mei,Camilo,62009,15,-1.3,2.87,10,6.14,-0.23,6.37,1,10,7,NA,NA,25,NA,3,NA,6,8,10,NA,NA,2,NA,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Airton,61985,15,0,-0.55,6,2.46,0,2.46,2,6,4,NA,NA,6,NA,NA,1,NA,NA,9,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Robinho,62104,15,-0.8,0.93,10,6,-0.01,6.01,4,16,10,NA,NA,54,NA,1,NA,2,7,11,NA,1,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,3,zag,Rodrigo Moledo,63354,15,0,4.85,6,7.15,0,7.15,NA,2,7,NA,NA,3,2,NA,NA,1,1,1,NA,1,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,5,ata,Fernandão,62033,15,3.2,2.63,13,7.02,0.71,6.31,NA,4,5,NA,NA,9,NA,NA,1,6,12,11,NA,2,4,NA,NA,NA,2019
285,Internacional,6,Nulo,4,mei,D'Alessandro,62023,15,0,1.26,8,6.15,0,6.15,NA,NA,1,NA,NA,33,NA,1,NA,4,4,6,NA,1,3,NA,1,NA,2019
277,Santos,6,Nulo,2,lat,Pará,62086,15,-1.1,1.93,7,4.44,-0.98,5.42,3,7,9,NA,NA,10,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,1,gol,Vanderlei,62121,15,0,7.97,6,22.89,0,22.89,NA,NA,NA,15,6,4,3,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,4,mei,Jean,62047,15,0,-1,1,4.33,0,4.33,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,3,Suspenso,5,ata,Walter,62128,15,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,4,mei,Wellington,62129,15,-1.1,-1.32,11,0.78,0.02,0.76,4,19,6,NA,NA,25,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2019
354,Ceará,7,Provável,6,tec,Enderson Moreira,62137,15,2.1,3.66,15,10.89,-0.47,11.360000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Maicon,62968,15,0,2.6,4,6.27,0,6.27,1,2,2,NA,NA,3,NA,2,NA,NA,1,2,NA,NA,1,NA,NA,NA,2019
356,Fortaleza,7,Provável,2,lat,Carlinhos,63194,15,0,3.53,12,5.58,0,5.58,2,21,26,NA,NA,25,1,1,1,3,6,9,NA,1,1,NA,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Willian Farias,63058,15,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,3,zag,Werley,62974,15,0,-1.08,5,0.75,0,0.75,NA,4,NA,NA,NA,5,NA,NA,NA,3,NA,1,NA,NA,2,NA,NA,1,2019
266,Fluminense,3,Suspenso,1,gol,Rodolfo,63082,15,0,-0.67,6,2.22,0,2.22,NA,NA,NA,7,12,5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,2,lat,Marcos Rocha,63013,15,-0.3,5.75,9,15.34,-0.83,16.169999999999998,1,16,22,NA,NA,22,3,1,NA,NA,3,10,NA,1,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,4,mei,Edenílson,63289,15,0,3.22,10,9.01,0,9.01,3,10,8,NA,NA,24,NA,1,NA,3,1,10,NA,3,NA,NA,NA,NA,2019
341,CSA,6,Nulo,4,mei,Didira,63178,15,0,1.38,12,4.9,0,4.9,3,14,16,NA,NA,21,NA,NA,NA,2,3,14,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Ganso,62977,15,2.9,2.28,10,8.2,0.76,7.4399999999999995,4,9,10,NA,NA,33,NA,NA,NA,6,10,14,NA,1,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,2,lat,Alan Ruschel,63110,15,0,0.8,6,4.44,0,4.44,3,16,4,NA,NA,8,1,NA,NA,2,1,14,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Jucilei,63422,15,0,0,0,8,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,5,Contundido,3,zag,Douglas,63128,15,0,0.3,10,3.12,0,3.12,5,15,6,NA,NA,9,2,NA,NA,NA,4,2,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,2,Dúvida,4,mei,Luan,63219,15,0,3.08,10,7.36,0,7.36,2,16,22,NA,NA,33,NA,1,NA,3,7,19,NA,NA,NA,NA,1,NA,2019
284,Grêmio,6,Nulo,5,ata,André,68690,15,0,2.27,10,8.69,0,8.69,1,10,6,NA,NA,11,NA,1,NA,4,4,11,1,1,3,NA,1,NA,2019
284,Grêmio,7,Provável,3,zag,Paulo Miranda,68817,15,0,0.85,4,3.81,-0.37,4.18,1,8,6,NA,NA,2,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,2019
284,Grêmio,7,Provável,2,lat,Rafael Galhardo,68821,15,0,3.87,3,3.95,0,3.95,NA,1,1,NA,NA,8,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,2019
354,Ceará,6,Nulo,5,ata,Bergson,68696,15,0,1.4,8,4.48,0,4.48,1,10,4,NA,NA,9,NA,NA,NA,5,8,9,NA,NA,4,NA,NA,NA,2019
293,Athlético-PR,3,Suspenso,4,mei,Camacho,68770,15,0,1.2,1,4.3,0,4.3,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,2,lat,Nino Paraíba,68808,15,0,4.89,10,11.78,0,11.78,3,12,16,NA,NA,23,4,2,NA,3,4,14,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,5,ata,Henrique Almeida,68773,15,0,2.4,2,3.98,0,3.98,1,1,3,NA,NA,1,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,2,lat,Dodô,68727,15,7.8,3.29,9,7.03,1.35,5.68,1,12,11,NA,NA,26,4,NA,NA,2,2,4,1,NA,NA,NA,NA,NA,2019
285,Internacional,7,Provável,4,mei,Bruno Silva,68698,15,2.9,3.64,5,7.99,0.26,7.73,2,12,16,NA,NA,12,NA,NA,NA,1,2,10,NA,NA,NA,NA,NA,NA,2019
285,Internacional,7,Provável,4,mei,Rithely,68834,15,2.2,4.17,6,5.79,-0.42,6.21,NA,10,15,NA,NA,11,NA,1,NA,1,2,6,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,1,gol,Paulo Victor,68873,15,0,3.37,10,4.63,0,4.63,NA,NA,NA,12,10,9,4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,1,gol,Marcelo Lomba,68872,15,0,5,13,11.66,0,11.66,NA,NA,NA,20,11,NA,5,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,3,zag,Digão,68886,15,0,0.88,4,5.45,0,5.45,1,6,9,NA,NA,6,NA,NA,1,NA,1,3,NA,NA,1,NA,NA,NA,2019
315,Chapecoense,7,Provável,3,zag,Gum,68887,15,3.8,2.26,15,7.29,0.32,6.97,NA,7,8,NA,NA,32,3,NA,NA,3,5,11,NA,1,2,NA,NA,NA,2019
267,Vasco,6,Nulo,1,gol,Sidão,70222,15,0,1.03,6,3.74,0,3.74,NA,NA,NA,8,8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Alan Santos,70132,15,0,1.2,1,3.28,0,3.28,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Rodrigo Pimpão,68901,15,-0.4,0.72,13,1.69,0.26,1.43,5,18,11,NA,NA,32,NA,2,NA,4,7,4,NA,NA,2,NA,NA,NA,2019
285,Internacional,7,Provável,5,ata,Wellington Silva,68895,15,12.2,3.29,7,7.16,2.38,4.78,NA,1,4,NA,NA,15,NA,NA,NA,3,3,16,NA,1,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,6,tec,Fábio Carille,70696,15,6.26,4.55,14,12.07,0.41,11.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,5,ata,Diego Souza,68911,15,2.3,2.67,14,5.94,-0.75,6.69,1,18,4,NA,NA,26,NA,1,NA,6,5,20,1,3,6,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Fellipe Bastos,70116,15,0,2.76,5,4.12,0,4.12,1,3,9,NA,NA,5,NA,NA,NA,NA,6,1,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,3,zag,Marllon,70666,15,0,5.05,2,5.51,0,5.51,1,1,3,NA,NA,4,1,NA,NA,NA,1,7,NA,NA,NA,NA,NA,NA,2019
277,Santos,7,Provável,2,lat,Victor Ferraz,70046,15,0,4.69,13,10.52,0,10.52,2,5,19,NA,NA,37,7,1,NA,3,3,9,NA,NA,1,NA,NA,NA,2019
277,Santos,7,Provável,5,ata,Eduardo Sasha,70360,15,1.6,6.67,14,17.37,-1.33,18.700000000000003,1,9,17,NA,NA,24,NA,NA,NA,5,10,12,2,7,1,NA,NA,NA,2019
276,São Paulo,5,Contundido,5,ata,Joao Rojas,70784,15,0,0,0,7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,7,Provável,6,tec,Jorge Sampaoli,70800,15,1.65,5.08,15,12.46,-0.35,12.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,4,mei,Bruno Henrique,70944,15,0,1.77,9,10.11,-0.69,10.799999999999999,NA,16,9,NA,NA,19,NA,NA,NA,1,3,9,NA,1,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,4,mei,Wescley,70925,15,-0.1,-0.72,4,3.51,0.05,3.46,1,2,1,NA,NA,8,NA,NA,NA,NA,NA,3,NA,NA,1,NA,NA,NA,2019
315,Chapecoense,7,Provável,4,mei,Augusto,71042,15,-1.6,2.38,8,3.73,-0.56,4.29,NA,17,8,NA,NA,16,NA,2,NA,4,2,10,NA,NA,2,NA,NA,NA,2019
356,Fortaleza,2,Dúvida,3,zag,Jackson,70934,15,0,-0.1,1,4.48,0,4.48,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Vinícius,71162,15,3,3.13,10,4.83,0.4,4.43,2,8,7,NA,NA,30,NA,NA,NA,6,9,9,1,2,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,2,lat,Diogo Barbosa,70916,15,0,6.83,8,13.59,0,13.59,2,11,29,NA,NA,8,3,NA,NA,2,2,8,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Léo Cittadini,70986,15,0,3.38,7,5.47,0,5.47,1,10,8,NA,NA,9,NA,NA,NA,3,6,10,NA,1,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,4,mei,Felipe Baxola,71113,15,0,-0.06,5,3.77,0,3.77,NA,1,1,NA,NA,7,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,1,gol,Leo,71043,15,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Bryan Ruíz,71019,15,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,6,tec,Jorge Jesus,71224,15,6.75,4.8,6,13.64,0.58,13.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,1,gol,Fernando Miguel,71571,15,0.7,3.76,7,6.93,-1.08,8.01,1,NA,NA,10,8,4,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Kelvin,71549,15,0,0.2,1,3.72,0,3.72,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,4,mei,Geovane,71667,15,0,0.73,13,2.84,0,2.84,3,33,20,NA,NA,32,NA,NA,NA,1,8,8,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,2,lat,Raúl Cáceres,71680,15,-0.8,0.5,4,2.18,-1.17,3.35,NA,9,1,NA,NA,4,1,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,2019
293,Athlético-PR,2,Dúvida,4,mei,Lucho González,71479,15,0,1.98,6,5.21,0,5.21,NA,8,3,NA,NA,8,NA,NA,NA,2,3,2,NA,1,NA,NA,NA,NA,2019
290,Goiás,7,Provável,3,zag,Fábio Sanches,71604,15,11.7,6.85,2,4.7,1.98,2.72,NA,1,3,NA,NA,1,NA,NA,NA,NA,NA,4,NA,1,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,5,ata,Dudu,68920,15,14.1,7.75,10,20.95,-0.62,21.57,1,7,7,NA,NA,23,NA,NA,NA,7,15,41,NA,5,3,NA,NA,NA,2019
262,Flamengo,6,Nulo,4,mei,Cuéllar,71709,15,1.6,4.37,9,12.08,-0.14,12.22,2,11,32,NA,NA,13,NA,NA,NA,1,2,4,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,1,gol,Weverton,71631,15,1,3.64,10,13.5,0.53,12.97,NA,NA,NA,13,9,4,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Júnior Urso,71829,15,0.4,2.14,11,6.8,-0.41,7.21,2,16,17,NA,NA,20,NA,NA,NA,5,5,13,NA,NA,1,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Elton,71719,15,0,1.71,9,5.22,0,5.22,1,19,18,NA,NA,15,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,3,zag,Gustavo Gómez,71684,15,2.5,3.58,5,12.95,-0.2,13.149999999999999,3,2,5,NA,NA,5,1,NA,NA,2,NA,7,NA,1,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,1,gol,Agenor,71724,15,0,2.37,6,3.05,0,3.05,NA,NA,NA,9,7,1,1,NA,1,NA,NA,3,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,4,mei,Juninho Quixadá,71787,15,0,0,1,3.8,0,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,7,Provável,4,mei,Thiago Galhardo,71844,15,2,7.77,12,11.8,-3.36,15.16,1,11,14,NA,NA,31,NA,1,NA,8,8,18,1,7,NA,NA,NA,NA,2019
264,Corinthians,2,Dúvida,3,zag,Manoel,69014,15,5,4.99,12,11.8,-0.02,11.82,1,8,19,NA,NA,15,7,NA,NA,NA,3,3,NA,1,NA,NA,NA,1,2019
265,Bahia,7,Provável,6,tec,Roger Machado ,79437,15,2.67,4.29,15,11.17,0.01,11.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,5,ata,Boselli,69161,15,8.4,3.64,7,5.21,0.16,5.05,1,2,1,NA,NA,6,NA,1,NA,3,4,3,NA,2,1,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Paulo Roberto,69047,15,0,0.68,4,3.66,0,3.66,NA,5,2,NA,NA,7,NA,NA,NA,NA,1,7,NA,NA,NA,NA,NA,NA,2019
354,Ceará,7,Provável,1,gol,Diogo Silva,71882,15,0.7,4.69,15,10.65,-0.22,10.870000000000001,2,NA,NA,28,13,4,3,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,5,ata,Romário Rodrigues,79336,15,0,1,2,1.76,0,1.76,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,1,gol,João Ricardo,81881,15,0,0,0,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Clayton,81770,15,0,0.6,1,3.92,0,3.92,NA,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,4,mei,Alisson,81845,15,0,4.23,7,7.5,0,7.5,3,7,10,NA,NA,12,NA,3,NA,4,3,11,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,5,ata,Arthur Caíke,80337,15,-0.6,2.27,11,9.19,-0.34,9.53,NA,9,1,NA,NA,22,NA,1,1,4,11,6,1,2,2,NA,NA,NA,2019
354,Ceará,6,Nulo,4,mei,Chico,82407,15,0,0.5,5,3.5,0,3.5,NA,12,5,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Régis,82647,15,0,2.1,2,4.02,0,4.02,NA,NA,1,NA,NA,1,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,1,gol,Matheus Teixeira,102907,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Raphael Lopes,105198,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,2,lat,Weverton,104625,15,0,4.43,3,3.08,0,3.08,NA,1,3,NA,NA,10,2,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Sandry,104580,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,1,gol,Arthur,104325,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,2,lat,Hélio Júnior,104622,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,7,Provável,3,zag,Emerson Santos,86972,15,4.5,3.81,8,5.2,0.68,4.5200000000000005,3,9,11,NA,NA,19,4,NA,NA,1,NA,3,NA,1,1,NA,NA,NA,2019
275,Palmeiras,6,Nulo,1,gol,Fernando Prass,38140,15,0,0,0,8,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,3,zag,Gabriel Fornari,105636,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,5,Contundido,3,zag,Marcelo Oliveira,50328,15,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,1,gol,Muriel,69041,15,-2.5,1.38,4,2.92,-1.8,4.72,NA,1,NA,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,1,gol,Cláudio Vitor,98888,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Chará,99891,15,5.8,4.71,14,12.25,0.1,12.15,NA,8,19,NA,NA,40,NA,NA,NA,10,9,19,1,3,4,NA,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Igor Cássio,99661,15,0,-0.5,2,1.29,0,1.29,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,5,Contundido,4,mei,Rodrigo Dourado,78865,15,0,1.4,1,7.12,0,7.12,1,2,3,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,5,ata,Yuri Alberto,100652,15,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,5,ata,Uribe,78415,15,0,-1.08,5,4.02,0,4.02,2,4,1,NA,NA,3,NA,NA,NA,1,2,NA,NA,NA,2,NA,NA,NA,2019
341,CSA,7,Provável,5,ata,Bustamante,100425,15,-0.5,-0.95,2,0.78,-0.12,0.9,NA,5,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,3,Suspenso,5,ata,Gonzalo Carneiro,101796,15,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,7,Provável,1,gol,Danilo Fernandes,69051,15,13.7,8.85,2,8.12,1.93,6.1899999999999995,NA,NA,NA,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,1,gol,Vladimir,69040,15,-2,2.73,14,4.86,-0.46,5.32,2,NA,NA,21,18,1,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,4,mei,Matheus Henrique,100742,15,0,1.09,7,3.81,0,3.81,3,9,11,NA,NA,22,NA,NA,NA,2,1,10,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,2,lat,Rodinei,73992,15,-2.4,0.34,7,2.24,-0.51,2.75,3,8,6,NA,NA,8,1,NA,NA,NA,1,2,NA,NA,2,NA,NA,NA,2019
341,CSA,7,Provável,4,mei,Naldo,78897,15,-0.3,1.26,12,2.94,-0.14,3.08,3,16,18,NA,NA,20,NA,NA,NA,2,4,6,NA,NA,1,NA,NA,NA,2019
264,Corinthians,6,Nulo,1,gol,Filipe,100712,15,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,5,ata,Ricardo Bueno,69141,15,-0.1,3.23,11,14.69,-0.22,14.91,2,18,8,NA,NA,14,NA,2,NA,5,6,8,NA,3,8,NA,1,NA,2019
276,São Paulo,5,Contundido,5,ata,Pablo,69138,15,0,10.2,1,15.1,0,15.1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,2019
315,Chapecoense,3,Suspenso,4,mei,Moisés Ribeiro,78991,15,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
