clube_id,clube,status_id,status,posicao_id,posicao,apelido,atleta_id,rodada_id,pontos_num,media_num,jogos_num,preco_num,variacao_num,preco_num_anterior,A,CA,CV,FC,FD,FF,FS,G,I,PE,RB,DD,DP,GS,SG,PP,FT,GC,ano
266,Fluminense,3,Suspenso,3,zag,Digão,68886,37,6.5,3.82,20,7,0.35,6.65,NA,3,2,27,1,4,14,1,1,20,32,NA,NA,NA,9,NA,NA,NA,2019
315,Chapecoense,5,Contundido,3,zag,Gum,68887,37,0,1.56,20,5.21,0,5.21,NA,1,2,11,7,7,14,1,2,45,13,NA,NA,NA,4,NA,NA,1,2019
267,Vasco,6,Nulo,2,lat,Ramon,68896,37,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,1,gol,Paulo Victor,68873,37,8.2,4.54,28,8.06,0.1,7.960000000000001,NA,1,NA,NA,NA,NA,3,NA,NA,15,NA,38,NA,21,12,NA,NA,NA,2019
285,Internacional,6,Nulo,5,ata,Wellington Silva,68895,37,0,2.06,20,4.99,0,4.99,1,1,NA,5,6,10,26,1,1,28,9,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,5,ata,Pablo,69138,37,1.9,2.57,13,12.01,0.01,12,1,3,NA,27,6,14,12,3,11,13,4,NA,NA,NA,NA,NA,1,NA,2019
263,Botafogo,6,Nulo,5,ata,Rodrigo Pimpão,68901,37,0,0.65,19,1.84,0,1.84,3,6,NA,28,6,9,6,NA,3,40,13,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,4,mei,Élber,74140,37,0.9,3.43,30,6.7,-0.88,7.58,2,3,NA,12,14,8,70,3,3,54,27,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,3,Suspenso,5,ata,Diego Souza,68911,37,-1.6,2.6,32,5.67,-0.87,6.54,1,6,NA,34,11,14,57,7,11,58,10,NA,NA,NA,NA,NA,2,NA,2019
276,São Paulo,6,Nulo,2,lat,Juanfran,72620,37,3.1,2.91,16,10.19,0.45,9.74,2,2,NA,24,NA,NA,4,NA,NA,26,19,NA,NA,NA,6,NA,NA,NA,2019
275,Palmeiras,6,Nulo,5,ata,Luiz Adriano,72772,37,0,2.55,12,5.51,0,5.51,1,NA,NA,17,2,5,15,3,4,11,1,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Renê Júnior,73281,37,0,2.2,1,5.84,0,5.84,NA,NA,NA,1,NA,NA,3,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,7,Provável,6,tec,Argel Fucks,73317,37,1.14,2.77,28,6.6,-0.5,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,7,Provável,5,ata,Paolo Guerrero,75295,37,0.6,4.97,23,12.08,-1.76,13.84,1,2,1,39,21,29,43,9,10,39,9,NA,NA,NA,NA,1,1,NA,2019
354,Ceará,6,Nulo,4,mei,Auremir,77570,37,0,0.98,5,3.83,0,3.83,NA,1,NA,8,NA,NA,3,NA,NA,9,10,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,5,ata,Ricardo Bueno,69141,37,5.1,3.57,28,14.44,0.08,14.36,2,5,NA,35,14,16,56,7,17,36,16,NA,NA,NA,NA,1,1,NA,2019
314,Avaí,7,Provável,2,lat,Léo,69177,37,0,2.1,17,4.84,0,4.84,2,6,2,36,NA,9,22,NA,1,27,24,NA,NA,NA,4,NA,NA,NA,2019
293,Athlético-PR,5,Contundido,4,mei,Nikão,69705,37,0,4.52,22,15.84,0,15.84,2,3,NA,23,21,25,20,5,5,33,14,NA,NA,NA,NA,NA,1,NA,2019
290,Goiás,6,Nulo,4,mei,Marlone,80944,37,0,1.67,16,6.12,0,6.12,NA,1,NA,9,NA,6,10,2,1,19,7,NA,NA,NA,NA,NA,1,NA,2019
354,Ceará,7,Provável,2,lat,Samuel Xavier,73384,37,0.4,3.29,32,11.56,0.08,11.48,3,10,1,42,5,16,61,NA,3,73,45,NA,NA,NA,8,NA,1,NA,2019
277,Santos,6,Nulo,5,ata,Derlis González,75372,37,0,0.34,16,0.79,0,0.79,NA,5,1,21,2,5,24,1,9,20,10,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Guerra,74213,37,0,0.83,17,2.69,0,2.69,2,6,NA,18,3,5,8,1,1,20,8,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,2,Dúvida,5,ata,Boselli,69161,37,3,3.4,20,4.76,0.46,4.3,2,3,NA,10,8,7,15,6,2,22,2,NA,NA,NA,NA,NA,1,NA,2019
293,Athlético-PR,6,Nulo,2,lat,Madson,78077,37,5,5.01,26,7.52,-1.08,8.6,1,2,NA,22,5,4,33,5,1,45,29,NA,NA,NA,9,NA,NA,NA,2019
284,Grêmio,6,Nulo,4,mei,Romulo,70009,37,0,1.9,14,4.41,0,4.41,NA,3,NA,23,2,4,11,2,NA,18,15,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,5,Contundido,5,ata,William Pottker,77809,37,0,4.63,10,7.22,0,7.22,NA,1,NA,11,3,8,2,4,NA,19,11,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,3,Suspenso,4,mei,Fabinho,80393,37,2.1,2.38,35,6.62,-0.75,7.37,NA,9,NA,55,5,5,37,1,3,43,69,NA,NA,NA,NA,NA,1,NA,2019
341,CSA,6,Nulo,5,ata,Gamarra,69288,37,0,0.2,2,5.34,0,5.34,NA,NA,NA,2,NA,1,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,1,gol,César,78086,37,4,2.25,6,4.89,1.59,3.3,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,9,NA,6,1,NA,NA,NA,2019
277,Santos,7,Provável,2,lat,Victor Ferraz,70046,37,0,4.71,24,10.9,0,10.9,1,3,NA,13,6,5,16,NA,2,60,37,NA,NA,NA,13,NA,NA,NA,2019
277,Santos,6,Nulo,5,ata,Uribe,78415,37,0,-0.29,10,3.59,0,3.59,NA,3,NA,5,4,6,NA,NA,2,9,1,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,5,Contundido,5,ata,Everaldo,78117,37,0,4.78,32,15.97,0,15.97,1,8,NA,69,27,49,50,13,2,75,15,NA,NA,NA,NA,1,1,NA,2019
277,Santos,7,Provável,3,zag,Gustavo Henrique,78248,37,-2.2,2.52,31,5.85,-1.1,6.949999999999999,NA,10,2,38,4,7,20,3,1,57,20,NA,NA,NA,14,NA,NA,NA,2019
267,Vasco,7,Provável,4,mei,Fellipe Bastos,70116,37,2.9,2.74,13,4.55,0.27,4.279999999999999,NA,5,NA,10,4,14,7,1,NA,13,18,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Alan Santos,70132,37,0,0.47,4,2.8,0,2.8,NA,NA,NA,5,NA,1,3,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,1,gol,Sidão,70222,37,0,1.03,6,3.74,0,3.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,8,NA,8,NA,NA,NA,NA,2019
262,Flamengo,2,Dúvida,5,ata,Vitinho,78435,37,0,4.02,23,9.44,0,9.44,3,3,NA,30,12,23,19,5,3,36,19,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,5,Contundido,1,gol,Vagner,78151,37,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,5,ata,Alex Amado,78475,37,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,7,Provável,6,tec,Jorge Sampaoli,70800,37,-0.05,4.55,37,12.48,-1.23,13.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,2,lat,Renê,78445,37,6.3,4.66,23,8.96,-0.12,9.08,2,2,NA,24,3,2,8,NA,NA,66,46,NA,NA,NA,11,NA,NA,NA,2019
277,Santos,7,Provável,5,ata,Eduardo Sasha,70360,37,1.9,5.32,36,17.11,-0.07,17.18,3,2,NA,22,22,22,29,13,10,56,30,NA,NA,NA,NA,NA,2,NA,2019
276,São Paulo,5,Contundido,5,ata,Joao Rojas,70784,37,0,0,0,7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,3,zag,Marllon,70666,37,0,3.53,3,4.68,0,4.68,NA,1,NA,2,NA,2,8,NA,NA,5,3,NA,NA,NA,1,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Jean Mota,78548,37,3.1,1.73,26,7.48,0.72,6.760000000000001,1,3,NA,22,10,12,32,1,1,49,16,NA,NA,NA,NA,NA,1,NA,2019
262,Flamengo,7,Provável,4,mei,Willian Arão,78478,37,0,3.67,33,12.57,-0.33,12.9,6,2,NA,48,7,14,20,2,1,62,59,NA,NA,NA,NA,NA,3,1,2019
263,Botafogo,5,Contundido,5,ata,Biro Biro,80949,37,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,1,gol,Marcos,78495,37,0,-0.5,1,2.23,0,2.23,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,2019
354,Ceará,7,Provável,4,mei,Ricardinho,78577,37,1.6,3.33,33,7.3,0.02,7.28,6,1,NA,32,17,27,9,1,1,90,47,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,2,lat,Paulinho,78512,37,0,1.6,6,2.43,0,2.43,NA,NA,NA,7,NA,2,11,NA,NA,10,6,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,4,mei,Wescley,70925,37,0,0.26,14,3.49,0,3.49,NA,2,NA,13,3,1,7,NA,3,14,8,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,5,ata,Éderson,73446,37,0,0,0,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,3,zag,Luciano Castán,68942,37,0.1,1.48,33,5.04,-0.21,5.25,NA,9,NA,32,3,3,8,NA,1,50,29,NA,NA,NA,10,NA,NA,1,2019
264,Corinthians,7,Provável,3,zag,Gil,68923,37,6.2,3.97,26,11.4,0.72,10.68,1,4,NA,12,2,8,4,1,4,13,31,NA,NA,NA,10,NA,1,NA,2019
290,Goiás,7,Provável,3,zag,Rafael Vaz,73421,37,9.2,4.92,30,13.41,0.29,13.120000000000001,1,2,NA,13,16,29,20,5,1,119,38,NA,NA,NA,9,NA,NA,1,2019
275,Palmeiras,7,Provável,2,lat,Diogo Barbosa,70916,37,-1.2,4.5,27,12.6,-0.37,12.969999999999999,1,3,NA,40,3,5,24,NA,1,39,60,NA,NA,NA,9,NA,NA,NA,2019
266,Fluminense,7,Provável,6,tec,Marcão,73476,37,3,3.79,16,7.64,0.07,7.569999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,1,gol,Rafael,68928,37,0,2.73,3,3.99,0,3.99,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,5,NA,6,1,NA,NA,NA,2019
282,Atlético-MG,7,Provável,3,zag,Leonardo Silva,68925,37,0,1.49,17,4.01,0,4.01,NA,5,NA,14,2,4,15,1,NA,16,12,NA,NA,NA,1,NA,1,NA,2019
266,Fluminense,7,Provável,3,zag,Luccas Claro,73465,37,0,-1.2,1,2.14,0,2.14,NA,1,NA,1,NA,NA,2,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Julinho,73501,37,0,1.76,9,1.89,0,1.89,NA,3,NA,7,6,6,4,NA,NA,22,14,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,7,Provável,5,ata,Dudu,68920,37,21.1,5.72,30,20.96,2.77,18.19,5,4,NA,30,26,28,113,8,9,89,14,NA,NA,NA,NA,NA,2,NA,2019
356,Fortaleza,6,Nulo,5,ata,Kieza,68930,37,2.5,1.26,23,3.79,0.44,3.35,NA,2,NA,30,10,8,27,1,3,3,7,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,1,gol,Glédson,73533,37,0,2,1,2.69,0,2.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Giovanni Augusto,68938,37,0,1.76,12,4.32,0,4.32,1,1,1,16,6,8,15,NA,NA,37,14,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,5,ata,Maranhão,73513,37,0,1.58,11,3.04,0,3.04,NA,NA,NA,12,1,3,18,1,4,14,6,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,5,Contundido,3,zag,Jackson,70934,37,0,1.43,12,4.96,0,4.96,NA,2,NA,10,1,3,11,NA,1,21,6,NA,NA,NA,3,NA,NA,NA,2019
341,CSA,6,Nulo,3,zag,Ronaldo Alves,68950,37,0,1.68,6,4.15,0,4.15,NA,1,NA,9,NA,6,5,NA,NA,4,7,NA,NA,NA,1,NA,NA,1,2019
265,Bahia,7,Provável,1,gol,Douglas Friedrich,78584,37,-0.5,5.2,36,13.26,-1.03,14.29,NA,1,NA,NA,NA,NA,10,NA,NA,9,1,62,1,39,14,NA,NA,NA,2019
277,Santos,7,Provável,5,ata,Marinho,68952,37,0.4,5.28,28,8.39,-1.28,9.67,4,11,1,41,20,27,79,7,8,42,30,NA,NA,NA,NA,NA,2,NA,2019
275,Palmeiras,7,Provável,4,mei,Bruno Henrique,70944,37,-1.4,3.9,28,10.69,-0.73,11.42,1,2,NA,50,8,21,25,7,NA,62,36,NA,NA,NA,NA,NA,1,NA,2019
265,Bahia,5,Contundido,5,ata,Rogério,73540,37,0,2.02,13,7.6,0,7.6,NA,NA,NA,12,8,5,15,1,3,10,5,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,3,Suspenso,4,mei,João Vitor,68987,37,-6.3,1.67,20,3.86,-1.98,5.84,NA,5,2,42,1,3,13,NA,1,30,49,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Marcos Vinícius,73721,37,0,0.42,5,3.33,0,3.33,NA,NA,NA,3,NA,NA,3,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,5,Contundido,3,zag,Neto,69008,37,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,4,mei,Gabriel,78605,37,-1.3,2.02,15,5.32,-0.59,5.91,NA,4,NA,25,1,2,9,NA,NA,25,34,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Nenê Bonilha,73608,37,0,0.45,6,2.18,0,2.18,NA,1,NA,6,2,3,4,NA,NA,7,2,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,4,mei,Marquinhos Gabriel,68954,37,0,1.43,27,3.78,0,3.78,2,3,NA,13,5,9,19,NA,2,29,17,NA,NA,NA,NA,NA,1,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Léo Cittadini,70986,37,0,5.09,21,7.46,0,7.46,1,2,NA,18,15,10,26,4,NA,19,33,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,3,Suspenso,3,zag,Bruno Alves,73620,37,-1,3.65,33,7.7,-0.81,8.51,1,6,NA,48,6,11,27,1,1,39,41,NA,NA,NA,13,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Bryan Ruíz,71019,37,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,7,Provável,3,zag,Eduardo Brock,78654,37,-0.1,2.05,8,3.35,-0.5,3.85,NA,3,NA,7,NA,3,2,NA,NA,15,8,NA,NA,NA,3,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Wellington Nem,73619,37,0.7,2.09,16,4.78,0,4.78,NA,2,NA,19,6,14,32,1,NA,10,5,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Augusto,71042,37,0,2.3,13,4.2,0,4.2,2,NA,NA,27,9,4,15,NA,3,20,13,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,1,gol,Leo,71043,37,0,2.15,6,3.63,0,3.63,NA,1,NA,NA,NA,NA,1,NA,NA,2,NA,8,NA,7,1,NA,NA,NA,2019
354,Ceará,7,Provável,4,mei,Felipe Baxola,71113,37,2.2,1.83,23,4.46,0.14,4.32,2,2,NA,15,7,9,9,1,NA,44,17,NA,NA,NA,NA,NA,1,NA,2019
315,Chapecoense,7,Provável,2,lat,Roberto,71116,37,0,4.1,15,4.75,0,4.75,1,2,NA,22,6,19,32,NA,1,23,17,NA,NA,NA,3,NA,NA,NA,2019
275,Palmeiras,6,Nulo,4,mei,Thiago Santos,78855,37,0,1.99,15,4.85,0,4.85,NA,5,NA,40,1,2,15,1,1,15,31,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Pedro Castro,78840,37,0,2.52,26,5.51,0,5.51,NA,1,NA,31,8,11,34,1,1,58,39,NA,NA,NA,NA,1,1,NA,2019
267,Vasco,7,Provável,4,mei,Guarín,71233,37,0,3.39,10,8.65,0,8.65,NA,3,NA,11,4,8,11,3,NA,24,8,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Ramiro,78715,37,1.5,0.8,18,8.33,-0.08,8.41,1,1,NA,33,1,9,14,NA,NA,23,13,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,1,gol,Richard,78851,37,0,1.2,1,4.73,0,4.73,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,6,tec,Jorge Jesus,71224,37,10.18,5.7,27,16.19,0.73,15.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,2,Dúvida,4,mei,Vinícius,71162,37,1.5,2.63,22,4.72,0.2,4.52,2,2,1,11,13,15,20,2,1,64,15,NA,NA,NA,NA,NA,2,NA,2019
341,CSA,5,Contundido,4,mei,Naldo,78897,37,0,2.07,24,3.77,0,3.77,3,5,NA,40,5,7,15,NA,2,30,37,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,2,lat,Reinaldo,78850,37,0.9,5.67,34,14.37,-0.38,14.75,1,7,NA,48,10,26,38,5,1,71,59,NA,NA,NA,13,1,2,NA,2019
285,Internacional,5,Contundido,4,mei,Rodrigo Dourado,78865,37,0,1.4,1,7.12,0,7.12,NA,1,NA,2,NA,NA,1,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,3,zag,Luiz Felipe,79035,37,0,3.02,8,5.58,0,5.58,NA,1,NA,3,NA,NA,5,NA,NA,3,4,NA,NA,NA,4,NA,NA,NA,2019
354,Ceará,6,Nulo,5,ata,Romário Rodrigues,79336,37,0,1,2,1.76,0,1.76,NA,NA,NA,1,NA,1,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,2,lat,Raúl Cáceres,71680,37,0.7,-0.14,7,1.8,0.29,1.51,NA,1,NA,13,1,NA,1,NA,2,9,3,NA,NA,NA,1,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Lucho González,71479,37,0.6,0.6,17,4.16,-0.31,4.47,NA,1,NA,19,3,7,6,1,NA,25,6,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,3,Suspenso,4,mei,Moisés Ribeiro,78991,37,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,1,gol,Fernando Miguel,71571,37,-2.3,4.27,27,7.56,-1.51,9.07,NA,2,NA,NA,NA,NA,4,NA,NA,9,NA,40,NA,25,10,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Romero,79109,37,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Geovane,71667,37,0,0.22,16,2.2,0,2.2,NA,5,NA,39,1,8,9,NA,NA,35,21,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,7,Provável,1,gol,Weverton,71631,37,-0.8,3.33,26,12.04,0.23,11.809999999999999,NA,4,NA,1,NA,NA,4,NA,NA,8,NA,32,1,24,8,NA,NA,NA,2019
290,Goiás,7,Provável,3,zag,Fábio Sanches,71604,37,3.5,2.98,23,4.54,0.28,4.26,NA,3,NA,17,3,6,20,1,NA,20,22,NA,NA,NA,6,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,5,ata,Sassá,79578,37,0,1.83,23,6.01,0,6.01,NA,1,1,26,9,10,23,3,3,9,6,NA,NA,NA,NA,NA,1,NA,2019
285,Internacional,7,Provável,3,zag,Víctor Cuesta,79113,37,-4.4,5.63,30,13.26,-2.74,16,NA,8,NA,38,5,4,36,NA,NA,47,90,NA,NA,NA,10,NA,2,NA,2019
275,Palmeiras,2,Dúvida,3,zag,Antônio Carlos ,79702,37,0,2.16,7,6.13,0,6.13,NA,2,NA,7,NA,NA,2,NA,NA,8,6,NA,NA,NA,3,NA,NA,NA,2019
275,Palmeiras,6,Nulo,2,lat,Fabiano,79887,37,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,5,Contundido,3,zag,Gustavo Gómez,71684,37,0,3.8,18,12.16,0,12.16,NA,6,1,19,4,3,16,2,2,19,25,NA,NA,NA,6,NA,1,NA,2019
354,Ceará,6,Nulo,4,mei,Juninho Quixadá,71787,37,0,1.4,6,3.59,0,3.59,NA,NA,NA,3,1,4,5,NA,NA,5,1,NA,NA,NA,NA,NA,1,NA,2019
314,Avaí,6,Nulo,5,ata,Brenner,80080,37,0,0.61,14,3.77,0,3.77,NA,4,1,27,3,7,22,2,7,17,3,NA,NA,NA,NA,NA,1,NA,2019
264,Corinthians,7,Provável,4,mei,Júnior Urso,71829,37,1.4,2.6,24,6.74,0,6.74,NA,4,NA,33,12,12,25,2,1,39,31,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,5,Contundido,4,mei,Yann Rolim,102892,37,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,1,gol,Agenor,71724,37,0,2.37,6,3.05,0,3.05,NA,NA,1,NA,NA,NA,3,NA,NA,1,NA,9,NA,7,1,NA,NA,NA,2019
265,Bahia,5,Contundido,4,mei,Elton,71719,37,0,1.71,9,5.22,0,5.22,NA,1,NA,19,1,4,NA,NA,NA,15,18,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,2,Dúvida,3,zag,Lucas Fonseca,80189,37,-1.1,2.5,35,6.03,-0.87,6.9,1,2,NA,10,3,5,11,NA,NA,61,18,NA,NA,NA,14,NA,NA,NA,2019
356,Fortaleza,6,Nulo,5,ata,Romarinho Gouveia,102891,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,1,gol,Matheus Teixeira,102907,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,4,mei,Yago Pikachu,80196,37,2.7,2.48,33,9.06,0.08,8.98,2,5,NA,20,6,21,58,3,2,71,28,NA,NA,NA,NA,2,1,NA,2019
356,Fortaleza,7,Provável,4,mei,Edinho,80193,37,5.4,2.52,28,8.13,0.1,8.030000000000001,1,1,NA,14,9,18,47,3,2,32,8,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Jadson,80129,37,0,1.6,13,3.78,0,3.78,NA,2,NA,12,1,4,18,NA,NA,12,14,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,1,gol,Anderson,102906,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Zé Ricardo,102911,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,7,Provável,4,mei,Thiago Galhardo,71844,37,-0.4,4.77,33,11.21,-1.04,12.25,1,4,NA,35,24,30,50,11,10,84,27,NA,NA,NA,NA,1,2,NA,2019
341,CSA,5,Contundido,1,gol,Alexandre Cajuru,80276,37,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,2,lat,César,102912,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,4,mei,Luan,102909,37,0,0.84,22,2.9,-0.1,3,NA,4,NA,29,2,3,8,NA,NA,28,27,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,2,lat,Gilberto ,80313,37,9.7,3.49,29,8.42,0.17,8.25,3,2,NA,37,10,12,21,NA,1,90,34,NA,NA,NA,10,NA,1,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Di Santo,80748,37,0.3,1.3,19,5.8,0.14,5.66,NA,2,NA,28,7,9,14,3,11,17,7,NA,NA,NA,NA,1,NA,NA,2019
284,Grêmio,6,Nulo,5,ata,Luciano,80287,37,-1.4,4.48,25,6.83,-2.95,9.780000000000001,4,6,NA,31,15,18,32,7,6,57,24,NA,NA,NA,NA,1,1,NA,2019
263,Botafogo,7,Provável,5,ata,Rhuan,102958,37,0.2,2.59,9,1.19,-0.58,1.77,NA,1,NA,5,3,7,18,1,1,13,4,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,5,ata,Kaio Jorge,103445,37,0,0.23,3,0.79,0,0.79,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,7,Provável,3,zag,Luan,80692,37,2.8,2.87,15,8.89,0.36,8.530000000000001,NA,1,NA,17,3,4,13,NA,NA,20,21,NA,NA,NA,3,NA,NA,NA,2019
315,Chapecoense,7,Provável,4,mei,Tharlis,102997,37,4.2,2.53,3,3.13,0.29,2.84,NA,NA,NA,6,NA,NA,2,NA,NA,3,7,NA,NA,NA,NA,NA,NA,NA,2019
