clube_id,clube,status_id,status,posicao_id,posicao,apelido,atleta_id,rodada_id,pontos_num,media_num,jogos_num,preco_num,variacao_num,preco_num_anterior,CA,FC,FD,FF,FS,G,I,PE,RB,DD,DP,GS,SG,A,FT,CV,PP,GC,ano
264,Corinthians,7,Provável,6,tec,Fábio Carille,70696,7,0,4.52,6,11.32,0,11.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Vini Locatelli,102998,7,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,4,mei,Jadson,38315,7,0,-0.47,3,4.09,0,4.09,2,3,NA,2,1,NA,NA,10,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Régis,102999,7,0,2.04,5,4.34,0,4.34,NA,4,2,3,2,NA,1,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,3,zag,Henrique,50856,7,0,4.43,3,7.85,0,7.85,NA,1,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,5,ata,Vagner Love,38959,7,0,1.08,6,4.27,0,4.27,1,8,2,2,7,1,3,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,1,gol,Walter,51413,7,0,0,0,7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,1,gol,Tiepo,98412,7,-1.6,4.27,7,13.77,-1.08,14.85,NA,NA,NA,NA,2,NA,NA,7,NA,13,1,10,1,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,3,zag,Manoel,69014,7,0,5.84,5,11.77,0,11.77,1,3,NA,2,NA,NA,NA,8,9,NA,NA,NA,4,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,5,ata,Gustavo,86932,7,0,1.35,2,4.2,0,4.2,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,1,gol,Igor Campos,101421,7,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,5,ata,Luiz Fernando,105176,7,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,5,ata,Boselli,69161,7,0,0.07,3,3.06,0,3.06,1,NA,1,NA,3,NA,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,3,zag,Marllon,70666,7,0,6.7,1,5.9,0,5.9,NA,NA,NA,1,4,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,2,lat,Danilo Avelar,72142,7,0,6.23,3,7.47,0,7.47,1,3,1,1,5,NA,NA,6,3,NA,NA,NA,3,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,4,mei,Ralf,52190,7,0,3.4,6,10.29,0,10.29,1,8,1,1,11,NA,NA,12,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Renê Júnior,73281,7,0,0,0,7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,4,mei,Júnior Urso,71829,7,0,1.5,3,7.02,0,7.02,2,4,3,2,4,NA,NA,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Gabriel,78605,7,0,0,0,7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,2,lat,Dodô,68727,7,0,1.5,3,5.45,0,5.45,NA,6,NA,1,1,NA,NA,11,3,NA,NA,NA,1,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,1,gol,Rafael,68928,7,0,-1.5,1,4.02,0,4.02,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,4,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Ramiro,78715,7,0,1.97,6,11.63,0,11.63,1,10,1,1,5,NA,NA,9,8,NA,NA,NA,NA,1,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,5,ata,Sassá,79578,7,0,0.97,3,5.56,-0.52,6.08,NA,1,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,4,mei,Marquinhos Gabriel,68954,7,1,0.68,5,3.76,-0.09,3.8499999999999996,NA,1,NA,NA,3,NA,NA,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,2,lat,Michel,80664,7,0,0.9,1,2.48,0,2.48,NA,1,NA,NA,1,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Lucas Silva,79701,7,1.2,1.18,6,4.1,0.11,3.9899999999999998,NA,2,3,1,2,NA,NA,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Régis,82647,7,0,0.5,1,3.81,0,3.81,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Jadson,80129,7,0,0.33,3,3.73,0,3.73,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,4,mei,Ariel Cabral,80363,7,-1.1,-1,2,2.3,-0.93,3.23,1,2,NA,1,1,NA,NA,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,4,mei,Lucas Romero,84558,7,4.7,3.35,6,4.37,0.71,3.66,2,10,1,1,11,NA,NA,13,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,5,ata,Raniel,86797,7,0,0,0,8,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,5,ata,Clayson,83817,7,0,3.36,5,10.58,0,10.58,NA,7,3,1,5,1,NA,12,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,5,ata,David,90309,7,-2,0.82,6,4.29,-0.66,4.95,NA,10,2,3,4,NA,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,3,zag,Pedro Henrique,87225,7,0,4.43,3,8.82,0,8.82,NA,NA,NA,1,3,NA,NA,5,5,NA,NA,NA,1,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Richard,86711,7,0,1.95,2,4.11,0,4.11,NA,2,NA,NA,2,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,3,zag,Fabrício Bruno,90768,7,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,3,zag,Cacá,102340,7,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,1,gol,Caíque França,91808,7,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,5,ata,André Luís,92146,7,1.9,2.4,2,3.63,-0.25,3.88,NA,NA,1,NA,6,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,5,Contundido,2,lat,Orejuela,95352,7,0,3.4,2,5.55,0,5.55,NA,4,1,NA,2,NA,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,3,zag,Murilo,97653,7,0,-1.8,1,2.22,0,2.22,NA,3,NA,NA,1,NA,NA,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA,2019
283,Cruzeiro,6,Nulo,1,gol,Vitor Eudes,102137,7,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,5,ata,Sergio Díaz,94010,7,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Mateus Vital,93108,7,0,3.35,6,6.56,0,6.56,1,1,1,4,12,1,NA,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Fessin,97994,7,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,2,lat,Rafael Santos,97907,7,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Pedrinho,98706,7,0,5.44,5,11.99,0,11.99,NA,1,NA,NA,8,3,NA,11,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Éderson,103099,7,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Michel,103579,7,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,1,gol,Filipe,100712,7,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,5,ata,Luciano,80287,7,0,4.28,5,7.06,0,7.06,3,9,4,6,7,2,3,14,5,NA,NA,NA,NA,1,NA,NA,1,NA,2019
264,Corinthians,6,Nulo,2,lat,Carlos Augusto,101803,7,0,4.23,3,5.59,0,5.59,1,3,NA,1,NA,1,NA,7,3,NA,NA,NA,1,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,3,zag,Matheus Dantas,101592,7,0,-0.6,1,1.25,0,1.25,NA,NA,NA,NA,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Araos,102352,7,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Thiaguinho,102599,7,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,5,ata,Vinícius Popó,105201,7,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,6,tec,Marcelo Cabo,37333,7,-0.01,2.8,7,4.71,-0.92,5.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,2,lat,Carlinhos,38451,7,0.6,3.6,5,4.95,-1.23,6.18,NA,NA,3,1,3,NA,NA,18,5,NA,NA,NA,2,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,6,tec,Mano Menezes,37281,7,1.96,3.31,7,9.23,-0.45,9.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,2,lat,Caetano,103575,7,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,4,mei,Madson,42467,7,0,1.86,5,6.46,0,6.46,NA,2,1,6,11,NA,NA,14,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,1,gol,Fabrício,61228,7,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,5,ata,Fred,38162,7,-3,0.77,7,5.34,-1.28,6.62,1,7,2,4,6,NA,6,14,1,NA,NA,NA,NA,1,1,NA,NA,NA,2019
264,Corinthians,6,Nulo,3,zag,João Victor,104250,7,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,4,mei,Henrique,37694,7,2.7,1.84,5,6.36,0.07,6.29,NA,9,NA,1,3,NA,NA,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,5,Contundido,2,lat,Edílson,38523,7,0,2.97,3,6.2,0,6.2,1,6,NA,1,4,NA,NA,8,7,NA,NA,NA,1,NA,1,1,NA,NA,2019
341,CSA,7,Provável,4,mei,Didira,63178,7,2.2,2.7,7,6.32,-0.32,6.640000000000001,NA,5,NA,2,9,NA,NA,14,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,3,zag,Leandro Souza,62057,7,0,0,1,3.62,0,3.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,2,lat,Egídio,42145,7,7.8,5.12,4,9.55,1.29,8.260000000000002,NA,2,2,1,5,NA,NA,19,11,NA,NA,NA,NA,1,NA,NA,NA,NA,2019
341,CSA,7,Provável,3,zag,Luciano Castán,68942,7,0.4,2.11,7,5.39,-0.66,6.05,2,5,NA,NA,NA,NA,NA,14,7,NA,NA,NA,3,NA,NA,NA,NA,NA,2019
341,CSA,5,Contundido,3,zag,Ronaldo Alves,68950,7,0,0,0,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,4,mei,Robinho,62104,7,-4.7,3.88,5,7.36,-2.39,9.75,1,9,1,5,7,1,NA,31,9,NA,NA,NA,NA,1,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,3,zag,Léo,50459,7,0.9,2.77,6,7.29,-0.75,8.04,NA,4,NA,NA,2,NA,NA,8,10,NA,NA,NA,1,NA,NA,NA,NA,NA,2019
341,CSA,5,Contundido,4,mei,Maidana,70820,7,0,0,1,2.89,0,2.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,1,gol,João Carlos,69010,7,0,-6,1,0.69,0,0.69,NA,1,NA,NA,1,NA,NA,NA,NA,1,NA,2,NA,NA,NA,1,NA,NA,2019
341,CSA,6,Nulo,5,ata,Cassiano,72033,7,1.2,1.18,6,3.58,-0.09,3.67,NA,5,2,1,9,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,5,Contundido,5,ata,Manga Escobar,71704,7,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,4,mei,Bruno Ramires,89924,7,0,1.3,3,3.81,0,3.81,1,4,NA,1,1,NA,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,4,mei,Dawhan,97780,7,4.2,3.02,5,7.26,0.53,6.7299999999999995,NA,2,NA,3,1,NA,NA,6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,5,Contundido,4,mei,Amaral,72071,7,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,5,Contundido,5,ata,Robinho,99574,7,0,-0.25,2,2.1,0,2.1,NA,1,NA,NA,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,2,lat,Celsinho,72494,7,-0.6,2.2,2,3.43,-0.96,4.390000000000001,NA,NA,NA,NA,NA,NA,NA,7,1,NA,NA,NA,1,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,4,mei,Jhon Cley,78652,7,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,2,lat,Pedro Rosa,79053,7,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,4,mei,Matheus Savio,91264,7,0.2,4.25,7,8.8,-0.64,9.440000000000001,NA,3,4,2,10,1,1,14,7,NA,NA,NA,NA,NA,2,NA,NA,NA,2019
341,CSA,6,Nulo,3,zag,Rony,101040,7,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,4,mei,Naldo,78897,7,-1.1,1.27,6,2.62,-0.71,3.33,2,13,1,3,3,NA,1,10,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,5,ata,Patrick Fabiano,80275,7,0.2,1.9,4,5.53,-0.68,6.21,NA,10,3,4,4,NA,3,9,2,NA,NA,NA,NA,1,NA,NA,NA,NA,2019
341,CSA,6,Nulo,3,zag,Vital,102452,7,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,5,Contundido,1,gol,Alexandre Cajuru,80276,7,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,4,mei,Joelson,101512,7,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,2,lat,Rafinha,83681,7,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,3,zag,Gerson,104089,7,-1.8,2.33,7,4.29,-1.1,5.390000000000001,1,4,NA,NA,1,NA,NA,9,5,NA,NA,NA,3,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,5,ata,Victor Paraíba,102457,7,0.2,0.98,5,1.4,-0.2,1.5999999999999999,NA,1,1,2,4,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,5,ata,Gerson Júnior,104824,7,0,0,1,0.74,0,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Julian,104333,7,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,2,lat,Pará,62086,7,6.7,2.18,5,5.61,1.55,4.0600000000000005,2,4,NA,NA,4,NA,NA,7,8,NA,NA,NA,1,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,4,mei,Everton Ribeiro,51772,7,4,3.58,6,12.38,-0.61,12.99,NA,3,NA,2,13,NA,1,17,7,NA,NA,NA,NA,2,NA,NA,NA,NA,2019
341,CSA,6,Nulo,1,gol,Igo,104991,7,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,2,lat,Rodinei,73992,7,0,-0.23,3,2.98,0,2.98,1,2,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,4,mei,Diego,38909,7,3.6,0.52,6,5.28,0.77,4.51,4,7,4,5,10,NA,NA,14,4,NA,NA,NA,NA,NA,1,NA,1,NA,2019
262,Flamengo,7,Provável,3,zag,Rodrigo Caio,73800,7,10.3,5.16,5,9.51,1.16,8.35,1,6,1,7,4,1,NA,10,8,NA,NA,NA,1,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,1,gol,César,78086,7,0,3.5,3,5.44,0,5.44,NA,NA,NA,NA,1,NA,NA,NA,NA,6,NA,4,NA,NA,NA,NA,NA,NA,2019
277,Santos,2,Dúvida,5,ata,Uribe,78415,7,-1.5,-1.5,1,4.89,-2.11,7,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,5,ata,Berrío ,85300,7,0,3.92,4,6.49,-0.55,7.04,NA,5,NA,2,1,1,NA,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,5,ata,Lucas Silva,98515,7,0,1.1,2,2,0,2,NA,NA,NA,NA,2,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,1,gol,Gabriel Batista,98333,7,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,4,mei,Willian Arão,78478,7,3.5,6.62,5,13.68,-0.04,13.719999999999999,NA,9,NA,2,3,NA,NA,10,15,NA,NA,NA,NA,3,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,4,mei,Piris da Motta,95802,7,0,0.9,4,3.51,-0.32,3.8299999999999996,NA,2,NA,NA,2,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,3,zag,Léo Duarte,94214,7,2.5,1.52,4,3.14,-0.12,3.2600000000000002,2,8,NA,1,1,NA,NA,4,6,NA,NA,NA,1,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,5,ata,Lincoln,100065,7,0,3.04,5,4.16,0,4.16,1,3,4,3,8,1,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,3,zag,Rafael,97902,7,0,-1.2,1,0.73,0,0.73,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,2,lat,Trauco,95738,7,5.4,4.27,3,5.64,0.08,5.56,1,4,NA,1,NA,NA,NA,5,5,NA,NA,NA,1,1,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,5,ata,Vitinho,78435,7,0.5,4.05,4,8.25,-0.31,8.56,NA,4,3,4,2,1,NA,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,4,mei,Ronaldo,92981,7,0,4.15,2,4.99,0,4.99,2,8,NA,NA,1,NA,NA,4,8,NA,NA,NA,NA,1,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,4,mei,Arrascaeta,87863,7,11.8,6.35,4,13.35,1.98,11.37,NA,5,1,3,9,1,NA,14,4,NA,NA,NA,NA,2,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,3,zag,Thuler,100125,7,0,-0.63,3,1.99,0,1.99,1,2,NA,NA,1,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,5,ata,Vitor Gabriel,101596,7,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,4,mei,Hugo Moura,101594,7,0,0.3,1,2.97,0,2.97,1,1,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,1,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,4,mei,Reinier,105068,7,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,2,lat,Ezequiel ,80318,7,0,4.4,1,4.11,0,4.11,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2019
266,Fluminense,2,Dúvida,3,zag,Matheus Ferraz,38632,7,1.7,3.56,7,6.23,-0.48,6.710000000000001,1,7,4,3,2,1,1,6,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,4,mei,Vinícius,105199,7,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,2,lat,Kleber,100126,7,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,1,gol,Agenor,71724,7,0,-3.9,2,0.75,0,0.75,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,3,NA,NA,NA,1,NA,NA,2019
266,Fluminense,6,Nulo,1,gol,Marcos Felipe ,85004,7,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,1,gol,Rodolfo,63082,7,0.5,-0.67,6,2.22,0.34,1.8800000000000001,NA,NA,NA,NA,1,NA,NA,5,NA,7,NA,12,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,5,ata,Bill,105272,7,0,-0.3,1,0.73,0,0.73,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,3,Suspenso,4,mei,Airton,61985,7,-9.3,-1.75,4,1.57,-2.92,4.49,2,5,NA,NA,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,1,NA,NA,2019
266,Fluminense,5,Contundido,4,mei,Bruno Silva,68698,7,0,5.33,3,9.58,0,9.58,NA,4,1,2,7,NA,NA,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,5,Contundido,3,zag,Digão,68886,7,0,0,0,7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,6,tec,Fernando Diniz,72391,7,1.2,2.73,7,5.94,-0.2,6.140000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,5,ata,Everaldo ,91151,7,0,1.1,2,3.47,0,3.47,1,4,NA,1,4,NA,2,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,3,zag,Rhodolfo,42501,7,0,-1,1,4.63,0,4.63,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,2,Dúvida,4,mei,Soteldo,87258,7,0,2.5,6,5.74,0,5.74,3,6,5,2,5,1,2,17,6,NA,NA,NA,NA,NA,1,NA,NA,NA,2019
