clube_id,clube,status_id,status,posicao_id,posicao,apelido,atleta_id,rodada_id,pontos_num,media_num,jogos_num,preco_num,variacao_num,preco_num_anterior,DD,DP,GS,PE,SG,CA,FC,FS,RB,FD,FF,A,G,I,CV,FT,PP,GC,ano
262,Flamengo,7,Provável,5,ata,Vitinho,78435,10,0.9,4.44,7,8.91,-1.6,10.51,NA,NA,NA,15,NA,NA,9,6,5,6,8,NA,2,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,1,gol,Marcos,78495,10,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,4,mei,Gabriel,78605,10,-0.3,-0.3,1,5.26,-1.74,7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,7,Provável,4,mei,Ricardinho,78577,10,2.1,3.14,9,5.7,-0.19,5.890000000000001,NA,NA,NA,22,NA,1,10,3,10,5,8,1,1,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,2,lat,Paulinho,78512,10,0,1.07,3,2.31,0,2.31,NA,NA,NA,7,NA,NA,6,3,4,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,1,gol,Douglas Friedrich,78584,10,10.7,7.96,9,13.33,0.92,12.41,21,1,10,3,4,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Ramiro,78715,10,0,1.95,7,10.95,0,10.95,NA,NA,NA,9,NA,1,10,7,8,1,2,1,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Jean Mota,78548,10,-0.6,3.01,9,8.37,-3.18,11.549999999999999,NA,NA,NA,18,NA,NA,12,15,6,3,3,1,1,NA,NA,1,NA,NA,2019
276,São Paulo,7,Provável,2,lat,Reinaldo,78850,10,5.6,4.45,10,12.47,0.98,11.49,NA,NA,NA,16,4,1,11,8,14,3,4,1,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,3,zag,Eduardo Brock,78654,10,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,4,mei,Renatinho,80395,10,0,0.8,4,2.66,0,2.66,NA,NA,NA,3,NA,NA,1,2,NA,1,3,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,7,Provável,4,mei,Thiago Santos,78855,10,6.5,1.98,4,6.17,1.52,4.65,NA,NA,NA,3,NA,NA,11,1,9,NA,1,NA,NA,1,NA,NA,NA,NA,2019
314,Avaí,7,Provável,4,mei,Pedro Castro,78840,10,6.4,2.31,10,4.94,1.44,3.5000000000000004,NA,NA,NA,21,NA,NA,15,13,15,4,4,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,4,mei,Rodrigo Dourado,78865,10,0,1.4,1,7.12,0,7.12,NA,NA,NA,2,NA,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,5,Contundido,1,gol,Richard,78851,10,0,1.2,1,4.73,0,4.73,1,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,7,Provável,2,lat,Jorge,88065,10,9,8.51,8,15.28,0.38,14.899999999999999,NA,NA,NA,13,6,1,12,14,13,7,7,2,NA,1,NA,NA,NA,NA,2019
315,Chapecoense,3,Suspenso,4,mei,Moisés Ribeiro,78991,10,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,4,mei,Naldo,78897,10,5.5,1.94,8,3.99,0.76,3.2300000000000004,NA,NA,NA,17,NA,3,15,4,18,2,4,NA,NA,1,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Romero,79109,10,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,3,zag,Luiz Felipe,79035,10,6.5,6.75,2,7.11,0.34,6.7700000000000005,NA,NA,NA,NA,2,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,5,ata,Romário Rodrigues,79336,10,0,1,2,1.76,0,1.76,NA,NA,NA,1,NA,NA,1,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,5,ata,Brenner,80080,10,0.8,1.38,4,4.55,0.03,4.52,NA,NA,NA,7,NA,3,10,9,1,1,3,NA,1,4,NA,1,NA,NA,2019
275,Palmeiras,6,Nulo,2,lat,Fabiano,79887,10,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,6,tec,Roger Machado ,79437,10,1.93,4.37,10,10.58,-0.28,10.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Luciano,80287,10,0,4.33,6,6.83,0,6.83,NA,NA,NA,16,NA,3,12,8,7,6,7,1,2,3,NA,NA,1,NA,2019
267,Vasco,7,Provável,4,mei,Yago Pikachu,80196,10,7.8,3.63,10,10.73,1.48,9.25,NA,NA,NA,16,NA,NA,2,20,7,2,4,NA,2,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,3,zag,Lucas Fonseca,80189,10,-1.5,2.03,10,4.56,-0.3,4.859999999999999,NA,NA,NA,23,4,NA,2,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Edinho,80193,10,0,3.65,6,8.44,0,8.44,NA,NA,NA,9,NA,1,3,13,3,4,6,NA,1,1,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,5,ata,Arthur Caíke,80337,10,1.4,3.74,8,10.56,-0.87,11.43,NA,NA,NA,13,NA,NA,7,4,1,3,9,1,2,2,NA,1,NA,NA,2019
283,Cruzeiro,7,Provável,4,mei,Jadson,80129,10,0.7,0.73,6,3.4,-0.27,3.67,NA,NA,NA,2,NA,NA,3,6,1,1,1,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,2,lat,Ezequiel ,80318,10,-0.8,1.8,2,3.19,-0.92,4.11,NA,NA,NA,3,1,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,3,Suspenso,4,mei,Fabinho,80393,10,-3,1.89,10,5.36,-1.16,6.5200000000000005,NA,NA,NA,8,NA,3,15,11,19,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,4,mei,Lucas Lima,80583,10,0,1.3,4,5.08,0,5.08,NA,NA,NA,6,NA,1,8,3,3,1,1,1,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,3,zag,Pedro Geromel,80853,10,0,6.57,7,14.75,0,14.75,NA,NA,NA,12,3,2,3,4,23,1,3,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,5,Contundido,3,zag,Joílson,80779,10,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,4,mei,Ariel Cabral,80363,10,0,0.34,5,2.57,-0.11,2.6799999999999997,NA,NA,NA,9,NA,2,6,3,5,NA,3,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,5,Contundido,1,gol,Matheus Inácio,80394,10,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,5,ata,Everaldo,78117,10,9.6,7.09,10,18.28,0.55,17.73,NA,NA,NA,18,NA,1,23,13,4,10,16,1,6,1,NA,NA,NA,NA,2019
341,CSA,5,Contundido,1,gol,Alexandre Cajuru,80276,10,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,3,zag,Luan,80692,10,0,5,1,10.57,0,10.57,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,5,Contundido,5,ata,Biro Biro,80949,10,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Marlone,80944,10,-0.1,2.24,7,5.81,-0.58,6.39,NA,NA,NA,7,NA,NA,1,4,3,NA,1,NA,1,NA,NA,1,NA,NA,2019
264,Corinthians,6,Nulo,2,lat,Michel,80664,10,0,2.95,2,3.17,0,3.17,NA,NA,NA,2,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,4,mei,Gabriel Dias,88368,10,1.2,2.14,9,4.16,0.12,4.04,NA,NA,NA,12,NA,1,10,10,15,NA,3,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,2,lat,Euller ,84890,10,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,7,Provável,2,lat,Mayke,81150,10,0,0,0,10,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,7,Provável,4,mei,Carlos Sánchez,81677,10,8.6,4.54,9,12.84,1.73,11.11,NA,NA,NA,34,NA,1,11,16,4,7,7,1,3,1,NA,2,1,NA,2019
282,Atlético-MG,7,Provável,4,mei,Cazares,81682,10,0,6.28,5,11.17,0,11.17,NA,NA,NA,20,NA,NA,3,2,3,8,6,NA,2,NA,NA,1,NA,NA,2019
265,Bahia,6,Nulo,5,ata,Clayton,81770,10,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,3,zag,Oswaldo Henríquez,81241,10,-2.1,2.57,3,2.47,-1.92,4.390000000000001,NA,NA,NA,5,1,1,NA,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,4,mei,Alisson,81845,10,0,3.87,6,6.86,0,6.86,NA,NA,NA,10,NA,2,6,9,9,3,2,2,NA,NA,NA,NA,NA,NA,2019
267,Vasco,3,Suspenso,5,ata,Rossi,81798,10,-4.2,1.16,9,3.62,-1.44,5.0600000000000005,NA,NA,NA,24,NA,3,15,12,6,5,7,1,NA,1,NA,NA,NA,NA,2019
315,Chapecoense,5,Contundido,1,gol,João Ricardo,81881,10,0,0,0,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,2,lat,Igor Julião,81951,10,1.5,1.55,6,3.22,0.84,2.3800000000000003,NA,NA,NA,5,1,1,9,5,6,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,4,mei,Bruno Nazário,81776,10,1.6,2,4,2.76,-0.54,3.3,NA,NA,NA,5,NA,NA,1,3,1,2,2,NA,NA,NA,NA,1,NA,NA,2019
293,Athlético-PR,6,Nulo,3,zag,Thiago Heleno,38394,10,0,-2.1,2,1.27,0,1.27,NA,NA,NA,3,NA,2,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,4,mei,Chico,82407,10,0,0.75,4,4.27,0,4.27,NA,NA,NA,5,NA,NA,11,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Cueva,82411,10,0,1.25,4,6.83,0,6.83,NA,NA,NA,10,NA,NA,2,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,3,zag,Vitão,97900,10,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,1,gol,Tadeu,82453,10,9,6.01,9,14.42,0.87,13.55,22,1,14,8,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,4,mei,Zé Rafael,82455,10,4,3.68,5,10.33,-0.15,10.48,NA,NA,NA,6,NA,2,11,18,7,3,2,1,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,2,lat,Rafael Santos,97907,10,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,4,mei,Dawhan,97780,10,0,2.65,6,6.69,0,6.69,NA,NA,NA,6,NA,NA,2,1,10,NA,4,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,3,zag,Rafael,97902,10,0,-1.2,1,0.73,0,0.73,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Gegê,82474,10,0,3.54,5,3.23,0,3.23,NA,NA,NA,6,NA,NA,9,4,10,2,2,NA,NA,NA,NA,1,NA,NA,2019
282,Atlético-MG,7,Provável,6,tec,Rodrigo Santana,97922,10,3.95,4.36,10,10.88,-0.01,10.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Fessin,97994,10,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Erick,98022,10,0,0.83,3,1.22,0,1.22,NA,NA,NA,3,NA,1,8,1,3,3,1,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,3,zag,Alan Costa,82613,10,-2.5,-2.5,1,1.14,-1.86,3,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,5,Contundido,4,mei,Matheus Galdezani,82634,10,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,5,ata,Rodrigo Alves,98184,10,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,6,tec,Tiago Nunes,98057,10,4.1,3.25,10,9.47,0.54,8.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,2,lat,Tinga,82628,10,0,-0.4,4,0.75,0,0.75,NA,NA,NA,13,NA,NA,4,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,2,lat,Igor Fernandes,82635,10,2.6,3.23,7,3.83,0.24,3.59,NA,NA,NA,14,2,2,12,8,15,NA,1,NA,NA,1,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Jaderson,98224,10,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,1,gol,Gabriel Batista,98333,10,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,2,lat,Marcelo Hermes,82639,10,0,-1.1,1,3.14,0,3.14,NA,NA,NA,2,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Bruno Guimarães,98352,10,5.8,4.37,8,12.97,1.09,11.88,NA,NA,NA,20,NA,1,17,28,9,4,4,1,1,NA,NA,1,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Léo Artur,82644,10,0,0.67,6,1.99,0,1.99,NA,NA,NA,3,NA,NA,1,2,NA,3,1,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,1,gol,Tiepo,98412,10,12,3.95,10,15.35,2.24,13.11,18,2,16,8,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,5,ata,Gabriel Lima,98400,10,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Jair,81091,10,6,3.54,5,7.16,0.43,6.73,NA,NA,NA,6,NA,1,6,6,9,NA,NA,NA,1,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Régis,82647,10,3.7,2.1,2,4.02,0.21,3.8099999999999996,NA,NA,NA,1,NA,NA,NA,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Victor Rangel,82653,10,-0.8,-0.8,1,2.04,-0.96,3,NA,NA,NA,1,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Ronei,98419,10,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,5,Contundido,1,gol,Marcelo Rangel,82730,10,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,Vinícius Araújo,82767,10,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,3,zag,Kanu,98484,10,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,5,ata,Daniel Amorim,82880,10,0,1.97,7,5.83,0,5.83,NA,NA,NA,4,NA,NA,5,9,NA,3,3,NA,1,2,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,4,mei,Lucas Bessa,98494,10,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,4,mei,Caio Henrique,98569,10,2.3,2.57,10,5.82,-0.29,6.11,NA,NA,NA,20,NA,NA,14,12,19,2,3,NA,NA,1,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,4,mei,Pedrinho,98706,10,2.1,4.88,6,10.52,-1.47,11.99,NA,NA,NA,15,NA,NA,1,9,2,1,2,NA,3,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,5,ata,Lucas Silva,98515,10,0,1.1,2,2,0,2,NA,NA,NA,1,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,2,lat,Matheus Ribeiro,82943,10,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,2,lat,Henrique,84893,10,0,1.85,2,3.57,0,3.57,NA,NA,NA,6,NA,NA,3,4,2,1,1,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,4,mei,Natan,98497,10,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Otero,83004,10,6.3,6.3,1,8.96,0.96,8,NA,NA,NA,3,NA,NA,1,5,NA,3,2,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,2,lat,Cristovam,82930,10,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Mariano Vázquez,98760,10,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Marquinhos,98765,10,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,5,ata,Gabriel,83257,10,31,10.66,8,22.68,4.43,18.25,NA,NA,NA,20,NA,2,5,9,5,11,12,2,7,6,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Kendy,98421,10,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,2,lat,Lucas Hernández,98822,10,-2.1,-2.1,1,2.4,-1.6,4,NA,NA,NA,2,NA,1,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Yuri,83263,10,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,2,Dúvida,4,mei,Diego Torres,98794,10,1.6,3.12,6,4.63,0.17,4.46,NA,NA,NA,9,NA,NA,1,3,4,2,5,NA,1,NA,NA,NA,NA,NA,2019
285,Internacional,7,Provável,4,mei,Patrick,83433,10,0,4.27,4,8.92,0,8.92,NA,NA,NA,4,NA,NA,4,5,8,NA,1,1,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Alex Nagib,98933,10,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,5,ata,Guilherme Parede,83438,10,0,2.55,6,4.73,0,4.73,NA,NA,NA,6,NA,NA,6,12,4,1,3,1,NA,1,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,4,mei,Jean Pyerre,98832,10,1.1,5.36,7,9.17,-0.96,10.129999999999999,NA,NA,NA,16,NA,NA,8,10,9,1,7,1,2,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,3,zag,Léo Pereira,83528,10,2.3,3.13,9,9.07,0.23,8.84,NA,NA,NA,25,3,2,10,4,10,3,2,NA,1,1,NA,NA,NA,NA,2019
341,CSA,7,Provável,2,lat,Rafinha,83681,10,2.2,2.2,1,3.51,-0.49,4,NA,NA,NA,1,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,1,gol,Cláudio Vitor,98888,10,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,5,ata,Lourenço,99032,10,1.7,3.82,7,4.38,0.19,4.1899999999999995,NA,NA,NA,20,NA,1,7,15,14,3,2,1,NA,1,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,5,ata,Neilton,83772,10,0,3.5,2,6.84,0,6.84,NA,NA,NA,5,NA,NA,1,5,3,1,1,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Lucas Braga,99119,10,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,1,gol,Diego,99430,10,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,5,Contundido,2,lat,Diego Tavares,83869,10,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,5,ata,Clayson,83817,10,2.2,2.46,8,9.96,0.33,9.63,NA,NA,NA,20,NA,1,15,13,9,4,3,NA,1,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Wenderson,99474,10,0,2.9,1,3.4,0,3.4,NA,NA,NA,2,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Wesley,99462,10,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,3,zag,Charles,84187,10,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,1,gol,Max Walef,84338,10,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,2,lat,Fernando,99550,10,5,3.2,8,4.54,0.98,3.56,NA,NA,NA,16,4,1,15,7,6,2,NA,1,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,5,ata,Michael,99392,10,3.4,3.56,9,6.33,0.25,6.08,NA,NA,NA,18,NA,NA,7,8,8,8,6,NA,1,7,NA,2,NA,NA,2019
356,Fortaleza,6,Nulo,2,lat,Bruno Melo,84339,10,0,0.4,1,3.09,0,3.09,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,5,Contundido,2,lat,Mascarenhas,99721,10,0,-2.3,1,1.75,0,1.75,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Rafinha,84381,10,0,0.2,1,3.07,0,3.07,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Igor Cássio,99661,10,0,-0.5,2,1.29,0,1.29,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Brenner,99789,10,0,1.93,4,2.67,0,2.67,NA,NA,NA,2,NA,NA,1,3,3,1,2,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,2,lat,Danilo Barcelos,84382,10,3,2.34,8,5,-1.26,6.26,NA,NA,NA,19,1,NA,17,5,9,4,2,NA,1,1,1,1,NA,NA,2019
282,Atlético-MG,7,Provável,5,ata,Chará,99891,10,0,4.99,9,11.62,0,11.62,NA,NA,NA,26,NA,NA,4,13,9,4,5,NA,3,2,NA,1,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Richard Franco,99802,10,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Luan Pereira,99900,10,1.5,1.27,7,2.97,0.37,2.6,NA,NA,NA,8,NA,3,6,7,6,1,2,1,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,3,zag,Ricardo,99881,10,1.7,3.61,10,7.85,-1.06,8.91,NA,NA,NA,20,1,1,6,7,18,1,3,NA,1,NA,NA,NA,NA,NA,2019
354,Ceará,7,Provável,3,zag,Valdo,84509,10,10.9,3.28,6,5.02,2.32,2.6999999999999997,NA,NA,NA,9,1,NA,5,4,7,2,NA,1,NA,NA,NA,NA,NA,NA,2019
