clube_id,clube,status_id,status,posicao_id,posicao,apelido,atleta_id,rodada_id,pontos_num,media_num,jogos_num,preco_num,variacao_num,preco_num_anterior,FC,FF,PE,RB,FD,FS,SG,DD,DP,GS,A,CA,G,FT,I,CV,PP,GC,ano
314,Avaí,6,Nulo,4,mei,Luanderson ,86380,13,0,3,2,2.62,0,2.62,3,1,1,3,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,2,lat,Victor Luis,86410,13,0,-0.9,1,5.11,0,5.11,3,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,6,tec,Jorge Jesus,71224,13,1.28,4.23,4,12.28,-0.66,12.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,4,mei,Vinícius,71162,13,12.7,3.43,8,6.11,2.62,3.49,6,7,22,4,5,5,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,2019
277,Santos,7,Provável,4,mei,Soteldo,87258,13,20.1,4.4,12,10.03,2.93,7.1,8,9,28,11,10,12,NA,NA,NA,NA,2,5,3,1,7,NA,NA,NA,2019
293,Athlético-PR,2,Dúvida,4,mei,Lucho González,71479,13,0,2.3,5,5.36,0,5.36,7,3,6,2,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,1,gol,Felipe Mosquete,105397,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,1,gol,Alexander,105553,13,0,6,2,9.79,0,9.79,NA,NA,NA,NA,NA,NA,NA,8,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Pablo Dyego,86444,13,0,-0.25,2,1.6,0,1.6,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Kelvin,71549,13,0,0.2,1,3.72,0,3.72,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,2,lat,Erik,105838,13,0,1.7,1,1.54,0,1.54,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,2,lat,Lucas Piton,105584,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,2,lat,Riquelme,105566,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,3,zag,Kannemann,87342,13,1.2,3.08,4,12.38,-2.32,14.700000000000001,12,NA,4,7,NA,8,1,NA,NA,NA,NA,4,1,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Roni,105585,13,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,3,zag,Pedro Henrique,87225,13,0,5.63,6,9.17,0,9.17,1,2,9,7,2,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,3,Suspenso,3,zag,Gabriel,87393,13,2.4,3.37,13,8.64,0.41,8.23,7,NA,18,19,1,8,5,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Miguel,105612,13,0,0.2,1,2.33,0,2.33,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Geovane,105635,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,1,gol,Lucas Bergantin,105589,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,4,mei,Thaciano,87470,13,0,1.1,9,3.33,0,3.33,9,3,13,12,2,6,NA,NA,NA,NA,NA,3,NA,NA,3,NA,NA,NA,2019
276,São Paulo,6,Nulo,3,zag,Morato,105613,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,2,lat,Caíque Sá,87437,13,0,-0.25,2,3.03,0,3.03,4,NA,5,3,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,3,zag,Gabriel Fornari,105636,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Mauricio,105647,13,0,1.2,3,0.97,0,0.97,2,1,8,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Vitor Bueno,87552,13,0,3.35,6,6.71,0,6.71,3,2,9,7,1,6,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,3,zag,Luan,105807,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,5,ata,Talles,105786,13,2.9,0.22,4,1.24,0.48,0.76,4,4,6,1,NA,4,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,5,ata,Tréllez,87679,13,3.5,2.87,3,5.38,0.33,5.05,3,5,NA,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2019
284,Grêmio,6,Nulo,5,ata,Da Silva,105836,13,0,0,2,0.76,0,0.76,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,3,Suspenso,4,mei,Yago Felipe,87747,13,0,2.39,8,3.81,0,3.81,13,2,10,13,NA,8,NA,NA,NA,NA,1,3,NA,1,1,NA,NA,NA,2019
262,Flamengo,7,Provável,4,mei,Arrascaeta,87863,13,2.1,10.87,6,14.5,-4.83,19.33,7,3,21,7,3,13,NA,NA,NA,NA,4,NA,4,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Everton Felipe,86519,13,0,1.2,2,2.6,0,2.6,NA,1,3,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,5,ata,Guilherme Azevedo,105837,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,7,Provável,4,mei,Gustavo Scarpa,87999,13,0.4,1.8,7,3.62,-0.94,4.5600000000000005,4,3,14,3,2,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,4,mei,Richard,86711,13,3.2,2,7,4.52,0.42,4.1,8,2,12,12,NA,8,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,4,mei,Sornoza,87877,13,8.2,2.92,9,6.1,0.7,5.3999999999999995,11,8,12,11,5,11,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,4,mei,Tchê Tchê,86686,13,0,1.67,11,4.19,0,4.19,16,4,28,10,6,15,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,2019
277,Santos,7,Provável,2,lat,Jorge,88065,13,-2.2,7.7,11,14.06,-2.22,16.28,15,7,19,21,7,14,7,NA,NA,NA,3,2,NA,NA,1,NA,NA,NA,2019
354,Ceará,7,Provável,2,lat,João Lucas,86740,13,-0.2,3.18,10,9.82,-0.18,10,6,1,23,14,2,5,2,NA,NA,NA,NA,1,1,NA,2,NA,NA,NA,2019
284,Grêmio,7,Provável,5,ata,Luan,86759,13,6,4.75,8,10.56,0.58,9.98,5,4,20,4,4,14,NA,NA,NA,NA,3,NA,1,1,1,NA,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Yuri,88125,13,0,-0.28,4,1.98,0,1.98,3,NA,1,NA,1,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,4,mei,João Paulo,86770,13,2.6,2.57,12,5.48,-1.4,6.880000000000001,20,6,33,17,5,21,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,1,gol,Jordi,86776,13,0,6.62,12,10.37,0,10.37,1,NA,5,NA,NA,3,4,34,NA,18,NA,3,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,5,ata,Raniel,86797,13,0,3.12,5,6.89,0,6.89,5,4,6,3,1,10,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,5,ata,Everton,86757,13,16.3,5.87,10,17.71,3.22,14.49,4,5,15,12,6,6,NA,NA,NA,NA,NA,1,4,1,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,4,mei,Matheus Rossetto,86766,13,0,2.67,3,3.78,0,3.78,3,NA,10,8,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,2,lat,Daniel Guedes ,88225,13,0,2.4,10,5.9,0,5.9,16,2,31,16,1,5,3,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Ewandro,86842,13,0,-2.5,1,2.46,0,2.46,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,3,zag,Paulo Ricardo,88224,13,0,-0.3,1,2.22,0,2.22,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,5,ata,Gustavo,86932,13,0,0.85,4,3.61,0,3.61,6,2,2,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Edson,105901,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Marlon,88427,13,0,0.91,7,3.36,0,3.36,4,NA,2,4,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,4,mei,Gabriel Dias,88368,13,0,1.82,11,3.8,0,3.8,11,3,12,16,1,12,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,José Welison,86859,13,0,2.25,6,4.6,0,4.6,6,4,9,12,NA,4,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,5,ata,Pedro,94583,13,7.4,6.45,9,12.73,1.35,11.38,6,7,9,4,6,7,NA,NA,NA,NA,NA,NA,5,1,3,NA,NA,NA,2019
315,Chapecoense,7,Provável,6,tec,Emerson Cris,95830,13,4.34,4.97,2,9.48,0.4,9.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Vinícius Tanque,88651,13,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,5,ata,Bruno Sávio,89101,13,4,2.3,2,2.66,0.96,1.7000000000000002,NA,1,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Jean,89150,13,1.6,1.55,2,3.88,-0.22,4.1,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,5,ata,Leandro Carvalho,88669,13,9.5,3.69,11,11.68,1.94,9.74,8,10,14,9,2,17,NA,NA,NA,NA,1,2,2,NA,1,NA,NA,NA,2019
341,CSA,7,Provável,4,mei,Jonatan Gomez,94857,13,3.3,3.12,6,3.87,-0.02,3.89,6,4,16,4,4,19,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Lucas Fernandes,94931,13,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,3,zag,Iago Maidana,89226,13,0,5.75,2,5.09,0,5.09,2,2,7,2,NA,2,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,2,lat,Juninho Capixaba,94968,13,0,4.08,9,7.45,0,7.45,21,1,26,20,1,19,4,NA,NA,NA,1,5,NA,NA,3,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,3,zag,Edu,105842,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,5,Contundido,4,mei,Nilton,38573,13,0.5,0.16,8,2.88,-0.6,3.48,9,2,11,7,NA,6,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,1,gol,Saulo,89492,13,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,2,lat,Caju,89342,13,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,2,lat,João Pedro ,89273,13,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Marco Antônio,94975,13,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,1,gol,Léo Lopes,96965,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,4,mei,Gerson,89256,13,7.6,5.77,3,8.61,0.87,7.739999999999999,6,1,10,6,NA,15,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,5,ata,Yony González,97080,13,15.3,7.15,10,14.34,0.29,14.05,9,16,13,13,3,19,NA,NA,NA,NA,NA,NA,4,1,1,NA,NA,NA,2019
315,Chapecoense,7,Provável,5,ata,Arthur Gomes,96966,13,7.3,2.29,10,5.01,1.33,3.6799999999999997,5,4,11,6,NA,16,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,2019
282,Atlético-MG,7,Provável,3,zag,Igor Rabello,89493,13,8.5,3.01,11,10.23,0.49,9.74,12,3,16,16,NA,6,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2019
284,Grêmio,7,Provável,5,ata,Pepê,91201,13,0.7,3.23,9,4.73,-0.32,5.050000000000001,6,8,12,3,4,1,NA,NA,NA,NA,NA,1,3,NA,5,NA,NA,NA,2019
275,Palmeiras,6,Nulo,5,ata,Iván Angulo,105841,13,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,2,lat,Dudu,97133,13,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Gustavo Ferrareis,89815,13,2.6,1.47,6,3.32,0.17,3.15,6,9,14,3,4,8,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,3,zag,Welligton Rocha,105846,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,6,tec,Rogério Ceni,97341,13,1.42,2.85,13,7.24,0.06,7.180000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Dodi,89883,13,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,5,ata,João Celeri,105866,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,5,Contundido,3,zag,Matheus Ferraz,38632,13,0,3.56,7,6.23,0,6.23,7,3,6,11,4,2,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,2019
315,Chapecoense,7,Provável,2,lat,Bruno Pacheco,90061,13,-0.1,3.43,12,12.46,-1.11,13.57,22,1,29,23,NA,29,2,NA,NA,NA,2,2,NA,NA,NA,1,NA,NA,2019
264,Corinthians,6,Nulo,5,ata,Janderson,97245,13,0,-0.5,1,1.23,0,1.23,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,2,lat,Daniel Marcos,105868,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,2,lat,Yago Rocha,90118,13,0,0,1,0.77,-0.23,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,5,ata,Bruno Henrique,90285,13,-0.8,6.22,12,18.53,-2.29,20.82,18,16,15,2,10,26,NA,NA,NA,NA,1,2,6,NA,3,NA,NA,NA,2019
265,Bahia,6,Nulo,5,ata,Geovane Itinga,94980,13,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,5,ata,Crysan,90406,13,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,2,lat,Moisés,90444,13,10.7,6.34,10,14.58,0.5,14.08,20,7,20,28,4,6,5,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,5,ata,David,90309,13,0.2,0.76,11,4.3,0.13,4.17,15,4,11,3,7,9,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,2019
276,São Paulo,7,Provável,4,mei,Hernanes,38648,13,0,4.21,11,14.05,0,14.05,8,8,10,9,7,13,NA,NA,NA,NA,3,2,1,NA,1,NA,NA,NA,2019
262,Flamengo,7,Provável,3,zag,Pablo Marí,105897,13,0.5,1.55,2,4.22,-0.37,4.59,2,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,5,ata,Pedro Rocha,90302,13,1.8,2.86,9,10.22,-0.13,10.350000000000001,7,3,31,7,3,13,NA,NA,NA,NA,2,1,1,NA,1,NA,NA,NA,2019
266,Fluminense,7,Provável,4,mei,Caio Henrique,98569,13,6.8,2.29,13,6.42,1.66,4.76,19,3,30,22,2,12,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Yuri Lima,90569,13,0,0.64,7,2.28,0,2.28,13,2,11,9,1,4,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Daniel,97349,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Felipinho,94981,13,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Douglas,38738,13,0,-0.16,5,4.96,0,4.96,1,1,12,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2019
290,Goiás,7,Provável,4,mei,Léo Sena,90572,13,8.6,4.91,10,8.41,0.79,7.62,7,3,25,28,1,33,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Max,94982,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Lucas Mineiro,90634,13,0,2.22,9,6.15,0,6.15,14,8,17,15,1,10,NA,NA,NA,NA,NA,3,NA,1,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Pachu,97352,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,5,Contundido,4,mei,Diego,38909,13,0,1.53,9,5.52,0,5.52,10,7,25,9,6,16,NA,NA,NA,NA,NA,5,NA,2,NA,NA,1,NA,2019
263,Botafogo,7,Provável,4,mei,Luiz Fernando ,90715,13,-0.2,1.07,11,3.62,-0.47,4.09,8,4,14,5,2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Thalles,95222,13,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,2,lat,Filipe Luís,38750,13,0.7,0.7,1,11.76,-3.24,15,4,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,2,lat,Jefferson,95220,13,7.3,5.7,12,12.25,0.46,11.79,7,3,32,30,1,18,4,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Marcinho,95332,13,0,-0.47,3,1.82,-0.22,2.04,2,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Shaylon,97520,13,0,0.32,6,2.99,0,2.99,4,1,7,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,5,ata,Marcos Calazans,97452,13,0,0.17,3,2.38,0,2.38,6,NA,4,3,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,5,ata,Ricardo Oliveira,38910,13,4.2,2.76,10,13.78,0.56,13.219999999999999,10,6,9,2,5,9,NA,NA,NA,NA,2,NA,1,1,NA,NA,1,NA,2019
315,Chapecoense,6,Nulo,1,gol,Elias,90843,13,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Matheus Jesus,95335,13,0.5,0.25,2,3.85,0.05,3.8000000000000003,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,3,zag,Fabrício Bruno,90768,13,0,3.05,2,4.35,0,4.35,NA,NA,3,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,3,zag,Klaus,90846,13,-0.9,1.3,3,3.05,-0.98,4.029999999999999,4,NA,7,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,2,lat,Orejuela,95352,13,0,2.27,3,4.61,-0.94,5.550000000000001,8,NA,3,7,1,4,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Nenê,38913,13,0.4,2.22,4,5.63,-0.44,6.07,3,NA,6,2,1,6,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Lepu,97522,13,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,5,Contundido,5,ata,Iago,90894,13,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,2,lat,Igor Vinícius,95466,13,0,3.64,8,7.71,0,7.71,15,3,15,16,1,5,3,NA,NA,NA,2,2,NA,NA,NA,2,NA,NA,2019
275,Palmeiras,6,Nulo,5,ata,Carlos Eduardo,90917,13,0,-0.25,2,3.67,0,3.67,2,1,1,1,NA,2,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,2019
266,Fluminense,6,Nulo,3,zag,Frazan,97528,13,0,-1.27,3,1.05,0,1.05,4,NA,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,2019
265,Bahia,7,Provável,4,mei,Gregore,95464,13,0.2,3.11,11,10.48,-0.37,10.85,34,4,34,40,1,6,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,2,lat,Daniel Alves,38939,13,0,0,0,17,0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,1,gol,Jean,90933,13,0,-2,0,3.32,0,3.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,5,ata,Matheus Alessandro,97527,13,0,1.5,1,2.58,0,2.58,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,2,Dúvida,3,zag,Kunde,95476,13,0,0.1,4,0.75,0,0.75,7,NA,7,3,NA,1,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,2,lat,Bryan,97536,13,0,0.78,6,2.48,0,2.48,6,1,11,7,1,5,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,3,zag,Hiago,97535,13,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Ivonei,105899,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,1,gol,Fernando,97543,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
